"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,10/11/2014 2:10:52,400,10/10/2014 19:10:52,12/11/2015 19:10:09,0,"This is part 2 of analysis so calibration was forced to be within 1 degree of the original settings. The settings in part 1 were 12.5 degrees for both channels                                                                                                "
2,10/11/2014 2:46:51,800,10/10/2014 19:46:51,12/11/2015 19:15:30,1,"START EFFORT                                                                                                                                                                                                                                                   "
3,10/11/2014 2:53:19,500,10/10/2014 19:53:19,12/11/2015 19:50:04,0,"still lots of 20-30Hz fin whale calls and other random calls                                                                                                                                                                                                   "
4,10/11/2014 2:55:14,100,10/10/2014 19:55:14,12/11/2015 19:54:17,2,"END EFFORT                                                                                                                                                                                                                                                     "
5,10/11/2014 2:55:16,0,10/10/2014 19:55:16,12/11/2015 19:54:48,0,"Channel 1 has cut out. Going to fast forward and hope to start up effort again                                                                                                                                                                                 "
6,10/11/2014 2:55:43,500,10/10/2014 19:55:43,12/11/2015 19:55:24,1,"START EFFORT                                                                                                                                                                                                                                                   "
7,10/11/2014 3:39:47,800,10/10/2014 20:39:47,12/11/2015 23:06:06,2,"END EFFORT                                                                                                                                                                                                                                                     "
