"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/5/2014 3:07:09,500,11/4/2014 19:07:09,1/27/2016 18:59:26,0,"Calibration was fully done is the previous file and force to be Ch0 10.5 and Ch1 9.5 degrees                                                                                                                                                                   "
2,11/5/2014 4:17:08,700,11/4/2014 20:17:08,1/27/2016 19:04:49,1,"START EFFORT                                                                                                                                                                                                                                                   "
3,11/5/2014 4:19:52,900,11/4/2014 20:19:52,1/27/2016 19:15:21,0,"20-30Hz poss. fin whale calls have been constant from the start                                                                                                                                                                                                "
4,11/5/2014 4:36:33,600,11/4/2014 20:36:33,1/27/2016 21:03:03,0,"fm sweep                                                                                                                                                                                                                                                       "
5,11/5/2014 4:36:36,300,11/4/2014 20:36:36,1/27/2016 21:03:47,0,"pretty sure there have been more than just that one fm sweep, but I have been really focused on all the constant blue whale calls                                                                                                                              "
6,11/5/2014 5:05:57,499,11/4/2014 21:05:57,1/27/2016 22:51:06,0,"fm sweeps                                                                                                                                                                                                                                                      "
7,11/5/2014 5:07:09,900,11/4/2014 21:07:09,1/27/2016 22:54:21,2,"END EFFORT                                                                                                                                                                                                                                                     "
