"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,12/6/2014 1:25:45,200,12/5/2014 17:25:45,2/19/2016 19:41:13,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,12/6/2014 2:39:27,200,12/5/2014 18:39:27,2/19/2016 20:20:34,0,"ch 1 is starting to fade                                                                                                                                                                                                                                       "
3,12/6/2014 2:47:01,300,12/5/2014 18:47:01,2/19/2016 20:25:05,0,"Ch 1 was a faded too much to continue analysis. Also this ship is steaming away at this point.                                                                                                                                                                 "
4,12/6/2014 2:47:02,300,12/5/2014 18:47:02,2/19/2016 20:25:09,2,"END EFFORT                                                                                                                                                                                                                                                     "
