"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/5/2014 3:07:09,600,11/4/2014 19:07:09,1/26/2016 21:17:33,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,11/5/2014 3:17:26,500,11/4/2014 19:17:26,1/26/2016 21:45:41,0,"lots of 20-30 Hz poss. fin whale calls from the start                                                                                                                                                                                                          "
3,11/5/2014 3:17:34,700,11/4/2014 19:17:34,1/26/2016 21:46:13,0,"Blue whale b calls are constantly overlapping                                                                                                                                                                                                                  "
4,11/5/2014 3:29:25,600,11/4/2014 19:29:25,1/26/2016 22:21:32,0,"fm sweep                                                                                                                                                                                                                                                       "
5,11/5/2014 3:56:55,800,11/4/2014 19:56:55,1/26/2016 23:26:44,0,"fm sweep                                                                                                                                                                                                                                                       "
6,11/5/2014 4:02:21,100,11/4/2014 20:02:21,1/26/2016 23:37:33,0,"fm sweeps                                                                                                                                                                                                                                                      "
7,11/5/2014 4:17:08,600,11/4/2014 20:17:08,1/27/2016 0:28:52,2,"END EFFORT                                                                                                                                                                                                                                                     "
