"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,9/14/2014 2:47:49,200,9/13/2014 19:47:49,11/3/2015 19:51:55,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,9/14/2014 2:57:31,499,9/13/2014 19:57:31,11/3/2015 20:13:49,0,"more sweeps running froom 20 to 30-35 Hz                                                                                                                                                                                                                       "
3,9/14/2014 3:02:22,0,9/13/2014 20:02:22,11/3/2015 20:31:23,0,"great examples of all fin whale call types                                                                                                                                                                                                                     "
4,9/14/2014 4:47:49,700,9/13/2014 21:47:49,11/3/2015 23:30:09,2,"END EFFORT                                                                                                                                                                                                                                                     "
