"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/7/2014 3:20:47,700,11/6/2014 19:20:47,1/28/2016 20:20:52,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,11/7/2014 3:33:52,800,11/6/2014 19:33:52,1/28/2016 20:36:35,0,"faint 20-30 Hz poss. fin whale calls                                                                                                                                                                                                                           "
3,11/7/2014 4:51:33,0,11/6/2014 20:51:33,1/28/2016 22:10:47,0,"Ch 1 is starting to fade                                                                                                                                                                                                                                       "
4,11/7/2014 4:52:30,600,11/6/2014 20:52:30,1/28/2016 22:11:44,0,"Ship is heading away and ch 1 is fading quickly.                                                                                                                                                                                                               "
5,11/7/2014 4:52:33,800,11/6/2014 20:52:33,1/28/2016 22:11:48,2,"END EFFORT                                                                                                                                                                                                                                                     "
