"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,9/3/2014 1:39:18,900,9/2/2014 18:39:18,10/21/2015 19:49:24,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,9/3/2014 1:44:19,900,9/2/2014 18:44:19,10/21/2015 19:59:04,0,"multiple blue whales calling                                                                                                                                                                                                                                   "
3,9/3/2014 2:03:53,100,9/2/2014 19:03:53,10/21/2015 20:28:50,0,"fm sweeps                                                                                                                                                                                                                                                      "
4,9/3/2014 2:09:26,600,9/2/2014 19:09:26,10/21/2015 20:39:46,0,"fm sweeps                                                                                                                                                                                                                                                      "
5,9/3/2014 2:23:00,400,9/2/2014 19:23:00,10/21/2015 21:08:17,0,"channel 1 is starting ot fade                                                                                                                                                                                                                                  "
6,9/3/2014 2:24:25,0,9/2/2014 19:24:25,10/21/2015 21:10:53,2,"END EFFORT                                                                                                                                                                                                                                                     "
7,9/3/2014 2:24:31,500,9/2/2014 19:24:31,10/21/2015 21:11:19,0,"Channel 1 is gone and the boat is headed farther away from it.                                                                                                                                                                                                 "
