"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,10/24/2014 2:07:59,900,10/23/2014 19:07:59,1/15/2016 22:28:34,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,10/24/2014 2:09:27,0,10/23/2014 19:09:27,1/15/2016 22:30:44,0,"20-30Hz possible fin whale calls. All faint                                                                                                                                                                                                                    "
3,10/24/2014 2:52:55,800,10/23/2014 19:52:55,1/15/2016 23:15:17,0,"interesting fm sweeps                                                                                                                                                                                                                                          "
4,10/24/2014 3:01:13,700,10/23/2014 20:01:13,1/15/2016 23:23:35,0,"interesting fm sweeps                                                                                                                                                                                                                                          "
5,10/24/2014 3:01:24,700,10/23/2014 20:01:24,1/15/2016 23:23:46,0,"all above 90Hz                                                                                                                                                                                                                                                 "
6,10/24/2014 4:08:01,0,10/23/2014 21:08:01,1/16/2016 0:33:08,2,"END EFFORT                                                                                                                                                                                                                                                     "
