"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/9/2014 3:17:26,700,11/8/2014 19:17:26,1/29/2016 19:28:06,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,11/9/2014 3:28:45,400,11/8/2014 19:28:45,1/29/2016 19:45:53,0,"20-30Hz poss. fin whale calls are steady                                                                                                                                                                                                                       "
3,11/9/2014 3:34:42,600,11/8/2014 19:34:42,1/29/2016 19:51:50,0,"fm sweeps                                                                                                                                                                                                                                                      "
4,11/9/2014 4:10:00,900,11/8/2014 20:10:00,1/29/2016 20:36:55,0,"fm sweeps                                                                                                                                                                                                                                                      "
5,11/9/2014 4:14:18,200,11/8/2014 20:14:18,1/29/2016 20:41:13,0,"fm sweeps                                                                                                                                                                                                                                                      "
6,11/9/2014 4:56:13,100,11/8/2014 20:56:13,1/29/2016 21:31:03,0,"channels are starting to fade a little                                                                                                                                                                                                                         "
7,11/9/2014 5:03:52,500,11/8/2014 21:03:52,1/29/2016 21:38:40,2,"END EFFORT                                                                                                                                                                                                                                                     "
8,11/9/2014 5:04:22,300,11/8/2014 21:04:22,1/29/2016 21:39:10,0,"Channels have faded too much and the ship is headed away                                                                                                                                                                                                       "
