"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/22/2014 3:53:03,100,11/21/2014 19:53:03,2/4/2016 21:11:34,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,11/22/2014 3:53:10,700,11/21/2014 19:53:10,2/4/2016 21:12:34,0,"20-30 Hz fin whale calls are constant                                                                                                                                                                                                                          "
3,11/22/2014 5:11:25,300,11/21/2014 21:11:25,2/4/2016 21:41:14,0,"lower harmonics of blue whale b calls are coming in but the 45 Hz band is not present                                                                                                                                                                          "
4,11/22/2014 5:53:04,600,11/21/2014 21:53:04,2/4/2016 21:54:13,2,"END EFFORT                                                                                                                                                                                                                                                     "
