"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,9/2/2014 3:46:06,0,9/1/2014 20:46:06,10/21/2015 18:34:46,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,9/2/2014 3:46:33,700,9/1/2014 20:46:33,10/21/2015 18:35:34,0,"fm sweeps                                                                                                                                                                                                                                                      "
3,9/2/2014 3:47:32,300,9/1/2014 20:47:32,10/21/2015 18:37:17,0,"fm sweeps - d calls                                                                                                                                                                                                                                            "
4,9/2/2014 3:49:28,700,9/1/2014 20:49:28,10/21/2015 18:39:13,0,"fm pulses around 62 Hz                                                                                                                                                                                                                                         "
5,9/2/2014 3:54:16,500,9/1/2014 20:54:16,10/21/2015 18:47:06,0,"fm sweeps                                                                                                                                                                                                                                                      "
6,9/2/2014 4:02:31,200,9/1/2014 21:02:31,10/21/2015 19:04:10,0,"fm sweeps                                                                                                                                                                                                                                                      "
7,9/2/2014 4:04:51,299,9/1/2014 21:04:51,10/21/2015 19:09:10,0,"Channel 1 is crapping out                                                                                                                                                                                                                                      "
8,9/2/2014 4:04:56,300,9/1/2014 21:04:56,10/21/2015 19:10:30,2,"END EFFORT                                                                                                                                                                                                                                                     "
9,9/2/2014 4:15:44,200,9/1/2014 21:15:44,10/21/2015 19:11:58,0,"Notes state that there was an issue with the connection to the fireface and it was fixed for the next day                                                                                                                                                      "
