"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/13/2014 3:02:00,500,11/12/2014 19:02:00,2/2/2016 20:42:25,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,11/13/2014 3:02:04,300,11/12/2014 19:02:04,2/2/2016 20:43:26,0,"20-30 Hz fin whale calls are constant                                                                                                                                                                                                                          "
3,11/13/2014 3:10:05,700,11/12/2014 19:10:05,2/2/2016 21:00:11,0,"fm sweep                                                                                                                                                                                                                                                       "
4,11/13/2014 3:11:34,200,11/12/2014 19:11:34,2/2/2016 21:14:00,0,"18-32 Hz fin whale like calls                                                                                                                                                                                                                                  "
5,11/13/2014 3:20:05,800,11/12/2014 19:20:05,2/2/2016 21:38:14,0,"fm sweep                                                                                                                                                                                                                                                       "
6,11/13/2014 4:18:34,600,11/12/2014 20:18:34,2/3/2016 0:26:56,2,"END EFFORT                                                                                                                                                                                                                                                     "
