"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,11/5/2014 2:57:48,600,11/4/2014 18:57:48,1/26/2016 21:14:17,0,9.999500274,38.627050000,-125.398500000,,,220.000000000,,394.531250000,95.327178362,0.055816700,"Vessel              ",,,,"No group                                                                        "
2,11/5/2014 2:57:58,700,11/4/2014 18:57:58,1/26/2016 21:14:29,0,9.999500274,38.627050000,-125.398500000,,,223.000000000,,394.531250000,93.619089331,0.031961443,"Vessel              ",,,,"No group                                                                        "
3,11/5/2014 2:58:08,700,11/4/2014 18:58:08,1/26/2016 21:14:35,0,9.999500274,38.627050000,-125.398500000,,,225.000000000,,425.781250000,93.340805028,0.038051863,"Vessel              ",,,,"No group                                                                        "
4,11/5/2014 2:58:18,700,11/4/2014 18:58:18,1/26/2016 21:14:46,0,9.999500274,38.627050000,-125.398500000,,,230.000000000,,437.500000000,92.454792166,0.085572973,"Vessel              ",,,,"No group                                                                        "
5,11/5/2014 2:58:28,700,11/4/2014 18:58:28,1/26/2016 21:15:02,0,9.999500274,38.627050000,-125.398500000,,,234.000000000,,437.500000000,91.854665172,0.112485875,"Vessel              ",,,,"No group                                                                        "
6,11/5/2014 2:58:38,700,11/4/2014 18:58:38,1/26/2016 21:15:14,0,9.999500274,38.627050000,-125.398500000,,,239.000000000,,437.500000000,89.728338692,0.048523447,"Vessel              ",,,,"No group                                                                        "
7,11/5/2014 2:58:48,700,11/4/2014 18:58:48,1/26/2016 21:15:16,0,9.999500274,38.627050000,-125.398500000,,,243.000000000,,437.500000000,88.456790764,0.034440376,"Vessel              ",,,,"No group                                                                        "
8,11/5/2014 3:05:40,0,11/4/2014 19:05:40,1/26/2016 21:16:04,1,9.999500274,38.627566666,-125.420250000,,,264.000000000,,449.218750000,88.104046426,0.013525190,"Vessel              ",,,,"No group                                                                        "
9,11/5/2014 3:05:50,100,11/4/2014 19:05:50,1/26/2016 21:16:12,1,9.999500274,38.627566666,-125.420250000,,,268.000000000,,449.218750000,87.519126222,0.011748299,"Vessel              ",,,,"No group                                                                        "
10,11/5/2014 3:06:00,100,11/4/2014 19:06:00,1/26/2016 21:16:23,1,9.999500274,38.627566666,-125.420250000,,,260.000000000,,449.218750000,84.971187084,0.009867628,"Vessel              ",,,,"No group                                                                        "
11,11/5/2014 3:06:10,100,11/4/2014 19:06:10,1/26/2016 21:16:33,1,9.999500274,38.627566666,-125.420250000,,,264.000000000,,449.218750000,85.181377060,0.013273815,"Vessel              ",,,,"No group                                                                        "
12,11/5/2014 3:06:20,100,11/4/2014 19:06:20,1/26/2016 21:16:44,1,9.999500274,38.627566666,-125.420250000,,,265.000000000,,449.218750000,86.202847109,0.009946099,"Vessel              ",,,,"No group                                                                        "
13,11/5/2014 3:06:30,100,11/4/2014 19:06:30,1/26/2016 21:16:53,1,9.999500274,38.627566666,-125.420250000,,,266.000000000,,449.218750000,85.814123805,0.011437677,"Vessel              ",,,,"No group                                                                        "
14,11/5/2014 3:06:40,100,11/4/2014 19:06:40,1/26/2016 21:17:03,1,9.999500274,38.627566666,-125.420250000,,,269.000000000,,449.218750000,85.254683797,0.007585060,"Vessel              ",,,,"No group                                                                        "
15,11/5/2014 3:07:00,899,11/4/2014 19:07:00,1/26/2016 21:18:27,0,12.435999870,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,117.000000000,127.500000000,82.031250000,83.534662679,0.000276042,"BmA                 ",,,,"1                                                                               "
16,11/5/2014 3:07:04,50,11/4/2014 19:07:04,1/26/2016 21:18:40,1,10.407999992,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,123.000000000,132.500000000,83.007812500,78.244824863,0.000055465,"BmA                 ",,,,"1                                                                               "
17,11/5/2014 3:06:52,382,11/4/2014 19:06:52,1/26/2016 21:20:16,0,12.652000427,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,25.000000000,35.500000000,43.945312500,89.176008299,0.000182724,"BmB                 ",,,,"2                                                                               "
18,11/5/2014 3:06:53,222,11/4/2014 19:06:53,1/26/2016 21:20:24,1,10.484000205,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,93.000000000,102.500000000,43.945312500,88.874319305,0.000219771,"BmB                 ",,,,"2                                                                               "
19,11/5/2014 3:07:14,299,11/4/2014 19:07:14,1/26/2016 21:20:28,0,21.332000732,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,37.000000000,47.500000000,43.945312500,86.543695484,0.000088222,"BmB                 ",,,,"3                                                                               "
20,11/5/2014 3:07:11,523,11/4/2014 19:07:11,1/26/2016 21:20:37,1,16.704000473,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,27.000000000,36.500000000,43.945312500,89.571286922,0.000177734,"BmB                 ",,,,"3                                                                               "
21,11/5/2014 3:07:10,872,11/4/2014 19:07:10,1/26/2016 21:20:40,0,1.151979207,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,119.000000000,129.500000000,19.531250000,77.412628937,0.000064859,"Bp                  ",,,,"4                                                                               "
22,11/5/2014 3:07:11,624,11/4/2014 19:07:11,1/26/2016 21:20:49,1,2.092000007,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,133.000000000,142.500000000,16.601562500,84.501918868,0.000039102,"Bp                  ",,,,"4                                                                               "
23,11/5/2014 3:07:46,668,11/4/2014 19:07:46,1/26/2016 21:21:06,0,1.440000057,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,115.000000000,125.500000000,19.531250000,79.571339024,0.000028708,"Bp                  ",,,,"No group                                                                        "
24,11/5/2014 3:07:50,700,11/4/2014 19:07:50,1/26/2016 21:21:50,0,16.412000656,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,118.000000000,128.500000000,44.921875000,89.386687718,0.000257018,"BmB                 ",,,,"5                                                                               "
25,11/5/2014 3:07:52,787,11/4/2014 19:07:52,1/26/2016 21:21:59,1,16.631999969,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,113.000000000,122.500000000,44.921875000,86.909162454,0.000120971,"BmB                 ",38.575274288,-125.315218566,"24                                                                              ","5                                                                               "
26,11/5/2014 3:08:39,498,11/4/2014 19:08:39,1/26/2016 21:22:23,0,11.928000450,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,56.000000000,66.500000000,81.054687500,79.598239099,0.000093328,"BmA                 ",,,,"6                                                                               "
27,11/5/2014 3:08:42,236,11/4/2014 19:08:42,1/26/2016 21:22:31,1,9.539999961,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,71.000000000,80.500000000,82.031250000,77.797460730,0.000045923,"BmA                 ",38.632512325,-125.382418019,"26                                                                              ","6                                                                               "
28,11/5/2014 3:08:39,804,11/4/2014 19:08:39,1/26/2016 21:23:24,0,17.860000610,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,116.000000000,126.500000000,44.921875000,88.788016955,0.000239652,"BmB                 ",,,,"7                                                                               "
29,11/5/2014 3:08:42,815,11/4/2014 19:08:42,1/26/2016 21:23:32,1,15.255999565,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,113.000000000,122.500000000,44.921875000,85.037532556,0.000087602,"BmB                 ",38.552916571,-125.270335499,"28                                                                              ","7                                                                               "
30,11/5/2014 3:09:13,615,11/4/2014 19:09:13,1/26/2016 21:23:35,0,9.687999725,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,131.000000000,141.500000000,43.945312500,87.026585941,0.000132962,"BmB                 ",,,,"8                                                                               "
31,11/5/2014 3:09:15,747,11/4/2014 19:09:15,1/26/2016 21:23:44,1,8.963999748,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,104.000000000,113.500000000,43.945312500,86.741012223,0.000148910,"BmB                 ",38.616545294,-125.387806557,"30                                                                              ","8                                                                               "
32,11/5/2014 3:08:23,292,11/4/2014 19:08:23,1/26/2016 21:23:47,0,1.440000057,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,61.000000000,71.500000000,21.484375000,88.361944356,0.000047551,"Bp                  ",,,,"9                                                                               "
33,11/5/2014 3:08:23,876,11/4/2014 19:08:23,1/26/2016 21:23:56,1,1.728000044,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,110.000000000,119.500000000,19.531250000,83.469305425,0.000043027,"Bp                  ",,,,"9                                                                               "
34,11/5/2014 3:09:36,510,11/4/2014 19:09:36,1/26/2016 21:24:26,0,1.368000030,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,352.000000000,362.500000000,21.484375000,76.156514924,0.000024022,"Bp                  ",,,,"10                                                                              "
35,11/5/2014 3:09:37,367,11/4/2014 19:09:37,1/26/2016 21:24:39,1,1.024000048,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,180.000000000,189.500000000,20.507812500,79.218110171,0.000013573,"Bp                  ",,,,"10                                                                              "
36,11/5/2014 3:08:59,943,11/4/2014 19:08:59,1/26/2016 21:24:42,0,1.368000030,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,157.000000000,167.500000000,20.507812500,77.284160910,0.000032561,"Bp                  ",,,,"11                                                                              "
37,11/5/2014 3:09:00,383,11/4/2014 19:09:00,1/26/2016 21:24:50,1,1.440000057,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,5.000000000,14.500000000,20.507812500,79.777491122,0.000008596,"Bp                  ",,,,"11                                                                              "
38,11/5/2014 3:09:34,802,11/4/2014 19:09:34,1/26/2016 21:26:10,0,13.303999900,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,88.000000000,98.500000000,43.945312500,90.208623397,0.000274140,"BmB                 ",,,,"12                                                                              "
39,11/5/2014 3:09:34,880,11/4/2014 19:09:34,1/26/2016 21:26:20,1,9.539999961,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,57.000000000,66.500000000,43.945312500,87.764041427,0.000165807,"BmB                 ",,,,"12                                                                              "
40,11/5/2014 3:09:54,921,11/4/2014 19:09:54,1/26/2016 21:26:25,0,15.543999671,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,338.000000000,348.500000000,43.945312500,86.599975271,0.000169343,"BmB                 ",,,,"13                                                                              "
41,11/5/2014 3:09:54,237,11/4/2014 19:09:54,1/26/2016 21:26:36,1,16.412000656,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,328.000000000,337.500000000,43.945312500,85.991634314,0.000111516,"BmB                 ",,,,"13                                                                              "
42,11/5/2014 3:10:14,301,11/4/2014 19:10:14,1/26/2016 21:26:39,0,1.223999977,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,112.000000000,122.500000000,19.531250000,76.260804180,0.000028620,"Bp                  ",,,,"14                                                                              "
43,11/5/2014 3:10:14,902,11/4/2014 19:10:14,1/26/2016 21:26:49,1,1.080000042,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,270.000000000,279.500000000,22.460937500,73.042999814,0.000008268,"Bp                  ",,,,"14                                                                              "
44,11/5/2014 3:10:25,714,11/4/2014 19:10:25,1/26/2016 21:29:07,0,14.387999534,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,334.000000000,344.500000000,43.945312500,83.034534560,0.000040842,"BmB                 ",,,,"15                                                                              "
45,11/5/2014 3:10:27,306,11/4/2014 19:10:27,1/26/2016 21:29:17,1,13.376000404,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,332.000000000,341.500000000,43.945312500,84.124525868,0.000058900,"BmB                 ",,,,"15                                                                              "
46,11/5/2014 3:10:43,950,11/4/2014 19:10:43,1/26/2016 21:29:22,0,19.596000671,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,93.000000000,103.500000000,81.054687500,84.458050987,0.000241407,"BmA                 ",,,,"16                                                                              "
47,11/5/2014 3:10:46,627,11/4/2014 19:10:46,1/26/2016 21:29:33,1,16.559999465,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,88.000000000,97.500000000,81.054687500,80.221399703,0.000090514,"BmA                 ",38.623240847,-125.378191600,"46                                                                              ","16                                                                              "
48,11/5/2014 3:10:47,980,11/4/2014 19:10:47,1/26/2016 21:29:38,0,16.483978271,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,338.000000000,348.500000000,43.945312500,86.501787945,0.000157449,"BmB                 ",,,,"17                                                                              "
49,11/5/2014 3:10:54,162,11/4/2014 19:10:54,1/26/2016 21:29:49,1,16.704000473,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,19.000000000,28.500000000,43.945312500,90.759838703,0.000340891,"BmB                 ",38.650190331,-125.404523850,"48                                                                              ","17                                                                              "
50,11/5/2014 3:11:30,403,11/4/2014 19:11:30,1/26/2016 21:31:08,0,7.803999900,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,117.000000000,127.500000000,45.898437500,89.748496979,0.000342110,"BmB                 ",,,,"18                                                                              "
51,11/5/2014 3:11:32,161,11/4/2014 19:11:32,1/26/2016 21:31:21,1,8.383999824,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,121.000000000,130.500000000,44.921875000,85.882189734,0.000140148,"BmB                 ",,,,"18                                                                              "
52,11/5/2014 3:11:42,622,11/4/2014 19:11:42,1/26/2016 21:31:27,0,11.784000396,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,37.000000000,47.500000000,43.945312500,91.523515323,0.000438473,"BmB                 ",,,,"19                                                                              "
53,11/5/2014 3:11:50,601,11/4/2014 19:11:50,1/26/2016 21:31:38,1,12.364000320,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,45.000000000,54.500000000,43.945312500,91.125509356,0.000354621,"BmB                 ",38.684080492,-125.318792425,"52                                                                              ","19                                                                              "
54,11/5/2014 3:12:25,394,11/4/2014 19:12:25,1/26/2016 21:35:48,0,8.383999824,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,40.000000000,50.500000000,43.945312500,92.310376350,0.000351443,"BmB                 ",,,,"20                                                                              "
55,11/5/2014 3:12:27,247,11/4/2014 19:12:27,1/26/2016 21:36:04,1,8.527999877,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,356.000000000,365.500000000,43.945312500,89.843520623,0.000197990,"BmB                 ",,,,"20                                                                              "
56,11/5/2014 3:12:39,9,11/4/2014 19:12:39,1/26/2016 21:36:08,0,14.748000144,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,125.000000000,135.500000000,42.968750000,87.032195519,0.000110730,"BmB                 ",,,,"21                                                                              "
57,11/5/2014 3:12:39,994,11/4/2014 19:12:39,1/26/2016 21:36:17,1,17.643980026,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,45.000000000,54.500000000,43.945312500,90.608716541,0.000260287,"BmB                 ",,,,"21                                                                              "
58,11/5/2014 3:12:59,463,11/4/2014 19:12:59,1/26/2016 21:36:21,0,13.520000457,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,54.000000000,64.500000000,81.054687500,80.286247016,0.000132025,"BmA                 ",,,,"22                                                                              "
59,11/5/2014 3:13:00,793,11/4/2014 19:13:00,1/26/2016 21:36:33,1,9.036000251,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,63.000000000,72.500000000,81.054687500,79.049902038,0.000072102,"BmA                 ",38.644379647,-125.351984722,"58                                                                              ","22                                                                              "
60,11/5/2014 3:13:16,643,11/4/2014 19:13:16,1/26/2016 21:39:17,0,12.435999870,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,348.000000000,358.500000000,43.945312500,90.722541147,0.000235357,"BmB                 ",,,,"23                                                                              "
61,11/5/2014 3:13:16,815,11/4/2014 19:13:16,1/26/2016 21:39:26,1,12.435999870,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,341.000000000,350.500000000,43.945312500,87.060421005,0.000127400,"BmB                 ",,,,"23                                                                              "
62,11/5/2014 3:13:33,131,11/4/2014 19:13:33,1/26/2016 21:39:31,0,14.387999534,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,350.000000000,360.500000000,44.921875000,81.033768009,0.000022172,"BmB                 ",,,,"24                                                                              "
63,11/5/2014 3:13:32,653,11/4/2014 19:13:32,1/26/2016 21:39:44,1,16.340000152,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,35.000000000,44.500000000,43.945312500,89.825916534,0.000210053,"BmB                 ",38.645017001,-125.398296543,"62                                                                              ","24                                                                              "
64,11/5/2014 3:14:20,598,11/4/2014 19:14:20,1/26/2016 21:40:51,0,13.012000083,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,11.000000000,21.500000000,43.945312500,87.043602275,0.000115783,"BmB                 ",,,,"25                                                                              "
65,11/5/2014 3:14:19,747,11/4/2014 19:14:19,1/26/2016 21:41:02,1,11.060000419,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,86.000000000,95.500000000,43.945312500,89.562605044,0.000202833,"BmB                 ",,,,"25                                                                              "
