"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,11/5/2014 2:57:36,0,11/4/2014 18:57:36,1/27/2016 18:57:25,0,9.999500274,38.627050000,-125.398500000,,,207.000000000,,382.812500000,96.979132501,0.058143542,"Vessel              ",,,,"No group                                                                        "
2,11/5/2014 3:05:40,800,11/4/2014 19:05:40,1/27/2016 18:58:12,1,9.999500274,38.627566666,-125.420250000,,,263.000000000,,449.218750000,88.046514657,0.013827545,"Vessel              ",,,,"No group                                                                        "
3,11/5/2014 3:05:49,800,11/4/2014 19:05:49,1/27/2016 18:58:21,1,9.999500274,38.627566666,-125.420250000,,,268.000000000,,449.218750000,87.545252339,0.012386613,"Vessel              ",,,,"No group                                                                        "
4,11/5/2014 3:06:07,800,11/4/2014 19:06:07,1/27/2016 18:58:39,1,9.999500274,38.627566666,-125.420250000,,,264.000000000,,449.218750000,84.948776605,0.012793596,"Vessel              ",,,,"No group                                                                        "
5,11/5/2014 4:17:04,326,11/4/2014 20:17:04,1/27/2016 19:06:15,0,18.944000244,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,127.000000000,137.500000000,43.945312500,86.162525247,0.000138340,"BmB                 ",,,,"208                                                                             "
6,11/5/2014 4:17:04,227,11/4/2014 20:17:04,1/27/2016 19:06:28,1,18.368000030,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,121.000000000,130.500000000,43.945312500,86.567534311,0.000114349,"BmB                 ",38.562666981,-125.323025931,"5                                                                               ","208                                                                             "
8,11/5/2014 4:17:58,46,11/4/2014 20:17:58,1/27/2016 19:08:32,0,10.916000366,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,332.000000000,342.500000000,82.031250000,73.213090723,0.000016692,"BmA                 ",,,,"210                                                                             "
9,11/5/2014 4:17:58,258,11/4/2014 20:17:58,1/27/2016 19:08:49,1,10.843999862,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,344.000000000,353.500000000,81.054687500,75.465680532,0.000021780,"BmA                 ",38.711140517,-125.432445782,"8                                                                               ","210                                                                             "
10,11/5/2014 4:17:35,106,11/4/2014 20:17:35,1/27/2016 19:10:09,0,11.784000396,38.627050000,-125.398500000,"DIFAR Localisation                                                              ",10.500000000,107.791348600,118.291348600,44.872039724,86.456966548,0.000050158,"BmB                 ",,,,"209                                                                             "
11,11/5/2014 4:17:32,129,11/4/2014 20:17:32,1/27/2016 19:10:22,1,15.399999618,38.627566666,-125.420250000,"DIFAR Localisation                                                              ",9.500000000,108.000000000,117.500000000,43.945312500,87.508791803,0.000109236,"BmB                 ",38.373533173,-124.796697169,"10                                                                              ","209                                                                             "
