"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,11/13/2014 2:53:12,200,11/12/2014 18:53:12,2/2/2016 20:39:05,0,9.999500274,37.745900000,-123.815233333,,,70.000000000,,421.875000000,87.695780175,0.011743203,"Vessel              ",,,,"No group                                                                        "
2,11/13/2014 2:53:22,300,11/12/2014 18:53:22,2/2/2016 20:39:14,0,9.999500274,37.745900000,-123.815233333,,,70.000000000,,421.875000000,88.359925358,0.014497002,"Vessel              ",,,,"No group                                                                        "
3,11/13/2014 2:53:32,300,11/12/2014 18:53:32,2/2/2016 20:39:25,0,9.999500274,37.745900000,-123.815233333,,,69.000000000,,421.875000000,87.526115546,0.017922343,"Vessel              ",,,,"No group                                                                        "
4,11/13/2014 2:53:42,300,11/12/2014 18:53:42,2/2/2016 20:39:36,0,9.999500274,37.745900000,-123.815233333,,,72.000000000,,421.875000000,85.928242591,0.009694837,"Vessel              ",,,,"No group                                                                        "
5,11/13/2014 2:53:52,300,11/12/2014 18:53:52,2/2/2016 20:39:44,0,9.999500274,37.745900000,-123.815233333,,,73.000000000,,421.875000000,87.267750997,0.012025272,"Vessel              ",,,,"No group                                                                        "
6,11/13/2014 2:54:02,300,11/12/2014 18:54:02,2/2/2016 20:39:54,0,9.999500274,37.745900000,-123.815233333,,,73.000000000,,421.875000000,86.438182849,0.013337092,"Vessel              ",,,,"No group                                                                        "
7,11/13/2014 2:54:12,300,11/12/2014 18:54:12,2/2/2016 20:40:05,0,9.999500274,37.745900000,-123.815233333,,,75.000000000,,421.875000000,85.449407426,0.010097204,"Vessel              ",,,,"No group                                                                        "
8,11/13/2014 3:00:30,400,11/12/2014 19:00:30,2/2/2016 20:40:52,1,9.999500274,37.748316666,-123.794483333,,,83.000000000,,425.781250000,88.491933702,0.005043712,"Vessel              ",,,,"No group                                                                        "
9,11/13/2014 3:00:50,500,11/12/2014 19:00:50,2/2/2016 20:41:12,1,9.999500274,37.748316666,-123.794483333,,,73.000000000,,425.781250000,88.385672308,0.005872183,"Vessel              ",,,,"No group                                                                        "
10,11/13/2014 3:01:00,500,11/12/2014 19:01:00,2/2/2016 20:41:22,1,9.999500274,37.748316666,-123.794483333,,,64.000000000,,421.875000000,87.831938766,0.005835832,"Vessel              ",,,,"No group                                                                        "
