"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,9/2/2014 3:35:39,600,9/1/2014 20:35:39,10/21/2015 18:30:59,1,9.999500274,44.091933333,-129.960550000,,,134.000000000,,429.687500000,89.255015744,0.006768543,"Vessel              ",,,,"No group                                                                        "
2,9/2/2014 3:35:49,700,9/1/2014 20:35:49,10/21/2015 18:31:08,1,9.999500274,44.091933333,-129.960550000,,,142.000000000,,578.125000000,88.213826504,0.006523836,"Vessel              ",,,,"No group                                                                        "
3,9/2/2014 3:35:59,700,9/1/2014 20:35:59,10/21/2015 18:31:17,1,9.999500274,44.091933333,-129.960550000,,,143.000000000,,429.687500000,88.239191653,0.004568856,"Vessel              ",,,,"No group                                                                        "
4,9/2/2014 3:36:09,700,9/1/2014 20:36:09,10/21/2015 18:31:27,1,9.999500274,44.091933333,-129.960550000,,,148.000000000,,355.468750000,89.036775854,0.006146518,"Vessel              ",,,,"No group                                                                        "
5,9/2/2014 3:36:19,700,9/1/2014 20:36:19,10/21/2015 18:31:36,1,9.999500274,44.091933333,-129.960550000,,,143.000000000,,390.625000000,89.296610625,0.006881081,"Vessel              ",,,,"No group                                                                        "
6,9/2/2014 3:36:29,700,9/1/2014 20:36:29,10/21/2015 18:31:48,1,9.999500274,44.091933333,-129.960550000,,,146.000000000,,429.687500000,88.227397287,0.005044874,"Vessel              ",,,,"No group                                                                        "
7,9/2/2014 3:44:33,600,9/1/2014 20:44:33,10/21/2015 18:33:19,0,9.999500274,44.074216666,-129.950916666,,,133.000000000,,390.625000000,88.998591355,0.007348439,"Vessel              ",,,,"No group                                                                        "
8,9/2/2014 3:44:43,700,9/1/2014 20:44:43,10/21/2015 18:33:28,0,9.999500274,44.074216666,-129.950916666,,,127.000000000,,371.093750000,88.166777294,0.005071330,"Vessel              ",,,,"No group                                                                        "
9,9/2/2014 3:44:53,700,9/1/2014 20:44:53,10/21/2015 18:33:38,0,9.999500274,44.074216666,-129.950916666,,,138.000000000,,339.843750000,88.745212906,0.005141226,"Vessel              ",,,,"No group                                                                        "
10,9/2/2014 3:45:03,700,9/1/2014 20:45:03,10/21/2015 18:33:49,0,9.999500274,44.074216666,-129.950916666,,,144.000000000,,539.062500000,88.819678606,0.005608829,"Vessel              ",,,,"No group                                                                        "
11,9/2/2014 3:45:13,700,9/1/2014 20:45:13,10/21/2015 18:33:58,0,9.999500274,44.074216666,-129.950916666,,,144.000000000,,433.593750000,89.027877070,0.005356889,"Vessel              ",,,,"No group                                                                        "
12,9/2/2014 3:45:23,700,9/1/2014 20:45:23,10/21/2015 18:34:08,0,9.999500274,44.074216666,-129.950916666,,,141.000000000,,390.625000000,88.740563945,0.005275533,"Vessel              ",,,,"No group                                                                        "
13,9/2/2014 3:45:33,700,9/1/2014 20:45:33,10/21/2015 18:34:20,0,9.999500274,44.074216666,-129.950916666,,,140.000000000,,570.312500000,87.538824629,0.003934543,"Vessel              ",,,,"No group                                                                        "
14,9/2/2014 3:46:18,885,9/1/2014 20:46:18,10/21/2015 18:36:39,0,8.892000198,44.074216666,-129.950916666,"DIFAR Localisation                                                              ",16.500000000,163.000000000,179.500000000,44.921875000,82.098664053,0.000059430,"BmB                 ",,,,"1                                                                               "
15,9/2/2014 3:46:22,880,9/1/2014 20:46:22,10/21/2015 18:36:49,1,7.372000217,44.091933333,-129.960550000,"DIFAR Localisation                                                              ",15.500000000,179.000000000,194.500000000,43.945312500,76.641723790,0.000017250,"BmB                 ",,,,"1                                                                               "
16,9/2/2014 3:51:48,210,9/1/2014 20:51:48,10/21/2015 18:43:13,0,17.643980026,44.074216666,-129.950916666,"DIFAR Localisation                                                              ",16.500000000,165.000000000,181.500000000,44.921875000,78.798044258,0.000019306,"BmB                 ",,,,"2                                                                               "
17,9/2/2014 3:51:51,193,9/1/2014 20:51:51,10/21/2015 18:43:31,1,18.219978332,44.091933333,-129.960550000,"DIFAR Localisation                                                              ",15.500000000,173.000000000,188.500000000,44.921875000,77.346395742,0.000011022,"BmB                 ",,,,"2                                                                               "
18,9/2/2014 3:52:40,884,9/1/2014 20:52:40,10/21/2015 18:44:55,0,6.935999870,44.074216666,-129.950916666,"DIFAR Localisation                                                              ",16.500000000,165.000000000,181.500000000,44.921875000,82.052105236,0.000071512,"BmB                 ",,,,"3                                                                               "
19,9/2/2014 3:52:43,299,9/1/2014 20:52:43,10/21/2015 18:45:14,1,7.156000137,44.091933333,-129.960550000,"DIFAR Localisation                                                              ",15.500000000,161.000000000,176.500000000,44.921875000,78.701566177,0.000014423,"BmB                 ",44.007400069,-129.953356446,"18                                                                              ","3                                                                               "
