"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,11/13/2014 2:53:12,100,11/12/2014 18:53:12,2/4/2016 18:22:48,0,9.999500274,37.745900000,-123.815233333,,,71.000000000,,421.875000000,87.717869392,0.011682567,"Vessel              ",,,,"No group                                                                        "
2,11/13/2014 2:53:19,900,11/12/2014 18:53:19,2/4/2016 18:23:00,0,9.999500274,37.745900000,-123.815233333,,,68.000000000,,421.875000000,88.140294133,0.012526658,"Vessel              ",,,,"No group                                                                        "
3,11/13/2014 2:53:29,0,11/12/2014 18:53:29,2/4/2016 18:23:20,0,9.999500274,37.745900000,-123.815233333,,,71.000000000,,421.875000000,88.002256750,0.020047893,"Vessel              ",,,,"No group                                                                        "
4,11/13/2014 3:00:32,900,11/12/2014 19:00:32,2/4/2016 18:25:09,1,9.999500274,37.748316666,-123.794483333,,,71.000000000,,425.781250000,87.973162116,0.004170411,"Vessel              ",,,,"No group                                                                        "
5,11/13/2014 3:00:51,0,11/12/2014 19:00:51,2/4/2016 18:25:41,1,9.999500274,37.748316666,-123.794483333,,,73.000000000,,425.781250000,88.380061941,0.006178890,"Vessel              ",,,,"No group                                                                        "
6,11/13/2014 4:18:50,148,11/12/2014 20:18:50,2/4/2016 18:32:28,0,1.728000044,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,125.000000000,136.500000000,19.531250000,88.735879008,0.000181646,"Bp                  ",,,,"230                                                                             "
7,11/13/2014 4:18:49,982,11/12/2014 20:18:49,2/4/2016 18:32:42,1,1.656000018,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,127.000000000,135.500000000,20.507812500,94.009781236,0.000090987,"Bp                  ",,,,"230                                                                             "
8,11/13/2014 4:19:01,416,11/12/2014 20:19:01,2/4/2016 18:33:51,0,13.232000350,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,15.000000000,26.500000000,43.945312500,84.706934345,0.000080528,"BmB                 ",,,,"231                                                                             "
9,11/13/2014 4:19:03,364,11/12/2014 20:19:03,2/4/2016 18:34:05,1,9.468000411,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,323.000000000,331.500000000,44.921875000,81.829772650,0.000023834,"BmB                 ",37.762912921,-123.804507142,"8                                                                               ","231                                                                             "
10,11/13/2014 4:19:09,913,11/12/2014 20:19:09,2/4/2016 18:34:08,0,1.368000030,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,124.000000000,135.500000000,20.507812500,79.799204725,0.000030932,"Bp                  ",,,,"232                                                                             "
11,11/13/2014 4:19:09,724,11/12/2014 20:19:09,2/4/2016 18:34:21,1,1.223999977,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,113.000000000,121.500000000,18.554687500,77.746230535,0.000028776,"Bp                  ",,,,"232                                                                             "
12,11/13/2014 4:19:49,686,11/12/2014 20:19:49,2/4/2016 18:34:28,0,1.804000020,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,138.000000000,149.500000000,20.507812500,81.748133717,0.000048618,"Bp                  ",,,,"233                                                                             "
13,11/13/2014 4:19:49,458,11/12/2014 20:19:49,2/4/2016 18:34:37,1,1.728000044,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,121.000000000,129.500000000,19.531250000,83.950409397,0.000038525,"Bp                  ",,,,"233                                                                             "
14,11/13/2014 4:19:31,635,11/12/2014 20:19:31,2/4/2016 18:35:19,0,14.604000091,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,70.000000000,81.500000000,43.945312500,82.686966776,0.000034549,"BmB                 ",,,,"234                                                                             "
15,11/13/2014 4:19:34,701,11/12/2014 20:19:34,2/4/2016 18:35:34,1,16.847999572,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,49.000000000,57.500000000,42.968750000,83.832368905,0.000054249,"BmB                 ",37.748362972,-123.794391408,"14                                                                              ","234                                                                             "
16,11/13/2014 4:20:30,215,11/12/2014 20:20:30,2/4/2016 18:36:05,0,1.656000018,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,130.000000000,141.500000000,18.554687500,84.299837605,0.000098329,"Bp                  ",,,,"235                                                                             "
17,11/13/2014 4:20:29,626,11/12/2014 20:20:29,2/4/2016 18:36:14,1,1.368000030,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,119.000000000,127.500000000,20.507812500,84.534126926,0.000020519,"Bp                  ",,,,"235                                                                             "
18,11/13/2014 4:20:34,914,11/12/2014 20:20:34,2/4/2016 18:36:41,0,11.060000419,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,107.000000000,118.500000000,43.945312500,85.967322541,0.000134242,"BmB                 ",,,,"236                                                                             "
19,11/13/2014 4:20:36,22,11/12/2014 20:20:36,2/4/2016 18:37:01,1,8.239999771,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,100.000000000,108.500000000,43.945312500,84.102264698,0.000085477,"BmB                 ",,,,"236                                                                             "
20,11/13/2014 4:21:11,146,11/12/2014 20:21:11,2/4/2016 18:37:45,0,14.171999931,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,17.000000000,28.500000000,43.945312500,85.408934993,0.000075314,"BmB                 ",,,,"237                                                                             "
21,11/13/2014 4:21:10,768,11/12/2014 20:21:10,2/4/2016 18:38:11,1,12.795999526,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,329.768447837,338.268447837,44.888029858,83.756633740,0.000027204,"BmB                 ",,,,"237                                                                             "
22,11/13/2014 4:21:36,871,11/12/2014 20:21:36,2/4/2016 18:38:33,0,11.855999946,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,34.000000000,45.500000000,80.078125000,77.350792681,0.000045754,"BmA                 ",,,,"238                                                                             "
23,11/13/2014 4:21:34,546,11/12/2014 20:21:34,2/4/2016 18:38:49,1,13.376000404,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,36.000000000,44.500000000,80.078125000,79.567623169,0.000094953,"BmA                 ",38.147863028,-123.296577000,"22                                                                              ","238                                                                             "
24,11/13/2014 4:21:52,3,11/12/2014 20:21:52,2/4/2016 18:38:58,0,1.368000030,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,87.000000000,98.500000000,19.531250000,80.910550713,0.000011149,"Bp                  ",,,,"239                                                                             "
25,11/13/2014 4:21:51,786,11/12/2014 20:21:51,2/4/2016 18:39:10,1,1.440000057,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,133.000000000,141.500000000,20.507812500,77.466309050,0.000045058,"Bp                  ",37.742791007,-123.788924838,"24                                                                              ","239                                                                             "
26,11/13/2014 4:22:06,49,11/12/2014 20:22:06,2/4/2016 18:39:58,0,15.907999992,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,152.000000000,163.500000000,43.945312500,82.922406028,0.000025901,"BmB                 ",,,,"240                                                                             "
27,11/13/2014 4:22:04,414,11/12/2014 20:22:04,2/4/2016 18:40:10,1,15.543999671,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,134.000000000,142.500000000,43.945312500,84.841590927,0.000076906,"BmB                 ",,,,"240                                                                             "
28,11/13/2014 4:22:12,315,11/12/2014 20:22:12,2/4/2016 18:40:14,0,1.296000003,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,116.000000000,127.500000000,19.531250000,77.840285403,0.000060218,"Bp                  ",,,,"241                                                                             "
29,11/13/2014 4:22:12,287,11/12/2014 20:22:12,2/4/2016 18:40:24,1,1.296000003,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,129.000000000,137.500000000,18.554687500,77.528756011,0.000068146,"Bp                  ",37.697768201,-123.735923979,"28                                                                              ","241                                                                             "
30,11/13/2014 4:22:50,763,11/12/2014 20:22:50,2/4/2016 18:40:28,0,1.583999991,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,138.000000000,149.500000000,18.554687500,76.640240549,0.000141128,"Bp                  ",,,,"242                                                                             "
31,11/13/2014 4:22:50,663,11/12/2014 20:22:50,2/4/2016 18:40:40,1,1.511999964,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,136.000000000,144.500000000,18.554687500,74.723923110,0.000045907,"Bp                  ",,,,"242                                                                             "
32,11/13/2014 4:22:57,479,11/12/2014 20:22:57,2/4/2016 18:40:46,0,16.847999572,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,105.000000000,116.500000000,42.968750000,86.191335425,0.000098816,"BmB                 ",,,,"243                                                                             "
33,11/13/2014 4:22:56,478,11/12/2014 20:22:56,2/4/2016 18:41:05,1,17.427999496,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,109.000000000,117.500000000,43.945312500,85.425891729,0.000062304,"BmB                 ",37.497400256,-123.185925434,"32                                                                              ","243                                                                             "
34,11/13/2014 4:23:17,292,11/12/2014 20:23:17,2/4/2016 18:41:23,0,15.039999961,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,7.000000000,18.500000000,43.945312500,86.331619545,0.000079655,"BmB                 ",,,,"244                                                                             "
35,11/13/2014 4:23:16,725,11/12/2014 20:23:16,2/4/2016 18:41:43,1,11.855999946,37.748316666,-123.794483333,"DIFAR Localisation                                                              ",8.500000000,331.138676844,339.638676844,43.922215980,82.098006055,0.000014924,"BmB                 ",37.770419994,-123.804859355,"34                                                                              ","244                                                                             "
36,11/13/2014 4:23:32,100,11/12/2014 20:23:32,2/4/2016 18:41:57,0,1.728000044,37.745900000,-123.815233333,"DIFAR Localisation                                                              ",11.500000000,132.000000000,143.500000000,18.554687500,79.191146245,0.000113427,"Bp                  ",,,,"245                                                                             "
