"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,9/13/2014 2:47:33,300,9/12/2014 19:47:33,11/2/2015 21:00:42,0,9.999500274,42.501700000,-127.165900000,,,169.000000000,,347.656250000,92.268479656,0.021336926,"Vessel              ",,,,"No group                                                                        "
2,9/13/2014 2:47:43,400,9/12/2014 19:47:43,11/2/2015 21:00:49,0,9.999500274,42.501700000,-127.165900000,,,169.000000000,,347.656250000,92.024168444,0.021775544,"Vessel              ",,,,"No group                                                                        "
3,9/13/2014 2:47:53,400,9/12/2014 19:47:53,11/2/2015 21:01:07,0,9.999500274,42.501700000,-127.165900000,,,168.000000000,,347.656250000,89.052999948,0.021968675,"Vessel              ",,,,"No group                                                                        "
4,9/13/2014 2:48:03,400,9/12/2014 19:48:03,11/2/2015 21:01:20,0,9.999500274,42.501700000,-127.165900000,,,169.000000000,,347.656250000,91.434650869,0.017421806,"Vessel              ",,,,"No group                                                                        "
5,9/13/2014 2:48:13,400,9/12/2014 19:48:13,11/2/2015 21:01:32,0,9.999500274,42.501700000,-127.165900000,,,168.000000000,,347.656250000,92.015598441,0.022588960,"Vessel              ",,,,"No group                                                                        "
6,9/13/2014 2:48:23,400,9/12/2014 19:48:23,11/2/2015 21:01:35,0,9.999500274,42.501700000,-127.165900000,,,168.000000000,,347.656250000,91.382320360,0.021696133,"Vessel              ",,,,"No group                                                                        "
7,9/13/2014 2:48:33,400,9/12/2014 19:48:33,11/2/2015 21:01:43,0,9.999500274,42.501700000,-127.165900000,,,169.000000000,,347.656250000,90.951183215,0.019016898,"Vessel              ",,,,"No group                                                                        "
8,9/13/2014 2:57:07,100,9/12/2014 19:57:07,11/2/2015 21:03:04,1,9.999500274,42.485900000,-127.169900000,,,164.000000000,,347.656250000,92.021054662,0.039480082,"Vessel              ",,,,"No group                                                                        "
9,9/13/2014 2:57:17,200,9/12/2014 19:57:17,11/2/2015 21:03:13,1,9.999500274,42.485900000,-127.169900000,,,168.000000000,,347.656250000,92.020510502,0.036003280,"Vessel              ",,,,"No group                                                                        "
10,9/13/2014 2:57:27,200,9/12/2014 19:57:27,11/2/2015 21:03:22,1,9.999500274,42.485900000,-127.169900000,,,174.000000000,,347.656250000,91.172578990,0.025151002,"Vessel              ",,,,"No group                                                                        "
11,9/13/2014 2:57:37,200,9/12/2014 19:57:37,11/2/2015 21:03:32,1,9.999500274,42.485900000,-127.169900000,,,169.000000000,,347.656250000,90.023653253,0.021332807,"Vessel              ",,,,"No group                                                                        "
12,9/13/2014 2:57:47,200,9/12/2014 19:57:47,11/2/2015 21:03:42,1,9.999500274,42.485900000,-127.169900000,,,165.000000000,,347.656250000,90.308110827,0.024767406,"Vessel              ",,,,"No group                                                                        "
13,9/13/2014 2:57:57,200,9/12/2014 19:57:57,11/2/2015 21:03:53,1,9.999500274,42.485900000,-127.169900000,,,173.000000000,,347.656250000,90.286589220,0.017709637,"Vessel              ",,,,"No group                                                                        "
14,9/13/2014 2:58:07,200,9/12/2014 19:58:07,11/2/2015 21:04:03,1,9.999500274,42.485900000,-127.169900000,,,172.000000000,,347.656250000,89.759884212,0.023305693,"Vessel              ",,,,"No group                                                                        "
15,9/13/2014 2:58:17,200,9/12/2014 19:58:17,11/2/2015 21:04:12,1,9.999500274,42.485900000,-127.169900000,,,172.000000000,,347.656250000,89.469117971,0.020066320,"Vessel              ",,,,"No group                                                                        "
16,9/13/2014 3:23:58,216,9/12/2014 20:23:58,11/2/2015 21:31:44,0,12.579999923,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,97.000000000,121.500000000,44.921875000,76.834932209,0.000011765,"BmB                 ",,,,"1                                                                               "
17,9/13/2014 3:23:58,829,9/12/2014 20:23:58,11/2/2015 21:32:03,1,9.395999908,42.485900000,-127.169900000,"DIFAR Localisation                                                              ",14.500000000,92.000000000,106.500000000,44.921875000,77.986929163,0.000015826,"BmB                 ",42.469425717,-127.094492301,"16                                                                              ","1                                                                               "
18,9/13/2014 3:24:52,529,9/12/2014 20:24:52,11/2/2015 21:32:51,0,9.904000282,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,99.000000000,123.500000000,44.921875000,75.774256161,0.000012794,"BmB                 ",,,,"2                                                                               "
19,9/13/2014 3:24:51,796,9/12/2014 20:24:51,11/2/2015 21:33:05,1,8.383999824,42.485900000,-127.169900000,"DIFAR Localisation                                                              ",14.500000000,99.000000000,113.500000000,44.921875000,76.677092146,0.000016342,"BmB                 ",42.451907161,-127.063916372,"18                                                                              ","2                                                                               "
20,9/13/2014 3:25:48,378,9/12/2014 20:25:48,11/2/2015 21:34:03,0,8.527999877,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,100.000000000,124.500000000,44.921875000,75.729712461,0.000014905,"BmB                 ",,,,"3                                                                               "
21,9/13/2014 3:25:49,36,9/12/2014 20:25:49,11/2/2015 21:34:13,1,8.892000198,42.485900000,-127.169900000,"DIFAR Localisation                                                              ",14.500000000,95.000000000,109.500000000,44.921875000,76.401066763,0.000014614,"BmB                 ",42.466951596,-127.097351342,"20                                                                              ","3                                                                               "
22,9/13/2014 3:27:38,110,9/12/2014 20:27:38,11/2/2015 21:35:49,0,7.731999874,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,94.000000000,118.500000000,43.945312500,81.687187759,0.000037061,"BmB                 ",,,,"4                                                                               "
23,9/13/2014 3:27:37,559,9/12/2014 20:27:37,11/2/2015 21:35:58,1,6.216000080,42.485900000,-127.169900000,"DIFAR Localisation                                                              ",14.500000000,95.000000000,109.500000000,44.921875000,81.984750764,0.000029918,"BmB                 ",42.453267876,-127.044973488,"22                                                                              ","4                                                                               "
24,9/13/2014 3:28:29,486,9/12/2014 20:28:29,11/2/2015 21:37:29,0,11.276000022,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,99.000000000,123.500000000,44.921875000,76.543882162,0.000014094,"BmB                 ",,,,"5                                                                               "
25,9/13/2014 3:28:29,270,9/12/2014 20:28:29,11/2/2015 21:37:40,1,12.144000053,42.485900000,-127.169900000,"DIFAR Localisation                                                              ",14.500000000,95.000000000,109.500000000,44.921875000,77.677672105,0.000020402,"BmB                 ",42.465474249,-127.091695881,"24                                                                              ","5                                                                               "
26,9/13/2014 3:29:16,691,9/12/2014 20:29:16,11/2/2015 21:38:47,0,15.472000122,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,82.000000000,106.500000000,43.945312500,76.347487146,0.000009726,"BmB                 ",,,,"6                                                                               "
27,9/13/2014 3:29:17,939,9/12/2014 20:29:17,11/2/2015 21:39:01,1,11.131999969,42.485900000,-127.169900000,"DIFAR Localisation                                                              ",14.500000000,90.000000000,104.500000000,44.921875000,76.812909346,0.000014841,"BmB                 ",42.371204017,-126.569053349,"26                                                                              ","6                                                                               "
28,9/13/2014 3:36:26,676,9/12/2014 20:36:26,11/2/2015 21:46:57,0,19.739999771,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,89.000000000,113.500000000,44.921875000,76.022399649,0.000006915,"BmB                 ",,,,"7                                                                               "
29,9/13/2014 3:36:25,927,9/12/2014 20:36:25,11/2/2015 21:47:06,1,17.572000503,42.485900000,-127.169900000,"DIFAR Localisation                                                              ",14.500000000,82.000000000,96.500000000,44.921875000,76.180371955,0.000008036,"BmB                 ",42.479834438,-127.097712549,"28                                                                              ","7                                                                               "
30,9/13/2014 3:37:21,65,9/12/2014 20:37:21,11/2/2015 21:48:25,0,12.000000000,42.501700000,-127.165900000,"DIFAR Localisation                                                              ",24.500000000,82.000000000,106.500000000,44.921875000,74.865740134,0.000006737,"BmB                 ",,,,"8                                                                               "
