"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,10/23/2014 1:55:15,700,10/22/2014 18:55:15,1/15/2016 19:25:58,0,9.999500274,33.072100000,-118.057400000,,,309.000000000,,449.218750000,87.362441415,0.003948282,"Vessel              ",,,,"No group                                                                        "
2,10/23/2014 2:02:20,700,10/22/2014 19:02:20,1/15/2016 19:27:33,1,9.999500274,33.081066666,-118.074483333,,,285.000000000,,593.750000000,87.413551972,0.003015373,"Vessel              ",,,,"No group                                                                        "
3,10/23/2014 2:02:31,700,10/22/2014 19:02:31,1/15/2016 19:27:44,1,9.999500274,33.081066666,-118.074483333,,,291.000000000,,597.656250000,86.134635167,0.002032442,"Vessel              ",,,,"No group                                                                        "
4,10/23/2014 2:02:38,600,10/22/2014 19:02:38,1/15/2016 19:27:53,1,9.999500274,33.081066666,-118.074483333,,,290.000000000,,582.031250000,86.451039240,0.002502450,"Vessel              ",,,,"No group                                                                        "
5,10/23/2014 2:02:48,400,10/22/2014 19:02:48,1/15/2016 19:28:01,1,9.999500274,33.081066666,-118.074483333,,,286.000000000,,582.031250000,86.855759960,0.001678969,"Vessel              ",,,,"No group                                                                        "
6,10/23/2014 2:35:02,690,10/22/2014 19:35:02,1/15/2016 19:34:15,0,1.296000003,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,314.000000000,324.500000000,18.554687500,80.656657500,0.000075947,"Bp                  ",,,,"50                                                                              "
7,10/23/2014 2:35:01,594,10/22/2014 19:35:01,1/15/2016 19:34:33,1,1.656000018,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,315.000000000,326.500000000,16.601562500,94.907814833,0.000261147,"Bp                  ",33.235109835,-118.196274128,"6                                                                               ","50                                                                              "
8,10/23/2014 2:35:13,581,10/22/2014 19:35:13,1/15/2016 19:35:47,0,16.992000579,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,201.000000000,211.500000000,42.968750000,93.990381071,0.000473750,"BmB                 ",,,,"51                                                                              "
9,10/23/2014 2:35:14,206,10/22/2014 19:35:14,1/15/2016 19:35:59,1,17.427999496,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,170.000000000,181.500000000,42.968750000,92.996921936,0.000664682,"BmB                 ",33.047297286,-118.075538487,"8                                                                               ","51                                                                              "
10,10/23/2014 2:35:46,155,10/22/2014 19:35:46,1/15/2016 19:36:40,0,1.511999964,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,324.000000000,334.500000000,17.578125000,82.544005523,0.000172074,"Bp                  ",,,,"52                                                                              "
11,10/23/2014 2:35:44,882,10/22/2014 19:35:44,1/15/2016 19:36:49,1,1.804000020,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,318.000000000,329.500000000,16.601562500,94.973190241,0.000330856,"Bp                  ",,,,"52                                                                              "
12,10/23/2014 2:36:25,829,10/22/2014 19:36:25,1/15/2016 19:36:52,0,1.583999991,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,315.000000000,325.500000000,19.531250000,87.106244479,0.000161080,"Bp                  ",,,,"53                                                                              "
13,10/23/2014 2:36:24,356,10/22/2014 19:36:24,1/15/2016 19:37:01,1,1.728000044,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,314.000000000,325.500000000,17.578125000,92.947399425,0.000532571,"Bp                  ",,,,"53                                                                              "
14,10/23/2014 2:36:05,433,10/22/2014 19:36:05,1/15/2016 19:37:06,0,10.263999938,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,203.000000000,213.500000000,43.945312500,96.040701965,0.001057149,"BmB                 ",,,,"54                                                                              "
15,10/23/2014 2:36:05,696,10/22/2014 19:36:05,1/15/2016 19:37:17,1,10.263999938,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,171.000000000,182.500000000,43.945312500,95.032045836,0.001398993,"BmB                 ",33.048311990,-118.076189784,"14                                                                              ","54                                                                              "
16,10/23/2014 2:37:07,580,10/22/2014 19:37:07,1/15/2016 19:37:44,0,1.223999977,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,312.000000000,322.500000000,17.578125000,83.215337349,0.000176686,"Bp                  ",,,,"55                                                                              "
17,10/23/2014 2:37:05,978,10/22/2014 19:37:05,1/15/2016 19:37:57,1,1.656000018,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,312.000000000,323.500000000,17.578125000,89.274878732,0.000329490,"Bp                  ",33.352735567,-118.314769902,"16                                                                              ","55                                                                              "
18,10/23/2014 2:37:47,93,10/22/2014 19:37:47,1/15/2016 19:38:29,0,1.151979207,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,311.000000000,321.500000000,18.554687500,83.657864493,0.000266185,"Bp                  ",,,,"56                                                                              "
19,10/23/2014 2:37:45,503,10/22/2014 19:37:45,1/15/2016 19:38:40,1,1.583999991,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,308.000000000,319.500000000,18.554687500,88.091071017,0.000261020,"Bp                  ",,,,"56                                                                              "
20,10/23/2014 2:38:28,910,10/22/2014 19:38:28,1/15/2016 19:39:02,0,1.296000003,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,309.000000000,319.500000000,18.554687500,89.051439659,0.000223222,"Bp                  ",,,,"57                                                                              "
21,10/23/2014 2:38:27,152,10/22/2014 19:38:27,1/15/2016 19:39:10,1,2.236000061,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,315.000000000,326.500000000,16.601562500,90.944802251,0.000152671,"Bp                  ",33.115701176,-118.101847722,"20                                                                              ","57                                                                              "
22,10/23/2014 2:39:21,353,10/22/2014 19:39:21,1/15/2016 19:40:06,0,12.364000320,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,201.000000000,211.500000000,81.054687500,80.869315576,0.000115731,"BmA                 ",,,,"58                                                                              "
23,10/23/2014 2:39:21,682,10/22/2014 19:39:21,1/15/2016 19:40:15,1,11.276000022,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,176.000000000,187.500000000,82.031250000,79.528992436,0.000057117,"BmA                 ",33.039895120,-118.080950780,"22                                                                              ","58                                                                              "
24,10/23/2014 2:39:34,746,10/22/2014 19:39:34,1/15/2016 19:40:37,0,1.296000003,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,298.000000000,308.500000000,16.601562500,91.342343891,0.000102206,"Bp                  ",,,,"59                                                                              "
25,10/23/2014 2:39:32,638,10/22/2014 19:39:32,1/15/2016 19:40:46,1,1.583999991,33.081066666,-118.074483333,"DIFAR Localisation                                                              ",11.500000000,319.000000000,330.500000000,16.601562500,93.931939438,0.000443220,"Bp                  ",33.085466720,-118.077454445,"24                                                                              ","59                                                                              "
26,10/23/2014 2:40:08,949,10/22/2014 19:40:08,1/15/2016 19:41:06,0,5.420000076,33.072100000,-118.057400000,"DIFAR Localisation                                                              ",10.500000000,205.000000000,215.500000000,45.898437500,94.667324887,0.000817844,"BmB                 ",,,,"60                                                                              "
