"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,9/28/2014 2:53:46,100,9/27/2014 19:53:46,11/18/2015 21:47:00,0,9.999500274,-35.469133333,-122.058266666,,,335.000000000,,417.968750000,83.921511338,0.002557339,"Vessel              ",,,,"No group                                                                        "
2,9/28/2014 2:53:52,500,9/27/2014 19:53:52,11/18/2015 21:47:13,0,9.999500274,38.358550000,-127.984150000,,,335.000000000,,417.968750000,84.552695988,0.003531978,"Vessel              ",,,,"No group                                                                        "
3,9/28/2014 2:58:53,500,9/27/2014 19:58:53,11/18/2015 21:49:15,1,9.999500274,38.377550000,-127.989483333,,,335.000000000,,414.062500000,88.082889164,0.027480211,"Vessel              ",,,,"No group                                                                        "
4,9/28/2014 2:59:03,600,9/27/2014 19:59:03,11/18/2015 21:49:27,1,9.999500274,38.377550000,-127.989483333,,,337.000000000,,414.062500000,88.635313810,0.017141110,"Vessel              ",,,,"No group                                                                        "
5,9/28/2014 2:59:13,600,9/27/2014 19:59:13,11/18/2015 21:49:34,1,9.999500274,38.377550000,-127.989483333,,,337.000000000,,414.062500000,89.384475857,0.020378530,"Vessel              ",,,,"No group                                                                        "
6,9/28/2014 2:59:23,600,9/27/2014 19:59:23,11/18/2015 21:49:44,1,9.999500274,38.377550000,-127.989483333,,,336.000000000,,414.062500000,88.071322325,0.007022136,"Vessel              ",,,,"No group                                                                        "
7,9/28/2014 2:59:33,600,9/27/2014 19:59:33,11/18/2015 21:49:54,1,9.999500274,38.377550000,-127.989483333,,,334.000000000,,414.062500000,88.199848022,0.014805544,"Vessel              ",,,,"No group                                                                        "
8,9/28/2014 2:59:43,600,9/27/2014 19:59:43,11/18/2015 21:50:05,1,9.999500274,38.377550000,-127.989483333,,,334.000000000,,417.968750000,87.499592588,0.018083029,"Vessel              ",,,,"No group                                                                        "
9,9/28/2014 3:00:44,661,9/27/2014 20:00:44,11/18/2015 21:53:40,0,20.607999801,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,76.000000000,89.500000000,43.945312500,83.702639733,0.000064598,"BmB                 ",,,,"1                                                                               "
10,9/28/2014 3:00:46,75,9/27/2014 20:00:46,11/18/2015 21:53:53,1,5.056000232,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,82.000000000,96.500000000,43.945312500,84.563525165,0.000082056,"BmB                 ",38.359867867,-127.791539908,"9                                                                               ","1                                                                               "
11,9/28/2014 3:01:55,285,9/27/2014 20:01:55,11/18/2015 21:56:25,0,20.972000122,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,61.000000000,74.500000000,43.945312500,84.504753371,0.000052015,"BmB                 ",,,,"2                                                                               "
12,9/28/2014 3:01:57,105,9/27/2014 20:01:57,11/18/2015 21:56:34,1,12.435999870,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,42.000000000,56.500000000,43.945312500,82.542346015,0.000021920,"BmB                 ",,,,"2                                                                               "
13,9/28/2014 3:02:28,854,9/27/2014 20:02:28,11/18/2015 21:56:37,0,14.748000144,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,78.000000000,91.500000000,44.921875000,81.577721270,0.000030403,"BmB                 ",,,,"3                                                                               "
14,9/28/2014 3:02:28,98,9/27/2014 20:02:28,11/18/2015 21:56:47,1,16.775979995,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,72.000000000,86.500000000,43.945312500,82.678254318,0.000034467,"BmB                 ",,,,"3                                                                               "
15,9/28/2014 3:03:07,345,9/27/2014 20:03:07,11/18/2015 21:57:17,0,1.223999977,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,110.000000000,123.500000000,22.460937500,77.290213945,0.000006218,"Bp                  ",,,,"4                                                                               "
16,9/28/2014 3:03:08,675,9/27/2014 20:03:08,11/18/2015 21:57:26,1,1.024000048,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,270.000000000,284.500000000,18.554687500,68.656600924,0.000003122,"Bp                  ",,,,"4                                                                               "
17,9/28/2014 3:03:59,16,9/27/2014 20:03:59,11/18/2015 21:58:23,0,12.868000030,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,78.000000000,91.500000000,43.945312500,83.196805244,0.000052792,"BmB                 ",,,,"5                                                                               "
18,9/28/2014 3:04:03,290,9/27/2014 20:04:03,11/18/2015 21:58:31,1,3.828000068,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,51.000000000,65.500000000,44.921875000,82.876483062,0.000064526,"BmB                 ",,,,"5                                                                               "
19,9/28/2014 3:04:42,185,9/27/2014 20:04:42,11/18/2015 21:59:36,0,23.503999710,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,71.000000000,84.500000000,43.945312500,83.279829415,0.000041282,"BmB                 ",,,,"6                                                                               "
20,9/28/2014 3:04:58,417,9/27/2014 20:04:58,11/18/2015 21:59:45,1,17.860000610,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,48.000000000,62.500000000,43.945312500,83.537154115,0.000035134,"BmB                 ",,,,"6                                                                               "
21,9/28/2014 3:07:19,290,9/27/2014 20:07:19,11/18/2015 22:02:10,0,1.024000048,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,270.000000000,283.500000000,22.460937500,70.922229639,0.000001446,"Bp                  ",,,,"7                                                                               "
22,9/28/2014 3:07:20,86,9/27/2014 20:07:20,11/18/2015 22:02:19,1,1.223999977,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,67.000000000,81.500000000,22.460937500,73.111334927,0.000002705,"Bp                  ",,,,"7                                                                               "
23,9/28/2014 3:08:17,446,9/27/2014 20:08:17,11/18/2015 22:03:55,0,22.200000762,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,73.000000000,86.500000000,43.945312500,83.507928862,0.000049379,"BmB                 ",,,,"8                                                                               "
24,9/28/2014 3:08:07,944,9/27/2014 20:08:07,11/18/2015 22:04:06,1,15.907999992,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,68.000000000,82.500000000,43.945312500,83.366970839,0.000038977,"BmB                 ",,,,"8                                                                               "
25,9/28/2014 3:08:52,966,9/27/2014 20:08:52,11/18/2015 22:04:25,0,12.579999923,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,60.000000000,73.500000000,43.945312500,84.276568587,0.000049399,"BmB                 ",,,,"9                                                                               "
26,9/28/2014 3:08:53,985,9/27/2014 20:08:53,11/18/2015 22:04:35,1,14.531999588,38.377550000,-127.989483333,"DIFAR Localisation                                                              ",14.500000000,48.000000000,62.500000000,43.945312500,83.203912276,0.000026724,"BmB                 ",,,,"9                                                                               "
27,9/28/2014 3:09:41,294,9/27/2014 20:09:41,11/18/2015 22:05:00,0,1.296000003,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,93.000000000,106.500000000,20.507812500,75.963829467,0.000010609,"Bp                  ",,,,"No group                                                                        "
28,9/28/2014 3:09:53,921,9/27/2014 20:09:53,11/18/2015 22:05:35,0,14.387999534,38.358550000,-127.984150000,"DIFAR Localisation                                                              ",13.500000000,57.000000000,70.500000000,43.945312500,82.781954870,0.000045055,"BmB                 ",,,,"10                                                                              "
