"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,10/8/2014 3:04:15,800,10/7/2014 20:04:15,12/8/2015 23:57:48,1,9.999500274,35.424250000,-127.935166666,,,9.000000000,,441.406250000,87.506405364,0.011112921,"Vessel              ",,,,"No group                                                                        "
2,10/8/2014 3:04:25,900,10/7/2014 20:04:25,12/8/2015 23:57:56,1,9.999500274,35.424250000,-127.935166666,,,12.000000000,,441.406250000,86.819527363,0.008968942,"Vessel              ",,,,"No group                                                                        "
3,10/8/2014 3:04:45,900,10/7/2014 20:04:45,12/8/2015 23:58:16,1,9.999500274,35.424250000,-127.935166666,,,22.000000000,,441.406250000,87.054576235,0.006290787,"Vessel              ",,,,"No group                                                                        "
4,10/8/2014 3:04:55,900,10/7/2014 20:04:55,12/8/2015 23:58:26,1,9.999500274,35.424250000,-127.935166666,,,13.000000000,,441.406250000,86.314321132,0.010756589,"Vessel              ",,,,"No group                                                                        "
5,10/8/2014 3:05:05,900,10/7/2014 20:05:05,12/8/2015 23:58:38,1,9.999500274,35.424250000,-127.935166666,,,14.000000000,,441.406250000,85.632410236,0.010589274,"Vessel              ",,,,"No group                                                                        "
6,10/8/2014 3:05:15,900,10/7/2014 20:05:15,12/8/2015 23:58:46,1,9.999500274,35.424250000,-127.935166666,,,15.000000000,,441.406250000,85.313873842,0.011012578,"Vessel              ",,,,"No group                                                                        "
7,10/8/2014 3:05:25,900,10/7/2014 20:05:25,12/8/2015 23:58:56,1,9.999500274,35.424250000,-127.935166666,,,14.000000000,,441.406250000,84.169305231,0.006266509,"Vessel              ",,,,"No group                                                                        "
8,10/8/2014 3:11:26,900,10/7/2014 20:11:26,12/8/2015 23:59:38,0,9.999500274,35.439683333,-127.925800000,,,12.000000000,,441.406250000,88.143211137,0.011864999,"Vessel              ",,,,"No group                                                                        "
9,10/8/2014 3:11:37,0,10/7/2014 20:11:37,12/8/2015 23:59:46,0,9.999500274,35.439683333,-127.925800000,,,9.000000000,,441.406250000,88.610918032,0.013834273,"Vessel              ",,,,"No group                                                                        "
10,10/8/2014 3:11:47,0,10/7/2014 20:11:47,12/8/2015 23:59:59,0,9.999500274,35.439683333,-127.925800000,,,15.000000000,,441.406250000,88.251546418,0.011173314,"Vessel              ",,,,"No group                                                                        "
11,10/8/2014 3:11:57,0,10/7/2014 20:11:57,12/9/2015 0:00:08,0,9.999500274,35.439683333,-127.925800000,,,20.000000000,,441.406250000,88.123968166,0.007497803,"Vessel              ",,,,"No group                                                                        "
12,10/8/2014 3:12:07,0,10/7/2014 20:12:07,12/9/2015 0:00:17,0,9.999500274,35.439683333,-127.925800000,,,15.000000000,,445.312500000,87.698195498,0.007853646,"Vessel              ",,,,"No group                                                                        "
13,10/8/2014 3:12:17,0,10/7/2014 20:12:17,12/9/2015 0:00:27,0,9.999500274,35.439683333,-127.925800000,,,15.000000000,,441.406250000,87.282485521,0.008813705,"Vessel              ",,,,"No group                                                                        "
