"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,8/13/2014 4:41:14,600,8/12/2014 21:41:14,9/29/2015 19:41:32,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,8/13/2014 4:42:26,200,8/12/2014 21:42:26,9/29/2015 19:42:44,0,"Calibration of channel 0 was difficult and may not be great. Recording was started after both buoys were deployed and the ship was far away from SB16 (CH0)                                                                                                    "
3,8/13/2014 4:59:59,100,8/12/2014 21:59:59,9/29/2015 20:07:35,0,"fm sweeps                                                                                                                                                                                                                                                      "
4,8/13/2014 5:13:47,800,8/12/2014 22:13:47,9/29/2015 20:25:28,0,"constant sound at 83Hz                                                                                                                                                                                                                                         "
5,8/13/2014 6:41:28,900,8/12/2014 23:41:28,9/29/2015 21:56:59,2,"END EFFORT                                                                                                                                                                                                                                                     "
