"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,12/7/2014 1:23:02,500,12/6/2014 17:23:02,2/19/2016 21:32:02,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,12/7/2014 3:23:14,400,12/6/2014 19:23:14,2/19/2016 23:38:56,2,"END EFFORT                                                                                                                                                                                                                                                     "
