"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,12/5/2014 1:27:43,200,12/4/2014 17:27:43,2/19/2016 18:08:46,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,12/5/2014 3:27:44,500,12/4/2014 19:27:44,2/19/2016 19:19:05,2,"END EFFORT                                                                                                                                                                                                                                                     "
