"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/23/2014 3:24:56,400,11/22/2014 19:24:56,1/29/2016 22:51:12,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,11/23/2014 5:24:58,100,11/22/2014 21:24:58,1/29/2016 23:56:36,2,"END EFFORT                                                                                                                                                                                                                                                     "
3,11/23/2014 5:25:06,0,11/22/2014 21:25:06,1/29/2016 23:56:58,0,"No vocals of any kind below 125Hz.                                                                                                                                                                                                                             "
