"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,10/27/2014 2:56:25,600,10/26/2014 19:56:25,1/20/2016 19:49:15,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,10/27/2014 4:39:17,700,10/26/2014 21:39:17,1/20/2016 20:46:24,0,"both channels are starting to fade                                                                                                                                                                                                                             "
3,10/27/2014 4:43:09,100,10/26/2014 21:43:09,1/20/2016 20:48:19,2,"END EFFORT                                                                                                                                                                                                                                                     "
4,10/27/2014 4:44:20,399,10/26/2014 21:44:20,1/20/2016 20:48:55,0,"Channels have faded too much and the ship is steaming away                                                                                                                                                                                                     "
5,10/27/2014 4:44:33,0,10/26/2014 21:44:33,1/20/2016 20:49:52,0,"No vocals of any kind below 125 Hz                                                                                                                                                                                                                             "
