"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,11/4/2014 3:35:51,600,11/3/2014 19:35:51,1/22/2016 23:35:45,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,11/4/2014 5:36:43,100,11/3/2014 21:36:43,1/23/2016 0:36:30,2,"END EFFORT                                                                                                                                                                                                                                                     "
3,11/4/2014 5:36:47,800,11/3/2014 21:36:47,1/23/2016 0:36:50,0,"No vocals of any kind below 125 Hz                                                                                                                                                                                                                             "
