"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,9/13/2014 2:58:43,900,9/12/2014 19:58:43,11/2/2015 21:04:26,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,9/13/2014 3:26:26,700,9/12/2014 20:26:26,11/2/2015 21:33:40,0,"possible fin whale calls all start around 21Hz                                                                                                                                                                                                                 "
3,9/13/2014 3:53:37,500,9/12/2014 20:53:37,11/2/2015 22:10:30,0,"fm sweep                                                                                                                                                                                                                                                       "
4,9/13/2014 4:58:44,900,9/12/2014 21:58:44,11/2/2015 23:24:09,2,"END EFFORT                                                                                                                                                                                                                                                     "
