"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,10/29/2014 2:23:41,799,10/28/2014 19:23:41,1/20/2016 21:09:19,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,10/29/2014 4:29:00,100,10/28/2014 21:29:00,1/20/2016 22:16:01,2,"END EFFORT                                                                                                                                                                                                                                                     "
3,10/29/2014 4:29:06,600,10/28/2014 21:29:06,1/20/2016 22:16:28,0,"There were no vocals below 125Hz                                                                                                                                                                                                                               "
