"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,10/31/2014 2:27:53,300,10/30/2014 19:27:53,1/20/2016 22:27:29,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,10/31/2014 4:27:55,900,10/30/2014 21:27:55,1/20/2016 23:27:48,2,"END EFFORT                                                                                                                                                                                                                                                     "
3,10/31/2014 4:27:59,700,10/30/2014 21:27:59,1/20/2016 23:28:03,0,"No vocals under 125Hz                                                                                                                                                                                                                                          "
