"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,8/17/2014 3:22:49,500,8/16/2014 20:22:49,10/5/2015 17:27:04,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,8/17/2014 3:59:07,600,8/16/2014 20:59:07,10/5/2015 18:09:11,0,"fm sweep 30s before                                                                                                                                                                                                                                            "
3,8/17/2014 4:22:07,600,8/16/2014 21:22:07,10/5/2015 18:32:08,2,"END EFFORT                                                                                                                                                                                                                                                     "
4,8/17/2014 4:22:38,600,8/16/2014 21:22:38,10/5/2015 18:32:39,0,"loss of signal on both channels, so ended before 2 hours                                                                                                                                                                                                       "
5,8/17/2014 4:23:15,100,8/16/2014 21:23:15,10/5/2015 18:33:15,0,"No blue whale a or b calls and only one possible solo fin whale classic call                                                                                                                                                                                   "
