"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","UpdateOf","Comment"
1,8/31/2014 3:48:10,900,8/30/2014 20:48:10,10/15/2015 18:42:13,1,"START EFFORT                                                                                                                                                                                                                                                   "
2,8/31/2014 3:50:43,500,8/30/2014 20:50:43,10/15/2015 18:47:11,0,"tone at 44kHz that looks like B calls but is less than 10 seconds. only on ch0                                                                                                                                                                                 "
3,8/31/2014 3:59:11,100,8/30/2014 20:59:11,10/15/2015 18:56:45,0,"fm sweep                                                                                                                                                                                                                                                       "
4,8/31/2014 3:59:51,600,8/30/2014 20:59:51,10/15/2015 18:58:56,0,"multiple fm sweeps                                                                                                                                                                                                                                             "
5,8/31/2014 3:59:55,0,8/30/2014 20:59:55,10/15/2015 18:59:23,0,"the pattern of vocals looks like the 50 Hz pulse (unk. whale)                                                                                                                                                                                                  "
6,8/31/2014 4:07:47,463,8/30/2014 21:07:47,10/15/2015 19:09:19,2,"END EFFORT                                                                                                                                                                                                                                                     "
7,8/31/2014 4:07:47,463,8/30/2014 21:07:47,10/15/2015 19:09:19,0,"Pamguard crashed and closed everything itself                                                                                                                                                                                                                  "
