"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/9/2014 3:17:19,863,11/8/2014 19:17:19,1/29/2016 19:29:24,2,4.48,81.37,89.07,3.66,
2,11/9/2014 3:17:31,139,11/8/2014 19:17:31,1/29/2016 19:29:48,2,12.58,41.42,50.21,0.33,
3,11/9/2014 3:18:02,500,11/8/2014 19:18:02,1/29/2016 19:30:11,1,13.74,40.68,48.38,3.83,
4,11/9/2014 3:17:58,244,11/8/2014 19:17:58,1/29/2016 19:30:19,2,14.24,40.68,49.85,2.39,
5,11/9/2014 3:18:29,495,11/8/2014 19:18:29,1/29/2016 19:30:49,1,8.39,42.15,49.85,4.97,
6,11/9/2014 3:18:20,382,11/8/2014 19:18:20,1/29/2016 19:30:52,2,15.47,41.78,50.95,3.27,
7,11/9/2014 3:19:40,69,11/8/2014 19:19:40,1/29/2016 19:32:28,1,13.96,41.05,48.02,4.80,
8,11/9/2014 3:19:37,649,11/8/2014 19:19:37,1/29/2016 19:32:31,2,10.27,41.05,48.75,1.96,
9,11/9/2014 3:20:14,880,11/8/2014 19:20:14,1/29/2016 19:33:03,1,11.57,42.15,49.12,1.91,
10,11/9/2014 3:20:14,174,11/8/2014 19:20:14,1/29/2016 19:33:06,2,12.51,39.58,49.48,2.12,
11,11/9/2014 3:21:16,326,11/8/2014 19:21:16,1/29/2016 19:34:10,1,9.33,41.05,49.12,-1.85,
12,11/9/2014 3:21:17,354,11/8/2014 19:21:17,1/29/2016 19:34:29,1,8.46,41.05,47.65,-1.96,
13,11/9/2014 3:21:11,190,11/8/2014 19:21:11,1/29/2016 19:34:32,2,8.82,39.95,50.58,1.73,
14,11/9/2014 3:22:29,569,11/8/2014 19:22:29,1/29/2016 19:35:16,1,16.34,38.48,49.12,1.02,
15,11/9/2014 3:22:26,821,11/8/2014 19:22:26,1/29/2016 19:35:19,2,10.56,41.42,49.48,1.49,
16,11/9/2014 3:23:49,541,11/8/2014 19:23:49,1/29/2016 19:41:16,1,14.10,39.22,48.38,-0.89,
17,11/9/2014 4:49:54,155,11/8/2014 20:49:54,1/29/2016 21:23:49,2,4.41,83.21,97.87,13.22,"noise                                             "
18,11/9/2014 4:50:28,75,11/8/2014 20:50:28,1/29/2016 21:25:38,1,6.87,41.42,48.75,0.23,
19,11/9/2014 4:50:27,453,11/8/2014 20:50:27,1/29/2016 21:25:42,2,9.18,41.78,47.65,2.87,
20,11/9/2014 4:51:23,856,11/8/2014 20:51:23,1/29/2016 21:26:36,1,6.00,40.68,50.58,0.93,
21,11/9/2014 4:51:23,846,11/8/2014 20:51:23,1/29/2016 21:26:43,2,4.70,40.68,50.21,1.94,
22,11/9/2014 4:52:18,601,11/8/2014 20:52:18,1/29/2016 21:27:31,1,12.15,42.15,51.31,2.77,
23,11/9/2014 4:52:17,428,11/8/2014 20:52:17,1/29/2016 21:27:34,2,12.87,39.95,50.21,5.05,
24,11/9/2014 4:54:15,1,11/8/2014 20:54:15,1/29/2016 21:29:44,1,6.58,42.52,50.95,1.88,
25,11/9/2014 4:54:15,85,11/8/2014 20:54:15,1/29/2016 21:29:46,2,20.18,41.78,49.12,1.10,
26,11/9/2014 4:56:54,179,11/8/2014 20:56:54,1/29/2016 21:31:59,1,6.65,41.42,50.95,-2.82,
27,11/9/2014 4:56:53,450,11/8/2014 20:56:53,1/29/2016 21:32:01,2,7.23,42.88,50.21,2.29,
28,11/9/2014 4:59:53,223,11/8/2014 20:59:53,1/29/2016 21:35:52,1,7.08,41.42,49.48,1.34,
29,11/9/2014 4:59:53,162,11/8/2014 20:59:53,1/29/2016 21:35:55,2,6.29,42.15,48.75,1.99,
30,11/9/2014 5:00:43,178,11/8/2014 21:00:43,1/29/2016 21:35:57,1,7.95,40.32,51.31,0.40,
31,11/9/2014 5:00:43,607,11/8/2014 21:00:43,1/29/2016 21:35:59,2,7.37,41.42,50.95,2.71,
