"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/5/2014 2:37:56,48,10/4/2014 19:37:56,12/3/2015 19:04:22,1,25.17,41.66,48.30,4.51,
2,10/5/2014 2:37:55,386,10/4/2014 19:37:55,12/3/2015 19:04:27,2,21.04,42.40,47.56,5.95,
3,10/5/2014 2:39:55,357,10/4/2014 19:39:55,12/3/2015 19:06:02,1,15.69,41.66,50.51,3.43,
4,10/5/2014 2:39:51,441,10/4/2014 19:39:51,12/3/2015 19:06:06,2,15.33,42.40,49.41,3.91,
5,10/5/2014 2:40:47,343,10/4/2014 19:40:47,12/3/2015 19:06:59,1,31.10,40.92,50.88,1.25,
6,10/5/2014 2:40:48,424,10/4/2014 19:40:48,12/3/2015 19:07:03,2,27.26,40.56,48.67,3.54,
7,10/5/2014 2:41:34,494,10/4/2014 19:41:34,12/3/2015 19:07:32,1,20.18,41.29,48.30,5.57,
8,10/5/2014 2:41:34,590,10/4/2014 19:41:34,12/3/2015 19:07:39,2,22.20,41.66,46.46,0.44,
9,10/5/2014 2:42:35,968,10/4/2014 19:42:35,12/3/2015 19:08:35,1,28.06,40.92,49.77,3.72,
10,10/5/2014 2:42:36,20,10/4/2014 19:42:36,12/3/2015 19:08:41,2,27.77,42.03,49.04,0.95,
11,10/5/2014 2:44:20,727,10/4/2014 19:44:20,12/3/2015 19:10:39,1,24.66,41.29,49.77,2.02,
12,10/5/2014 2:44:22,57,10/4/2014 19:44:22,12/3/2015 19:10:42,2,22.42,42.03,51.25,3.77,
13,10/5/2014 2:45:17,358,10/4/2014 19:45:17,12/3/2015 19:11:07,1,19.24,42.03,49.41,3.41,
14,10/5/2014 2:45:16,413,10/4/2014 19:45:16,12/3/2015 19:11:11,2,22.06,41.66,47.56,4.18,
15,10/5/2014 2:45:48,19,10/4/2014 19:45:48,12/3/2015 19:11:47,1,27.05,40.56,50.51,2.17,
16,10/5/2014 2:45:48,599,10/4/2014 19:45:48,12/3/2015 19:11:52,2,28.49,42.03,48.30,4.31,
17,10/5/2014 2:47:41,921,10/4/2014 19:47:41,12/3/2015 19:13:33,1,19.38,41.29,50.14,2.15,
18,10/5/2014 2:47:46,979,10/4/2014 19:47:46,12/3/2015 19:13:37,2,15.04,41.29,50.88,4.14,
19,10/5/2014 2:48:37,786,10/4/2014 19:48:37,12/3/2015 19:14:37,1,24.44,42.40,49.77,5.65,
