"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/14/2014 2:50:35,299,9/13/2014 19:50:35,11/3/2015 19:55:55,1,1.30,19.50,28.00,12.11,
2,9/14/2014 2:50:36,329,9/13/2014 19:50:36,11/3/2015 19:56:00,2,1.37,19.16,28.50,10.25,
3,9/14/2014 2:50:54,787,9/13/2014 19:50:54,11/3/2015 19:56:44,1,1.22,15.50,22.33,7.80,
4,9/14/2014 2:50:55,922,9/13/2014 19:50:55,11/3/2015 19:56:48,2,1.08,15.50,22.33,8.12,
5,9/14/2014 2:50:57,53,9/13/2014 19:50:57,11/3/2015 19:57:14,1,1.22,15.66,22.16,-0.15,
6,9/14/2014 2:50:58,377,9/13/2014 19:50:58,11/3/2015 19:57:18,2,1.01,15.33,22.50,8.91,
7,9/14/2014 2:52:36,428,9/13/2014 19:52:36,11/3/2015 20:01:37,1,1.37,19.64,24.91,8.87,
8,9/14/2014 2:52:37,29,9/13/2014 19:52:37,11/3/2015 20:01:40,2,1.30,19.29,25.96,7.17,
9,9/14/2014 2:53:28,452,9/13/2014 19:53:28,11/3/2015 20:03:05,2,1.30,18.59,25.96,13.70,
10,9/14/2014 2:53:27,135,9/13/2014 19:53:27,11/3/2015 20:03:17,1,1.37,19.12,26.84,5.65,
11,9/14/2014 2:53:28,315,9/13/2014 19:53:28,11/3/2015 20:03:20,2,1.44,18.24,26.66,15.09,
12,9/14/2014 2:53:29,756,9/13/2014 19:53:29,11/3/2015 20:03:43,1,1.08,19.29,26.49,5.26,
13,9/14/2014 2:53:30,847,9/13/2014 19:53:30,11/3/2015 20:03:46,2,0.86,18.42,26.66,2.26,
14,9/14/2014 2:53:47,640,9/13/2014 19:53:47,11/3/2015 20:04:20,1,2.02,15.26,26.31,11.68,
15,9/14/2014 2:53:49,293,9/13/2014 19:53:49,11/3/2015 20:04:24,2,1.37,15.08,22.63,13.53,
16,9/14/2014 2:53:50,485,9/13/2014 19:53:50,11/3/2015 20:05:01,1,1.37,16.14,23.33,-2.95,
17,9/14/2014 2:53:51,792,9/13/2014 19:53:51,11/3/2015 20:05:04,2,1.22,14.91,22.45,5.24,
18,9/14/2014 2:54:23,995,9/13/2014 19:54:23,11/3/2015 20:07:36,1,1.22,15.08,25.78,9.82,
19,9/14/2014 2:54:24,985,9/13/2014 19:54:24,11/3/2015 20:07:39,2,1.30,15.43,25.43,10.19,
20,9/14/2014 2:54:26,166,9/13/2014 19:54:26,11/3/2015 20:08:06,1,1.22,17.19,23.50,-1.41,
