"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/13/2014 2:06:48,184,10/12/2014 19:06:48,12/29/2015 18:32:56,1,1.15,15.15,22.56,6.23,
2,10/13/2014 2:06:48,769,10/12/2014 19:06:48,12/29/2015 18:33:00,2,1.08,14.66,22.40,17.88,
3,10/13/2014 2:06:55,692,10/12/2014 19:06:55,12/29/2015 18:33:08,1,1.44,15.48,24.54,6.18,
4,10/13/2014 2:06:56,310,10/12/2014 19:06:56,12/29/2015 18:33:12,2,1.37,15.32,22.73,2.36,
5,10/13/2014 2:06:57,651,10/12/2014 19:06:57,12/29/2015 18:33:15,1,1.30,15.15,24.54,-1.42,
6,10/13/2014 2:06:58,325,10/12/2014 19:06:58,12/29/2015 18:33:19,2,1.22,14.99,22.56,6.08,
7,10/13/2014 2:07:24,318,10/12/2014 19:07:24,12/29/2015 18:35:02,1,1.66,14.16,23.39,13.75,
8,10/13/2014 2:07:24,757,10/12/2014 19:07:24,12/29/2015 18:35:05,2,1.80,14.49,23.22,11.56,
9,10/13/2014 2:07:06,174,10/12/2014 19:07:06,12/29/2015 18:35:50,1,11.93,42.63,46.96,4.17,
10,10/13/2014 2:07:03,214,10/12/2014 19:07:03,12/29/2015 18:35:53,2,14.82,41.54,47.68,11.63,
11,10/13/2014 2:08:01,782,10/12/2014 19:08:01,12/29/2015 18:37:26,1,1.59,15.16,22.91,15.39,
12,10/13/2014 2:08:02,533,10/12/2014 19:08:02,12/29/2015 18:37:28,2,1.44,15.33,22.91,8.80,
13,10/13/2014 2:07:51,973,10/12/2014 19:07:51,12/29/2015 18:37:35,1,19.67,41.43,47.42,0.42,
14,10/13/2014 2:07:57,788,10/12/2014 19:07:57,12/29/2015 18:37:37,2,11.93,42.31,46.36,10.96,
15,10/13/2014 2:08:37,779,10/12/2014 19:08:37,12/29/2015 18:38:14,1,1.08,15.16,23.62,14.36,
16,10/13/2014 2:08:38,79,10/12/2014 19:08:38,12/29/2015 18:38:17,2,1.44,14.45,23.27,11.82,
17,10/13/2014 2:08:40,826,10/12/2014 19:08:40,12/29/2015 18:38:59,1,12.15,41.18,49.13,3.38,
18,10/13/2014 2:08:41,272,10/12/2014 19:08:41,12/29/2015 18:39:02,2,9.40,40.82,48.41,5.19,
19,10/13/2014 2:08:47,104,10/12/2014 19:08:47,12/29/2015 18:39:19,1,1.73,15.43,23.06,7.55,
20,10/13/2014 2:08:47,588,10/12/2014 19:08:47,12/29/2015 18:39:22,2,1.59,15.95,24.10,6.49,
21,10/13/2014 2:08:50,181,10/12/2014 19:08:50,12/29/2015 18:39:24,1,1.44,15.95,24.97,3.17,
22,10/13/2014 2:08:50,332,10/12/2014 19:08:50,12/29/2015 18:39:32,1,1.80,16.82,24.79,2.28,
23,10/13/2014 2:08:49,525,10/12/2014 19:08:49,12/29/2015 18:39:35,2,1.22,15.60,25.14,-1.29,
24,10/13/2014 2:09:14,75,10/12/2014 19:09:14,12/29/2015 18:40:29,1,1.37,14.56,22.89,14.21,
25,10/13/2014 2:09:14,443,10/12/2014 19:09:14,12/29/2015 18:40:32,2,1.44,14.73,23.23,6.26,
26,10/13/2014 2:09:41,242,10/12/2014 19:09:41,12/29/2015 18:41:38,1,12.65,40.10,49.13,4.99,
27,10/13/2014 2:09:42,22,10/12/2014 19:09:42,12/29/2015 18:41:41,2,7.81,42.63,49.49,10.11,
28,10/13/2014 2:09:25,765,10/12/2014 19:09:25,12/29/2015 18:41:56,1,1.30,14.91,22.89,4.28,
29,10/13/2014 2:09:26,283,10/12/2014 19:09:26,12/29/2015 18:42:03,2,1.30,14.21,24.10,5.23,
