"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/6/2014 3:12:52,687,11/5/2014 19:12:52,1/28/2016 17:29:38,1,14.68,40.32,48.02,10.30,
2,11/6/2014 3:12:54,491,11/5/2014 19:12:54,1/28/2016 17:29:42,2,11.06,41.05,48.38,0.55,
3,11/6/2014 3:13:39,500,11/5/2014 19:13:39,1/28/2016 17:30:12,1,18.44,39.95,49.48,3.39,
4,11/6/2014 3:13:40,663,11/5/2014 19:13:40,1/28/2016 17:30:16,2,16.99,41.05,48.38,1.09,
5,11/6/2014 3:14:48,473,11/5/2014 19:14:48,1/28/2016 17:31:20,1,1.37,14.25,22.17,0.60,
6,11/6/2014 3:14:49,102,11/5/2014 19:14:49,1/28/2016 17:31:23,2,1.73,15.48,22.87,4.09,
7,11/6/2014 3:14:51,208,11/5/2014 19:14:51,1/28/2016 17:32:18,1,1.37,15.30,23.92,2.80,
8,11/6/2014 3:14:53,423,11/5/2014 19:14:53,1/28/2016 17:32:21,1,1.66,14.95,23.40,4.11,
9,11/6/2014 3:14:07,784,11/5/2014 19:14:07,1/28/2016 17:33:15,1,7.81,39.22,50.95,2.06,
10,11/6/2014 3:14:08,463,11/5/2014 19:14:08,1/28/2016 17:33:18,2,10.05,40.68,48.75,6.72,
11,11/6/2014 3:14:32,305,11/5/2014 19:14:32,1/28/2016 17:33:27,1,6.72,41.42,49.85,5.84,
12,11/6/2014 3:14:32,350,11/5/2014 19:14:32,1/28/2016 17:33:29,2,7.73,41.78,49.12,0.40,
13,11/6/2014 3:14:43,517,11/5/2014 19:14:43,1/28/2016 17:33:33,1,13.67,40.32,48.75,5.03,
14,11/6/2014 3:14:45,949,11/5/2014 19:14:45,1/28/2016 17:33:36,2,16.05,39.58,49.12,1.56,
15,11/6/2014 3:15:24,203,11/5/2014 19:15:24,1/28/2016 17:35:42,1,19.31,42.88,50.58,3.18,
16,11/6/2014 3:15:25,677,11/5/2014 19:15:25,1/28/2016 17:35:46,2,16.99,41.05,49.85,2.36,
17,11/6/2014 3:16:01,274,11/5/2014 19:16:01,1/28/2016 17:38:39,1,27.70,38.85,47.65,0.05,
18,11/6/2014 3:16:08,959,11/5/2014 19:16:08,1/28/2016 17:38:45,2,19.52,41.42,49.12,6.78,
19,11/6/2014 3:17:25,944,11/5/2014 19:17:25,1/28/2016 17:43:45,1,18.73,40.32,49.85,3.86,
20,11/6/2014 3:17:16,508,11/5/2014 19:17:16,1/28/2016 17:43:48,2,19.45,41.05,47.65,8.45,
21,11/6/2014 3:17:58,132,11/5/2014 19:17:58,1/28/2016 17:49:37,1,8.89,40.68,49.48,3.54,
22,11/6/2014 3:17:59,802,11/5/2014 19:17:59,1/28/2016 17:49:40,2,7.45,39.95,50.58,3.28,
23,11/6/2014 4:11:26,967,11/5/2014 20:11:26,1/28/2016 18:03:23,1,16.85,41.05,48.75,-0.53,
24,11/6/2014 4:11:27,535,11/5/2014 20:11:27,1/28/2016 18:03:27,2,19.02,39.58,49.12,0.71,
25,11/6/2014 4:11:55,110,11/5/2014 20:11:55,1/28/2016 18:04:15,1,17.79,38.12,49.85,1.75,
26,11/6/2014 4:11:54,448,11/5/2014 20:11:54,1/28/2016 18:04:21,2,17.86,38.12,50.21,0.94,
27,11/6/2014 4:11:31,142,11/5/2014 20:11:31,1/28/2016 18:05:35,1,1.30,15.04,23.56,2.37,
28,11/6/2014 4:11:32,883,11/5/2014 20:11:32,1/28/2016 18:05:38,1,1.44,14.37,25.40,2.08,
29,11/6/2014 4:12:10,508,11/5/2014 20:12:10,1/28/2016 18:05:48,1,1.88,15.04,23.90,1.03,
30,11/6/2014 4:12:12,544,11/5/2014 20:12:12,1/28/2016 18:05:54,1,1.51,14.87,24.23,0.59,
31,11/6/2014 4:12:24,664,11/5/2014 20:12:24,1/28/2016 18:06:48,1,12.44,40.68,49.12,3.36,
32,11/6/2014 4:12:20,619,11/5/2014 20:12:20,1/28/2016 18:06:51,2,12.58,40.68,48.75,3.48,
33,11/6/2014 4:12:45,1,11/5/2014 20:12:45,1/28/2016 18:06:56,1,14.68,41.78,50.21,1.59,
34,11/6/2014 4:12:44,211,11/5/2014 20:12:44,1/28/2016 18:07:00,2,15.98,39.58,49.48,2.93,
35,11/6/2014 4:12:54,424,11/5/2014 20:12:54,1/28/2016 18:09:07,1,1.44,14.95,23.04,2.54,
36,11/6/2014 4:12:55,315,11/5/2014 20:12:55,1/28/2016 18:09:11,2,1.59,15.83,22.34,3.83,
37,11/6/2014 4:13:12,593,11/5/2014 20:13:12,1/28/2016 18:10:07,1,11.71,40.68,49.48,-0.63,
38,11/6/2014 4:13:09,705,11/5/2014 20:13:09,1/28/2016 18:10:10,2,10.41,41.42,50.21,3.03,
39,11/6/2014 4:13:32,280,11/5/2014 20:13:32,1/28/2016 18:11:19,1,1.30,14.25,22.87,2.41,
40,11/6/2014 4:13:34,22,11/5/2014 20:13:34,1/28/2016 18:11:23,1,1.22,15.13,23.04,0.26,
41,11/6/2014 4:13:43,86,11/5/2014 20:13:43,1/28/2016 18:12:53,1,7.30,41.05,48.75,5.19,
42,11/6/2014 4:13:42,408,11/5/2014 20:13:42,1/28/2016 18:12:56,2,7.08,40.68,49.12,1.56,
43,11/6/2014 4:14:00,69,11/5/2014 20:14:00,1/28/2016 18:13:03,1,11.06,39.95,48.75,1.71,
44,11/6/2014 4:14:00,349,11/5/2014 20:14:00,1/28/2016 18:13:08,2,11.57,39.58,48.38,4.98,
45,11/6/2014 4:14:32,863,11/5/2014 20:14:32,1/28/2016 18:14:01,1,8.24,40.32,48.38,2.69,
46,11/6/2014 4:14:29,492,11/5/2014 20:14:29,1/28/2016 18:14:04,2,11.86,41.05,50.58,0.08,
47,11/6/2014 4:14:47,24,11/5/2014 20:14:47,1/28/2016 18:14:08,1,16.85,39.95,49.48,7.88,
48,11/6/2014 4:14:46,663,11/5/2014 20:14:46,1/28/2016 18:14:13,2,5.71,41.78,49.48,9.59,
49,11/6/2014 4:15:09,48,11/5/2014 20:15:09,1/28/2016 18:16:23,1,12.94,40.32,48.75,-1.81,
50,11/6/2014 4:15:07,630,11/5/2014 20:15:07,1/28/2016 18:16:26,2,12.51,40.32,48.75,1.13,
51,11/6/2014 4:15:28,312,11/5/2014 20:15:28,1/28/2016 18:16:30,1,7.73,41.42,49.85,1.78,
52,11/6/2014 4:15:29,441,11/5/2014 20:15:29,1/28/2016 18:16:33,2,4.26,41.78,50.21,4.61,
53,11/6/2014 4:15:38,260,11/5/2014 20:15:38,1/28/2016 18:18:08,1,16.99,40.32,49.85,2.57,
54,11/6/2014 4:15:37,692,11/5/2014 20:15:37,1/28/2016 18:18:11,2,15.18,41.42,49.85,-1.53,
55,11/6/2014 4:16:09,392,11/5/2014 20:16:09,1/28/2016 18:18:30,1,1.08,14.60,24.28,1.44,
56,11/6/2014 4:16:10,377,11/5/2014 20:16:10,1/28/2016 18:18:33,2,1.37,15.30,23.92,2.27,
57,11/6/2014 4:16:06,153,11/5/2014 20:16:06,1/28/2016 18:20:00,1,12.87,39.58,48.02,3.65,
58,11/6/2014 4:16:05,964,11/5/2014 20:16:05,1/28/2016 18:20:03,2,11.57,40.32,49.12,1.44,
59,11/6/2014 4:16:29,228,11/5/2014 20:16:29,1/28/2016 18:20:19,1,17.14,39.95,50.21,3.89,
60,11/6/2014 4:16:28,533,11/5/2014 20:16:28,1/28/2016 18:20:22,2,16.27,42.15,50.58,3.13,
61,11/6/2014 4:17:06,204,11/5/2014 20:17:06,1/28/2016 18:22:06,1,13.59,41.42,48.02,2.23,
62,11/6/2014 4:17:00,534,11/5/2014 20:17:00,1/28/2016 18:22:10,2,9.47,39.95,48.02,0.04,
63,11/6/2014 4:17:43,942,11/5/2014 20:17:43,1/28/2016 18:24:19,1,17.72,40.68,48.75,5.03,
