"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/13/2014 4:18:50,148,11/12/2014 20:18:50,2/4/2016 18:32:11,1,1.73,15.02,24.56,11.79,
2,11/13/2014 4:18:49,982,11/12/2014 20:18:49,2/4/2016 18:32:16,2,1.66,14.66,24.92,5.93,
3,11/13/2014 4:19:02,631,11/12/2014 20:19:02,2/4/2016 18:32:50,1,9.76,39.95,49.12,4.04,
4,11/13/2014 4:19:00,779,11/12/2014 20:19:00,2/4/2016 18:32:59,2,11.71,27.12,34.45,7.23,
5,11/13/2014 4:19:01,416,11/12/2014 20:19:01,2/4/2016 18:33:11,1,13.23,39.22,50.21,5.31,
6,11/13/2014 4:19:03,364,11/12/2014 20:19:03,2/4/2016 18:33:15,2,9.47,41.42,49.12,1.11,
7,11/13/2014 4:19:09,913,11/12/2014 20:19:09,2/4/2016 18:33:22,1,1.37,15.02,24.92,-10.46,
8,11/13/2014 4:19:09,724,11/12/2014 20:19:09,2/4/2016 18:33:25,2,1.22,16.12,23.82,-7.70,
9,11/13/2014 4:19:49,686,11/12/2014 20:19:49,2/4/2016 18:33:37,1,1.80,15.37,25.40,6.27,
10,11/13/2014 4:19:49,458,11/12/2014 20:19:49,2/4/2016 18:33:40,2,1.73,15.21,23.73,6.58,
11,11/13/2014 4:19:31,635,11/12/2014 20:19:31,2/4/2016 18:35:07,1,14.61,41.05,50.21,3.49,
12,11/13/2014 4:19:34,701,11/12/2014 20:19:34,2/4/2016 18:35:10,2,16.85,39.95,49.12,3.63,
13,11/13/2014 4:20:30,215,11/12/2014 20:20:30,2/4/2016 18:35:41,1,1.66,14.66,24.56,6.20,
14,11/13/2014 4:20:29,626,11/12/2014 20:20:29,2/4/2016 18:35:44,2,1.37,15.76,24.92,10.51,
15,11/13/2014 4:20:34,914,11/12/2014 20:20:34,2/4/2016 18:36:26,1,11.06,39.58,49.12,5.35,
16,11/13/2014 4:20:36,22,11/12/2014 20:20:36,2/4/2016 18:36:29,2,8.24,40.68,49.85,1.65,
17,11/13/2014 4:21:11,146,11/12/2014 20:21:11,2/4/2016 18:37:11,1,14.17,38.85,50.21,1.96,
18,11/13/2014 4:21:10,768,11/12/2014 20:21:10,2/4/2016 18:37:15,2,12.80,41.05,51.31,4.34,
19,11/13/2014 4:21:36,871,11/12/2014 20:21:36,2/4/2016 18:37:22,1,11.86,75.87,86.51,0.19,
20,11/13/2014 4:21:34,546,11/12/2014 20:21:34,2/4/2016 18:37:26,2,13.38,76.24,86.87,5.99,
21,11/13/2014 4:21:52,3,11/12/2014 20:21:52,2/4/2016 18:37:35,1,1.37,16.12,25.65,5.90,
22,11/13/2014 4:21:51,786,11/12/2014 20:21:51,2/4/2016 18:37:39,2,1.44,16.12,24.92,2.48,
23,11/13/2014 4:22:06,49,11/12/2014 20:22:06,2/4/2016 18:39:19,1,15.91,38.48,48.75,1.73,
24,11/13/2014 4:22:04,414,11/12/2014 20:22:04,2/4/2016 18:39:22,2,15.55,39.58,49.12,0.86,
25,11/13/2014 4:22:12,315,11/12/2014 20:22:12,2/4/2016 18:39:27,1,1.30,13.92,23.82,12.19,
26,11/13/2014 4:22:12,287,11/12/2014 20:22:12,2/4/2016 18:39:30,2,1.30,13.56,23.82,8.16,
27,11/13/2014 4:22:50,763,11/12/2014 20:22:50,2/4/2016 18:39:35,1,1.59,15.02,24.92,13.99,
28,11/13/2014 4:22:50,663,11/12/2014 20:22:50,2/4/2016 18:39:37,2,1.51,15.39,24.56,7.20,
29,11/13/2014 4:22:57,479,11/12/2014 20:22:57,2/4/2016 18:39:43,1,16.85,39.22,50.21,1.99,
30,11/13/2014 4:22:56,478,11/12/2014 20:22:56,2/4/2016 18:39:48,2,17.43,38.48,49.85,-0.23,
31,11/13/2014 4:23:17,292,11/12/2014 20:23:17,2/4/2016 18:41:11,1,15.04,40.32,50.95,4.45,
32,11/13/2014 4:23:16,725,11/12/2014 20:23:16,2/4/2016 18:41:16,2,11.86,40.32,48.75,0.44,
33,11/13/2014 4:23:32,100,11/12/2014 20:23:32,2/4/2016 18:41:49,1,1.73,13.92,26.39,10.19,
34,11/13/2014 4:23:32,0,11/12/2014 20:23:32,2/4/2016 18:41:52,2,1.51,14.66,24.56,4.92,
35,11/13/2014 4:23:49,299,11/12/2014 20:23:49,2/4/2016 18:43:47,1,18.01,38.85,49.85,-0.01,
36,11/13/2014 4:23:48,8,11/12/2014 20:23:48,2/4/2016 18:43:51,2,17.93,39.95,49.12,2.79,
37,11/13/2014 4:23:53,367,11/12/2014 20:23:53,2/4/2016 18:44:06,1,1.51,14.78,24.10,8.16,
38,11/13/2014 4:23:53,128,11/12/2014 20:23:53,2/4/2016 18:44:11,2,2.02,14.07,24.63,7.58,
39,11/13/2014 4:24:33,222,11/12/2014 20:24:33,2/4/2016 18:45:45,1,19.60,40.32,48.75,2.24,
40,11/13/2014 4:24:33,557,11/12/2014 20:24:33,2/4/2016 18:45:48,2,10.27,41.42,49.85,6.06,
