"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,8/12/2014 5:05:38,660,8/11/2014 22:05:38,2/22/2016 20:53:08,1,4.55,32.07,50.51,10.55,"noise                                             "
2,8/12/2014 5:07:36,308,8/11/2014 22:07:36,2/22/2016 20:54:08,1,2.02,42.03,55.30,13.32,"noise                                             "
3,8/12/2014 5:07:58,456,8/11/2014 22:07:58,2/22/2016 20:54:35,1,4.70,42.03,61.20,9.12,"noise                                             "
4,8/12/2014 5:08:06,415,8/11/2014 22:08:06,2/22/2016 20:54:44,1,1.88,40.56,59.73,8.29,"noise                                             "
5,8/12/2014 5:06:35,863,8/11/2014 22:06:35,2/22/2016 20:55:04,1,15.69,39.08,50.51,0.14,
6,8/12/2014 5:06:36,553,8/11/2014 22:06:36,2/22/2016 20:55:08,2,17.79,39.82,49.77,4.02,
7,8/12/2014 5:07:41,753,8/11/2014 22:07:41,2/22/2016 20:55:49,1,4.05,40.56,46.82,2.46,
8,8/12/2014 5:07:40,907,8/11/2014 22:07:40,2/22/2016 20:55:54,2,5.06,40.92,46.46,5.30,
9,8/12/2014 5:08:06,313,8/11/2014 22:08:06,2/22/2016 20:56:20,1,1.73,32.44,51.25,8.31,"noise                                             "
10,8/12/2014 5:08:37,246,8/11/2014 22:08:37,2/22/2016 20:56:42,1,4.05,47.56,63.05,9.88,"noise                                             "
11,8/12/2014 5:08:46,561,8/11/2014 22:08:46,2/22/2016 20:56:48,1,2.24,35.76,59.73,7.13,"noise                                             "
12,8/12/2014 5:09:43,585,8/11/2014 22:09:43,2/22/2016 20:57:56,1,3.76,38.71,59.36,13.07,"noise                                             "
13,8/12/2014 5:10:11,593,8/11/2014 22:10:11,2/22/2016 20:58:16,1,3.32,47.93,66.37,8.65,"noise                                             "
14,8/12/2014 5:10:20,263,8/11/2014 22:10:20,2/22/2016 20:58:26,1,2.09,52.72,67.84,10.38,"noise                                             "
15,8/12/2014 5:10:24,394,8/11/2014 22:10:24,2/22/2016 20:58:30,1,1.22,50.14,64.15,5.73,"noise                                             "
16,8/12/2014 5:10:29,688,8/11/2014 22:10:29,2/22/2016 20:58:43,1,10.63,40.19,47.19,0.87,
17,8/12/2014 5:10:23,491,8/11/2014 22:10:23,2/22/2016 20:58:48,2,16.20,40.56,49.77,0.69,
18,8/12/2014 5:10:54,137,8/11/2014 22:10:54,2/22/2016 20:59:12,1,2.89,33.92,51.25,13.83,"noise                                             "
19,8/12/2014 5:11:00,48,8/11/2014 22:11:00,2/22/2016 20:59:22,1,12.94,42.03,50.88,1.86,
20,8/12/2014 5:11:01,412,8/11/2014 22:11:01,2/22/2016 20:59:26,2,13.30,40.92,49.77,4.79,
21,8/12/2014 5:11:46,789,8/11/2014 22:11:46,2/22/2016 21:00:03,1,2.24,43.14,61.20,9.89,"noise                                             "
22,8/12/2014 5:11:56,210,8/11/2014 22:11:56,2/22/2016 21:00:07,1,1.44,36.50,52.35,4.07,"noise                                             "
23,8/12/2014 5:12:09,409,8/11/2014 22:12:09,2/22/2016 21:00:11,1,1.30,35.39,46.09,4.57,"noise                                             "
24,8/12/2014 5:12:16,245,8/11/2014 22:12:16,2/22/2016 21:00:25,1,7.23,42.40,50.14,6.67,
25,8/12/2014 5:12:17,603,8/11/2014 22:12:17,2/22/2016 21:00:27,2,5.64,42.03,50.14,10.51,
26,8/12/2014 5:12:44,490,8/11/2014 22:12:44,2/22/2016 21:01:41,1,2.02,56.78,69.32,7.08,"noise                                             "
27,8/12/2014 5:12:59,224,8/11/2014 22:12:59,2/22/2016 21:01:45,1,2.74,60.84,76.32,8.96,"noise                                             "
28,8/12/2014 5:13:14,460,8/11/2014 22:13:14,2/22/2016 21:01:58,1,1.80,40.56,54.94,12.25,"noise                                             "
29,8/12/2014 5:13:03,961,8/11/2014 22:13:03,2/22/2016 21:02:07,1,7.23,40.92,49.41,5.34,
30,8/12/2014 5:13:04,268,8/11/2014 22:13:04,2/22/2016 21:02:10,2,9.11,41.66,49.41,6.76,
31,8/12/2014 5:13:31,378,8/11/2014 22:13:31,2/22/2016 21:02:32,1,1.59,34.66,49.04,8.48,"noise                                             "
32,8/12/2014 5:13:50,931,8/11/2014 22:13:50,2/22/2016 21:03:04,1,9.54,42.03,51.25,4.29,
33,8/12/2014 5:13:52,834,8/11/2014 22:13:52,2/22/2016 21:03:08,2,7.16,40.92,47.93,5.58,
34,8/12/2014 5:14:21,188,8/11/2014 22:14:21,2/22/2016 21:03:29,1,2.02,44.24,58.62,6.77,"noise                                             "
35,8/12/2014 5:14:48,318,8/11/2014 22:14:48,2/22/2016 21:03:57,1,2.45,55.30,72.64,11.33,"noise                                             "
36,8/12/2014 5:14:43,958,8/11/2014 22:14:43,2/22/2016 21:04:05,1,4.62,42.77,48.30,6.87,
37,8/12/2014 5:14:44,821,8/11/2014 22:14:44,2/22/2016 21:04:07,2,3.54,42.40,49.41,4.61,
38,8/12/2014 5:15:47,59,8/11/2014 22:15:47,2/22/2016 21:04:53,1,1.80,28.76,41.29,10.61,"noise                                             "
39,8/12/2014 5:16:15,613,8/11/2014 22:16:15,2/22/2016 21:05:18,1,1.73,60.84,71.90,9.14,"noise                                             "
40,8/12/2014 5:16:51,499,8/11/2014 22:16:51,2/22/2016 21:05:43,1,2.02,53.46,66.74,5.85,"noise                                             "
41,8/12/2014 5:17:18,746,8/11/2014 22:17:18,2/22/2016 21:06:12,1,1.73,43.14,57.89,5.85,"noise                                             "
42,8/12/2014 5:17:45,944,8/11/2014 22:17:45,2/22/2016 21:06:16,1,2.38,39.45,58.62,6.32,"noise                                             "
