"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/14/2014 1:52:25,708,10/13/2014 18:52:25,12/30/2015 18:37:40,1,16.20,42.03,47.19,2.19,
2,10/14/2014 1:52:24,723,10/13/2014 18:52:24,12/30/2015 18:37:44,2,14.17,43.14,47.19,18.67,
3,10/14/2014 1:53:30,118,10/13/2014 18:53:30,12/30/2015 18:37:48,1,13.52,43.51,48.30,6.44,
4,10/14/2014 1:53:28,443,10/13/2014 18:53:28,12/30/2015 18:37:53,2,9.47,41.66,49.04,7.60,
5,10/14/2014 1:54:30,630,10/13/2014 18:54:30,12/30/2015 18:39:21,1,11.50,40.92,47.93,4.55,
6,10/14/2014 1:54:28,266,10/13/2014 18:54:28,12/30/2015 18:39:25,2,14.97,42.40,49.04,0.53,
7,10/14/2014 1:55:20,769,10/13/2014 18:55:20,12/30/2015 18:40:21,1,26.40,40.56,48.30,2.97,
8,10/14/2014 1:55:31,331,10/13/2014 18:55:31,12/30/2015 18:40:25,2,5.71,41.29,47.56,3.84,
9,10/14/2014 1:56:22,179,10/13/2014 18:56:22,12/30/2015 18:41:09,1,16.99,40.56,49.04,1.98,
10,10/14/2014 1:56:23,626,10/13/2014 18:56:23,12/30/2015 18:41:13,2,18.80,40.19,49.41,-0.10,
11,10/14/2014 1:56:51,737,10/13/2014 18:56:51,12/30/2015 18:41:44,1,6.65,41.29,47.93,1.54,
12,10/14/2014 1:57:20,204,10/13/2014 18:57:20,12/30/2015 18:42:19,1,16.20,40.92,49.41,1.91,
13,10/14/2014 1:57:24,528,10/13/2014 18:57:24,12/30/2015 18:42:23,2,5.56,42.03,48.30,5.24,
14,10/14/2014 1:58:08,575,10/13/2014 18:58:08,12/30/2015 18:42:58,1,18.95,41.29,50.51,4.44,
15,10/14/2014 1:58:09,661,10/13/2014 18:58:09,12/30/2015 18:43:03,2,19.31,41.29,49.41,6.81,
16,10/14/2014 1:59:01,238,10/13/2014 18:59:01,12/30/2015 18:43:49,1,9.11,42.03,48.30,4.33,
17,10/14/2014 1:59:03,232,10/13/2014 18:59:03,12/30/2015 18:43:53,2,7.95,42.03,49.04,2.91,
18,10/14/2014 1:59:57,459,10/13/2014 18:59:57,12/30/2015 18:44:47,1,18.95,40.92,49.04,6.55,
