"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/4/2014 2:25:09,118,9/3/2014 19:25:09,10/22/2015 17:49:30,1,9.90,39.18,55.40,5.05,
2,9/4/2014 2:25:10,265,9/3/2014 19:25:10,10/22/2015 17:49:34,2,8.39,40.54,52.70,7.02,
3,9/4/2014 2:26:00,68,9/3/2014 19:26:00,10/22/2015 17:56:21,1,10.05,40.54,51.35,2.69,
4,9/4/2014 2:26:01,376,9/3/2014 19:26:01,10/22/2015 17:56:25,2,10.56,39.86,50.67,6.75,
5,9/4/2014 2:26:51,468,9/3/2014 19:26:51,10/22/2015 17:57:10,1,7.23,38.51,52.02,3.74,
6,9/4/2014 2:26:54,252,9/3/2014 19:26:54,10/22/2015 17:57:18,2,10.34,40.54,52.02,1.12,
7,9/4/2014 2:27:38,878,9/3/2014 19:27:38,10/22/2015 17:58:00,1,10.05,40.54,51.35,16.92,
8,9/4/2014 2:27:37,972,9/3/2014 19:27:37,10/22/2015 17:58:05,2,10.48,38.51,52.70,11.72,
9,9/4/2014 2:28:30,873,9/3/2014 19:28:30,10/22/2015 17:59:03,1,10.63,39.86,53.37,23.21,
10,9/4/2014 2:28:30,201,9/3/2014 19:28:30,10/22/2015 17:59:08,2,11.42,39.86,52.70,9.95,
11,9/4/2014 2:29:24,506,9/3/2014 19:29:24,10/22/2015 18:00:01,1,10.56,39.86,54.05,17.97,
12,9/4/2014 2:29:24,168,9/3/2014 19:29:24,10/22/2015 18:00:06,2,10.34,41.89,53.37,10.78,
13,9/4/2014 2:30:17,570,9/3/2014 19:30:17,10/22/2015 18:00:55,1,10.05,40.54,52.02,19.29,
14,9/4/2014 2:30:16,871,9/3/2014 19:30:16,10/22/2015 18:01:03,2,9.18,41.89,52.02,14.59,
15,9/4/2014 2:31:10,434,9/3/2014 19:31:10,10/22/2015 18:01:42,1,10.63,41.21,52.02,20.54,
16,9/4/2014 2:31:10,145,9/3/2014 19:31:10,10/22/2015 18:01:47,2,7.95,40.54,51.35,12.67,
17,9/4/2014 2:32:04,941,9/3/2014 19:32:04,10/22/2015 18:02:44,1,10.63,39.86,52.70,22.13,
18,9/4/2014 2:32:04,269,9/3/2014 19:32:04,10/22/2015 18:02:48,2,9.25,39.86,52.70,18.05,
19,9/4/2014 2:32:59,33,9/3/2014 19:32:59,10/22/2015 18:03:28,1,11.06,38.51,54.05,20.45,
20,9/4/2014 2:32:58,422,9/3/2014 19:32:58,10/22/2015 18:03:33,2,9.83,39.18,53.37,12.23,
21,9/4/2014 2:33:53,12,9/3/2014 19:33:53,10/22/2015 18:04:32,1,10.77,40.54,53.37,25.69,
22,9/4/2014 2:33:52,607,9/3/2014 19:33:52,10/22/2015 18:04:38,2,9.04,38.51,51.35,11.38,
23,9/4/2014 2:34:46,403,9/3/2014 19:34:46,10/22/2015 18:05:17,1,10.34,41.21,50.67,21.68,
24,9/4/2014 2:34:45,486,9/3/2014 19:34:45,10/22/2015 18:05:21,2,10.56,40.54,54.05,16.55,
25,9/4/2014 2:35:41,223,9/3/2014 19:35:41,10/22/2015 18:06:22,1,10.05,39.86,54.05,16.28,
26,9/4/2014 2:35:39,961,9/3/2014 19:35:39,10/22/2015 18:06:26,2,9.69,39.86,52.70,15.97,
27,9/4/2014 2:36:38,189,9/3/2014 19:36:38,10/22/2015 18:07:19,1,9.76,37.83,56.75,7.00,
28,9/4/2014 2:36:37,800,9/3/2014 19:36:37,10/22/2015 18:07:25,2,8.10,39.86,53.37,4.13,
29,9/4/2014 2:40:24,933,9/3/2014 19:40:24,10/22/2015 18:12:19,1,10.77,41.89,53.37,20.12,
30,9/4/2014 2:40:24,300,9/3/2014 19:40:24,10/22/2015 18:12:23,2,10.63,41.21,52.02,14.24,
31,9/4/2014 2:41:21,70,9/3/2014 19:41:21,10/22/2015 18:13:50,1,11.13,35.81,53.37,13.74,
32,9/4/2014 2:41:20,46,9/3/2014 19:41:20,10/22/2015 18:13:56,2,10.19,40.54,54.05,8.50,
33,9/4/2014 2:42:17,436,9/3/2014 19:42:17,10/22/2015 18:14:58,1,10.05,40.54,52.70,8.10,
34,9/4/2014 2:42:15,540,9/3/2014 19:42:15,10/22/2015 18:15:02,2,5.71,41.89,52.70,7.80,
35,9/4/2014 2:43:07,128,9/3/2014 19:43:07,10/22/2015 18:15:48,1,11.50,40.54,54.72,13.95,
36,9/4/2014 2:43:06,373,9/3/2014 19:43:06,10/22/2015 18:15:52,2,9.69,39.86,54.05,11.58,
37,9/4/2014 2:44:02,35,9/3/2014 19:44:02,10/22/2015 18:16:41,1,10.48,41.21,52.70,22.34,
38,9/4/2014 2:44:01,179,9/3/2014 19:44:01,10/22/2015 18:16:45,2,9.90,39.18,53.37,15.94,
39,9/4/2014 2:44:54,220,9/3/2014 19:44:54,10/22/2015 18:17:36,1,9.76,41.21,54.05,14.36,
40,9/4/2014 2:44:53,620,9/3/2014 19:44:53,10/22/2015 18:17:39,2,9.47,41.21,53.37,16.45,
41,9/4/2014 2:45:46,806,9/3/2014 19:45:46,10/22/2015 18:18:26,1,10.05,39.86,54.72,15.25,
42,9/4/2014 2:45:46,17,9/3/2014 19:45:46,10/22/2015 18:18:30,2,9.76,38.51,52.70,17.48,
43,9/4/2014 2:46:41,173,9/3/2014 19:46:41,10/22/2015 18:19:23,1,10.12,41.21,55.40,16.62,
44,9/4/2014 2:46:40,356,9/3/2014 19:46:40,10/22/2015 18:19:28,2,9.98,42.56,56.08,21.93,
45,9/4/2014 2:47:33,768,9/3/2014 19:47:33,10/22/2015 18:20:07,1,10.70,40.54,54.72,15.10,
46,9/4/2014 2:47:33,74,9/3/2014 19:47:33,10/22/2015 18:20:13,2,10.27,39.86,54.05,19.12,
47,9/4/2014 2:48:26,773,9/3/2014 19:48:26,10/22/2015 18:21:08,1,9.76,39.86,54.05,19.90,
48,9/4/2014 2:48:26,12,9/3/2014 19:48:26,10/22/2015 18:21:12,2,9.11,41.89,52.70,20.71,
49,9/4/2014 2:49:20,331,9/3/2014 19:49:20,10/22/2015 18:21:52,1,9.62,39.18,53.37,12.70,
50,9/4/2014 2:49:19,25,9/3/2014 19:49:19,10/22/2015 18:21:59,2,10.70,39.18,53.37,21.42,
51,9/4/2014 2:50:15,695,9/3/2014 19:50:15,10/22/2015 18:23:16,1,9.83,37.83,54.05,17.01,
52,9/4/2014 2:50:14,733,9/3/2014 19:50:14,10/22/2015 18:23:20,2,10.19,41.21,55.40,17.58,
53,9/4/2014 2:51:09,356,9/3/2014 19:51:09,10/22/2015 18:23:49,1,10.92,39.18,54.72,16.76,
54,9/4/2014 2:51:08,288,9/3/2014 19:51:08,10/22/2015 18:23:52,2,10.77,39.86,54.72,19.16,
55,9/4/2014 2:52:03,826,9/3/2014 19:52:03,10/22/2015 18:24:32,1,10.56,39.18,55.40,17.12,
56,9/4/2014 2:52:02,742,9/3/2014 19:52:02,10/22/2015 18:24:37,2,10.92,39.86,53.37,21.68,
57,9/4/2014 2:52:56,723,9/3/2014 19:52:56,10/22/2015 18:25:24,1,10.05,40.54,54.05,18.74,
58,9/4/2014 2:52:56,96,9/3/2014 19:52:56,10/22/2015 18:25:30,2,9.04,40.54,54.72,21.94,
59,9/4/2014 2:53:52,348,9/3/2014 19:53:52,10/22/2015 18:26:51,1,10.41,39.18,53.37,19.78,
60,9/4/2014 2:53:51,514,9/3/2014 19:53:51,10/22/2015 18:26:56,2,10.56,40.54,54.05,21.32,
