"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/26/2014 1:38:05,333,11/25/2014 17:38:05,2/12/2016 19:41:28,1,18.51,39.08,49.77,3.30,
2,11/26/2014 1:38:04,15,11/25/2014 17:38:04,2/12/2016 19:41:32,2,18.87,40.92,51.25,0.51,
3,11/26/2014 1:38:35,74,11/25/2014 17:38:35,2/12/2016 19:41:35,1,9.62,37.24,47.19,2.31,
4,11/26/2014 1:38:35,631,11/25/2014 17:38:35,2/12/2016 19:41:38,2,8.82,37.61,50.51,1.61,
5,11/26/2014 1:39:56,502,11/25/2014 17:39:56,2/12/2016 19:42:49,1,18.87,37.61,51.62,3.42,
6,11/26/2014 1:39:55,690,11/25/2014 17:39:55,2/12/2016 19:42:52,2,18.73,40.19,51.62,2.65,
7,11/26/2014 1:40:46,917,11/25/2014 17:40:46,2/12/2016 19:46:17,1,19.16,39.08,52.72,3.74,
8,11/26/2014 1:40:45,750,11/25/2014 17:40:45,2/12/2016 19:46:20,2,17.79,37.97,51.99,2.81,
9,11/26/2014 1:41:37,461,11/25/2014 17:41:37,2/12/2016 19:47:07,1,19.60,40.19,52.72,-2.52,
10,11/26/2014 1:41:36,688,11/25/2014 17:41:36,2/12/2016 19:47:10,2,18.01,40.19,51.62,2.46,
11,11/26/2014 1:42:26,663,11/25/2014 17:42:26,2/12/2016 19:47:56,1,11.71,39.45,51.25,2.08,
12,11/26/2014 1:42:26,808,11/25/2014 17:42:26,2/12/2016 19:47:59,2,8.75,40.92,50.51,2.02,
13,11/26/2014 1:43:06,315,11/25/2014 17:43:06,2/12/2016 19:48:34,1,8.46,40.92,48.30,2.83,
14,11/26/2014 1:43:07,690,11/25/2014 17:43:07,2/12/2016 19:48:37,2,10.41,41.66,48.67,2.95,
15,11/26/2014 1:43:51,859,11/25/2014 17:43:51,2/12/2016 19:49:39,1,10.70,42.03,50.51,2.60,
16,11/26/2014 1:43:53,374,11/25/2014 17:43:53,2/12/2016 19:49:43,2,10.77,42.40,50.88,1.16,
17,11/26/2014 1:44:42,810,11/25/2014 17:44:42,2/12/2016 19:50:09,1,17.72,39.08,51.62,4.42,
18,11/26/2014 1:44:43,340,11/25/2014 17:44:43,2/12/2016 19:50:12,2,17.14,38.71,51.25,2.13,
19,11/26/2014 1:45:32,846,11/25/2014 17:45:32,2/12/2016 19:51:49,1,18.08,38.34,51.25,2.01,
20,11/26/2014 1:45:31,534,11/25/2014 17:45:31,2/12/2016 19:51:51,2,19.96,40.56,51.25,5.77,
21,11/26/2014 1:48:23,244,11/25/2014 17:48:23,2/12/2016 19:53:52,1,20.32,40.19,50.51,2.94,
22,11/26/2014 1:48:25,871,11/25/2014 17:48:25,2/12/2016 19:53:54,2,18.30,39.82,50.51,0.31,
23,11/26/2014 1:49:34,795,11/25/2014 17:49:34,2/12/2016 19:55:53,1,1.30,16.46,23.36,-0.99,
24,11/26/2014 1:49:35,691,11/25/2014 17:49:35,2/12/2016 19:55:55,2,1.37,17.16,22.65,4.98,
25,11/26/2014 1:49:37,38,11/25/2014 17:49:37,2/12/2016 19:55:58,1,1.37,15.04,24.77,3.84,
26,11/26/2014 1:49:37,806,11/25/2014 17:49:37,2/12/2016 19:56:01,2,1.51,15.75,23.89,-1.57,
