"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/1/2014 3:09:00,719,9/30/2014 20:09:00,11/24/2015 20:13:40,1,7.37,49.33,57.12,5.72,
2,10/1/2014 3:08:52,424,9/30/2014 20:08:52,11/24/2015 20:13:45,2,27.05,47.84,57.49,7.78,
3,10/1/2014 3:10:00,342,9/30/2014 20:10:00,11/24/2015 20:15:09,1,34.79,45.99,55.63,3.73,
4,10/1/2014 3:10:20,140,9/30/2014 20:10:20,11/24/2015 20:15:15,2,18.51,46.73,54.15,3.96,
5,10/1/2014 3:28:08,139,9/30/2014 20:28:08,11/24/2015 20:33:28,1,3.18,55.63,74.92,11.62,"noise                                             "
6,10/1/2014 3:30:02,933,9/30/2014 20:30:02,11/24/2015 20:35:21,1,3.61,53.04,69.73,9.19,"noise                                             "
7,10/1/2014 3:30:56,59,9/30/2014 20:30:56,11/24/2015 20:36:15,2,1.15,77.52,91.24,9.77,"noise                                             "
8,10/1/2014 3:32:42,131,9/30/2014 20:32:42,11/24/2015 20:39:57,1,5.93,48.59,78.26,11.08,"noise                                             "
9,10/1/2014 3:53:50,222,9/30/2014 20:53:50,11/24/2015 21:01:15,1,2.24,26.33,40.05,13.08,"noise                                             "
10,10/1/2014 4:09:37,340,9/30/2014 21:09:37,11/24/2015 21:17:11,2,2.89,51.55,77.89,3.80,"noise                                             "
11,10/1/2014 4:09:47,485,9/30/2014 21:09:47,11/24/2015 21:17:19,2,2.67,55.63,91.24,6.25,"noise                                             "
12,10/1/2014 4:09:54,459,9/30/2014 21:09:54,11/24/2015 21:17:28,2,1.66,54.89,84.19,6.25,"noise                                             "
13,10/1/2014 4:23:43,608,9/30/2014 21:23:43,11/24/2015 21:32:01,1,2.16,48.96,66.76,7.80,"noise                                             "
14,10/1/2014 4:23:48,495,9/30/2014 21:23:48,11/24/2015 21:32:10,1,2.16,49.33,66.76,4.75,"noise                                             "
15,10/1/2014 4:24:16,540,9/30/2014 21:24:16,11/24/2015 21:32:17,1,12.07,24.10,64.91,10.85,"noise                                             "
16,10/1/2014 4:25:04,720,9/30/2014 21:25:04,11/24/2015 21:32:26,1,4.12,26.70,53.78,10.31,"noise                                             "
17,10/1/2014 4:26:20,147,9/30/2014 21:26:20,11/24/2015 21:33:43,1,2.09,29.67,54.52,18.18,"noise                                             "
18,10/1/2014 4:26:59,448,9/30/2014 21:26:59,11/24/2015 21:34:48,1,2.60,37.83,63.79,7.46,"noise                                             "
19,10/1/2014 4:27:23,147,9/30/2014 21:27:23,11/24/2015 21:34:54,1,1.51,29.67,53.41,13.58,"noise                                             "
20,10/1/2014 4:28:08,601,9/30/2014 21:28:08,11/24/2015 21:36:21,1,1.51,39.31,57.86,6.13,"noise                                             "
21,10/1/2014 4:28:38,781,9/30/2014 21:28:38,11/24/2015 21:36:25,1,1.73,40.80,64.54,7.40,"noise                                             "
22,10/1/2014 4:28:44,280,9/30/2014 21:28:44,11/24/2015 21:36:30,1,2.31,29.67,60.45,13.20,"noise                                             "
23,10/1/2014 4:28:57,885,9/30/2014 21:28:57,11/24/2015 21:36:36,1,1.88,32.27,52.29,10.59,"noise                                             "
24,10/1/2014 4:33:00,65,9/30/2014 21:33:00,11/24/2015 21:40:30,1,2.09,27.81,44.51,17.47,"noise                                             "
25,10/1/2014 4:33:07,389,9/30/2014 21:33:07,11/24/2015 21:40:36,1,2.53,20.40,42.28,16.66,"noise                                             "
26,10/1/2014 4:34:04,865,9/30/2014 21:34:04,11/24/2015 21:41:52,1,2.09,33.01,56.37,13.31,
27,10/1/2014 4:34:11,81,9/30/2014 21:34:11,11/24/2015 21:41:55,1,1.73,29.30,54.89,13.33,
28,10/1/2014 4:34:04,907,9/30/2014 21:34:04,11/24/2015 21:42:07,1,2.31,32.64,57.49,13.47,"noise                                             "
29,10/1/2014 4:34:10,856,9/30/2014 21:34:10,11/24/2015 21:42:13,1,1.73,32.64,57.12,10.45,"noise                                             "
30,10/1/2014 4:34:31,695,9/30/2014 21:34:31,11/24/2015 21:42:18,1,2.09,26.33,56.75,12.44,"noise                                             "
31,10/1/2014 4:35:03,445,9/30/2014 21:35:03,11/24/2015 21:42:24,1,3.83,30.04,54.52,17.39,"noise                                             "
32,10/1/2014 4:35:31,993,9/30/2014 21:35:31,11/24/2015 21:43:13,1,3.32,35.60,53.78,15.50,"noise                                             "
33,10/1/2014 4:36:43,409,9/30/2014 21:36:43,11/24/2015 21:44:15,1,1.95,31.15,57.12,16.79,"noise                                             "
34,10/1/2014 4:37:42,184,9/30/2014 21:37:42,11/24/2015 21:45:17,1,1.88,35.23,58.60,13.15,"noise                                             "
35,10/1/2014 4:37:46,943,9/30/2014 21:37:46,11/24/2015 21:45:23,1,1.88,28.56,54.15,12.34,"noise                                             "
36,10/1/2014 4:38:57,9,9/30/2014 21:38:57,11/24/2015 21:46:34,1,2.96,33.75,63.79,10.56,"noise                                             "
37,10/1/2014 4:39:04,444,9/30/2014 21:39:04,11/24/2015 21:46:41,1,1.95,34.12,63.79,10.45,"noise                                             "
38,10/1/2014 4:40:37,522,9/30/2014 21:40:37,11/24/2015 21:48:12,1,2.89,33.01,63.05,14.53,"noise                                             "
39,10/1/2014 4:42:13,516,9/30/2014 21:42:13,11/24/2015 21:49:46,1,2.96,33.75,61.20,8.95,"noise                                             "
40,10/1/2014 4:42:25,709,9/30/2014 21:42:25,11/24/2015 21:49:51,1,3.97,23.73,53.78,14.69,"noise                                             "
41,10/1/2014 4:44:11,187,9/30/2014 21:44:11,11/24/2015 21:52:35,1,3.90,31.52,61.94,12.06,"noise                                             "
42,10/1/2014 4:44:17,560,9/30/2014 21:44:17,11/24/2015 21:52:41,1,3.83,37.46,57.12,8.58,"noise                                             "
43,10/1/2014 4:44:23,909,9/30/2014 21:44:23,11/24/2015 21:52:45,1,2.24,36.35,55.63,9.74,"noise                                             "
44,10/1/2014 4:46:48,596,9/30/2014 21:46:48,11/24/2015 21:54:31,1,4.05,29.30,49.70,18.94,"noise                                             "
45,10/1/2014 4:46:56,621,9/30/2014 21:46:56,11/24/2015 21:54:36,1,4.70,26.33,48.96,15.91,"noise                                             "
46,10/1/2014 4:47:04,640,9/30/2014 21:47:04,11/24/2015 21:54:41,1,2.16,20.40,44.51,14.03,"noise                                             "
47,10/1/2014 4:50:14,701,9/30/2014 21:50:14,11/24/2015 21:58:04,1,2.96,32.27,57.12,15.09,"noise                                             "
48,10/1/2014 4:50:19,949,9/30/2014 21:50:19,11/24/2015 21:58:09,1,1.51,33.75,56.75,11.28,"noise                                             "
