"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/26/2014 3:17:09,857,9/25/2014 20:17:09,11/16/2015 17:59:52,1,30.37,40.07,50.00,5.40,
2,9/26/2014 3:17:12,311,9/25/2014 20:17:12,11/16/2015 17:59:59,2,27.12,38.60,47.79,6.91,
3,9/26/2014 3:18:02,123,9/25/2014 20:18:02,11/16/2015 18:00:41,1,16.56,40.80,49.63,5.12,
4,9/26/2014 3:18:01,917,9/25/2014 20:18:01,11/16/2015 18:00:45,2,16.70,41.54,49.63,5.29,
5,9/26/2014 3:18:01,897,9/25/2014 20:18:01,11/16/2015 18:01:17,1,34.14,41.91,48.52,4.43,
6,9/26/2014 3:18:10,677,9/25/2014 20:18:10,11/16/2015 18:01:25,2,29.72,41.54,47.79,3.37,
7,9/26/2014 3:18:01,769,9/25/2014 20:18:01,11/16/2015 18:01:42,1,16.92,39.33,47.42,5.05,
8,9/26/2014 3:18:10,511,9/25/2014 20:18:10,11/16/2015 18:01:47,2,15.47,40.44,48.16,1.61,
9,9/26/2014 3:18:43,757,9/25/2014 20:18:43,11/16/2015 18:02:31,1,1.22,15.35,23.29,1.94,
10,9/26/2014 3:18:44,124,9/25/2014 20:18:44,11/16/2015 18:02:36,2,1.44,14.64,24.17,4.36,
11,9/26/2014 3:18:31,990,9/25/2014 20:18:31,11/16/2015 18:03:14,1,1.30,16.58,22.23,2.51,
12,9/26/2014 3:18:30,677,9/25/2014 20:18:30,11/16/2015 18:03:19,2,1.59,15.88,22.58,3.24,
13,9/26/2014 3:18:43,603,9/25/2014 20:18:43,11/16/2015 18:03:56,1,15.98,79.04,89.33,4.98,
14,9/26/2014 3:18:45,39,9/25/2014 20:18:45,11/16/2015 18:04:00,2,13.52,77.94,90.07,2.86,
15,9/26/2014 3:18:54,914,9/25/2014 20:18:54,11/16/2015 18:05:01,1,17.86,40.44,50.36,4.92,
16,9/26/2014 3:18:55,771,9/25/2014 20:18:55,11/16/2015 18:05:05,2,15.76,39.33,50.73,2.09,
17,9/26/2014 3:19:21,611,9/25/2014 20:19:21,11/16/2015 18:06:15,1,28.06,40.80,50.73,3.36,
18,9/26/2014 3:19:22,681,9/25/2014 20:19:22,11/16/2015 18:06:19,2,26.98,40.07,51.47,2.32,
19,9/26/2014 3:19:59,369,9/25/2014 20:19:59,11/16/2015 18:07:01,1,1.51,14.11,22.58,-0.07,
20,9/26/2014 3:19:59,503,9/25/2014 20:19:59,11/16/2015 18:07:05,2,1.88,15.35,24.52,2.88,
21,9/26/2014 3:20:20,621,9/25/2014 20:20:20,11/16/2015 18:07:25,2,1.95,15.00,24.35,0.96,
22,9/26/2014 3:20:11,664,9/25/2014 20:20:11,11/16/2015 18:08:14,1,15.69,41.17,50.00,4.44,
23,9/26/2014 3:20:13,606,9/25/2014 20:20:13,11/16/2015 18:08:18,2,17.35,40.07,50.36,2.04,
24,9/26/2014 3:20:43,678,9/25/2014 20:20:43,11/16/2015 18:08:55,1,9.40,78.67,89.33,-0.84,
25,9/26/2014 3:20:43,840,9/25/2014 20:20:43,11/16/2015 18:08:59,2,9.76,80.14,90.44,1.71,
26,9/26/2014 3:21:09,313,9/25/2014 20:21:09,11/16/2015 18:09:48,1,1.37,14.11,22.05,0.81,
27,9/26/2014 3:21:08,779,9/25/2014 20:21:08,11/16/2015 18:09:52,2,1.15,14.82,22.41,12.97,
28,9/26/2014 3:21:14,433,9/25/2014 20:21:14,11/16/2015 18:10:28,1,14.10,77.20,86.76,8.98,
29,9/26/2014 3:21:20,103,9/25/2014 20:21:20,11/16/2015 18:10:34,2,10.41,79.77,88.97,4.12,
