"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/25/2014 2:08:28,154,10/24/2014 19:08:28,1/19/2016 20:25:08,1,8.60,42.52,49.48,3.76,
2,10/25/2014 2:08:19,637,10/24/2014 19:08:19,1/19/2016 20:25:12,2,16.85,41.42,49.48,1.73,
3,10/25/2014 2:09:13,101,10/24/2014 19:09:13,1/19/2016 20:25:37,1,7.66,42.88,49.85,2.36,
4,10/25/2014 2:09:11,205,10/24/2014 19:09:11,1/19/2016 20:25:42,2,19.81,40.32,50.95,3.36,
5,10/25/2014 2:10:34,278,10/24/2014 19:10:34,1/19/2016 20:26:42,1,11.64,42.88,49.48,4.52,
6,10/25/2014 2:10:32,259,10/24/2014 19:10:32,1/19/2016 20:26:44,2,8.39,43.25,49.85,4.63,
7,10/25/2014 2:11:24,505,10/24/2014 19:11:24,1/19/2016 20:28:00,1,10.12,42.52,50.21,6.13,
8,10/25/2014 2:11:27,888,10/24/2014 19:11:27,1/19/2016 20:28:03,2,16.78,41.78,48.02,-1.29,
9,10/25/2014 2:13:01,485,10/24/2014 19:13:01,1/19/2016 20:29:38,1,9.83,41.05,50.95,6.07,
10,10/25/2014 2:13:00,268,10/24/2014 19:13:00,1/19/2016 20:29:44,2,5.64,42.15,49.85,3.92,
11,10/25/2014 2:13:36,261,10/24/2014 19:13:36,1/19/2016 20:30:11,2,12.29,41.05,50.21,1.36,
12,10/25/2014 2:15:06,874,10/24/2014 19:15:06,1/19/2016 20:31:14,1,8.82,41.42,48.38,5.79,
13,10/25/2014 2:15:07,670,10/24/2014 19:15:07,1/19/2016 20:31:16,2,9.98,41.05,48.38,6.32,
14,10/25/2014 2:16:00,966,10/24/2014 19:16:00,1/19/2016 20:32:25,1,13.23,40.68,48.75,-0.87,
15,10/25/2014 2:15:54,335,10/24/2014 19:15:54,1/19/2016 20:32:29,2,18.08,39.58,50.21,3.05,
16,10/25/2014 2:17:28,225,10/24/2014 19:17:28,1/19/2016 20:34:01,1,7.37,41.78,52.05,0.06,
17,10/25/2014 2:17:26,763,10/24/2014 19:17:26,1/19/2016 20:34:04,2,11.86,41.05,50.95,4.99,
18,10/25/2014 2:18:06,745,10/24/2014 19:18:06,1/19/2016 20:34:29,2,7.37,42.52,48.75,5.24,
19,10/25/2014 2:19:18,256,10/24/2014 19:19:18,1/19/2016 20:38:16,1,12.36,43.25,50.95,1.16,
20,10/25/2014 2:19:18,440,10/24/2014 19:19:18,1/19/2016 20:38:19,2,9.40,41.78,50.21,5.00,
21,10/25/2014 2:19:30,843,10/24/2014 19:19:30,1/19/2016 20:38:25,2,4.70,78.44,86.14,6.27,
22,10/25/2014 2:20:14,725,10/24/2014 19:20:14,1/19/2016 20:39:33,1,8.17,42.15,49.48,4.82,
23,10/25/2014 2:20:10,875,10/24/2014 19:20:10,1/19/2016 20:39:36,2,11.79,41.78,50.58,7.61,
24,10/25/2014 2:22:18,211,10/24/2014 19:22:18,1/19/2016 20:41:34,1,11.28,41.42,50.58,2.65,
25,10/25/2014 2:22:17,617,10/24/2014 19:22:17,1/19/2016 20:41:37,2,10.48,41.78,50.95,2.11,
26,10/25/2014 2:30:13,767,10/24/2014 19:30:13,1/19/2016 20:50:06,1,10.92,41.78,49.85,5.79,
27,10/25/2014 2:30:10,741,10/24/2014 19:30:10,1/19/2016 20:50:10,2,11.79,41.78,50.21,3.87,
