"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,8/31/2014 4:07:46,847,8/30/2014 21:07:46,10/15/2015 20:04:17,1,0.94,17.56,27.70,6.59,
2,8/31/2014 4:07:47,404,8/30/2014 21:07:47,10/15/2015 20:04:22,2,1.15,17.56,27.70,5.51,
3,8/31/2014 4:08:05,162,8/30/2014 21:08:05,10/15/2015 20:05:25,1,1.15,12.83,23.64,9.32,
4,8/31/2014 4:08:05,707,8/30/2014 21:08:05,10/15/2015 20:05:28,2,1.08,12.83,24.32,7.05,
5,8/31/2014 4:09:22,563,8/30/2014 21:09:22,10/15/2015 20:07:59,1,1.22,19.59,28.37,5.35,
6,8/31/2014 4:09:23,181,8/30/2014 21:09:23,10/15/2015 20:08:05,2,1.01,18.24,29.05,3.29,
7,8/31/2014 4:09:41,546,8/30/2014 21:09:41,10/15/2015 20:08:37,1,1.15,15.54,24.32,4.94,
8,8/31/2014 4:09:42,336,8/30/2014 21:09:42,10/15/2015 20:08:41,2,1.08,16.21,25.67,4.73,
9,8/31/2014 4:11:36,308,8/30/2014 21:11:36,10/15/2015 20:11:13,1,1.37,14.86,22.29,10.88,
10,8/31/2014 4:11:35,796,8/30/2014 21:11:35,10/15/2015 20:11:16,2,1.59,14.18,22.29,8.65,
11,8/31/2014 4:11:53,219,8/30/2014 21:11:53,10/15/2015 20:11:45,1,1.15,17.56,27.02,11.71,
12,8/31/2014 4:11:52,507,8/30/2014 21:11:52,10/15/2015 20:11:48,2,1.15,18.24,27.02,8.00,
13,8/31/2014 4:12:11,117,8/30/2014 21:12:11,10/15/2015 20:12:34,1,1.37,14.18,23.64,11.59,
14,8/31/2014 4:12:10,327,8/30/2014 21:12:10,10/15/2015 20:12:36,2,1.37,15.54,24.32,8.62,
15,8/31/2014 4:13:02,668,8/30/2014 21:13:02,10/15/2015 20:13:58,1,0.86,12.83,23.64,2.23,
16,8/31/2014 4:13:03,258,8/30/2014 21:13:03,10/15/2015 20:14:01,2,0.94,14.18,24.32,1.31,
17,8/31/2014 4:13:10,557,8/30/2014 21:13:10,10/15/2015 20:14:58,1,1.08,-2.02,125.00,1.#Q,"noise                                             "
18,8/31/2014 4:15:23,318,8/30/2014 21:15:23,10/15/2015 20:17:32,1,1.01,-3.37,124.32,1.#Q,"noise                                             "
19,8/31/2014 4:15:26,651,8/30/2014 21:15:26,10/15/2015 20:17:44,1,1.08,14.18,21.62,15.38,
20,8/31/2014 4:15:24,526,8/30/2014 21:15:24,10/15/2015 20:17:48,2,1.15,13.51,23.64,11.44,
21,8/31/2014 4:15:27,559,8/30/2014 21:15:27,10/15/2015 20:18:10,1,1.30,13.51,22.29,10.44,
22,8/31/2014 4:15:25,901,8/30/2014 21:15:25,10/15/2015 20:18:14,2,1.30,14.86,22.97,-0.25,
23,8/31/2014 4:15:43,274,8/30/2014 21:15:43,10/15/2015 20:19:19,1,1.66,17.56,27.70,20.27,
24,8/31/2014 4:15:41,182,8/30/2014 21:15:41,10/15/2015 20:19:22,2,1.59,17.56,33.10,26.06,
25,8/31/2014 4:16:02,418,8/30/2014 21:16:02,10/15/2015 20:30:45,1,1.30,17.56,28.37,12.55,
26,8/31/2014 4:16:00,198,8/30/2014 21:16:00,10/15/2015 20:30:48,2,1.44,18.91,35.81,16.62,
27,8/31/2014 4:16:23,657,8/30/2014 21:16:23,10/15/2015 20:31:45,1,1.22,19.59,27.70,15.81,
28,8/31/2014 4:16:21,293,8/30/2014 21:16:21,10/15/2015 20:31:48,2,1.51,18.24,35.13,12.52,
29,8/31/2014 4:16:34,274,8/30/2014 21:16:34,10/15/2015 20:32:09,1,0.94,12.83,25.00,14.20,
30,8/31/2014 4:16:31,982,8/30/2014 21:16:31,10/15/2015 20:32:12,2,1.22,12.83,25.67,14.86,
31,8/31/2014 4:26:43,787,8/30/2014 21:26:43,10/15/2015 21:12:57,1,0.79,-2.70,125.00,1.#Q,"noise                                             "
32,8/31/2014 4:27:00,149,8/30/2014 21:27:00,10/15/2015 21:13:24,1,1.37,14.86,24.32,7.16,
33,8/31/2014 4:26:59,994,8/30/2014 21:26:59,10/15/2015 21:13:28,2,1.44,13.51,22.97,22.47,
34,8/31/2014 4:27:13,641,8/30/2014 21:27:13,10/15/2015 21:14:13,1,1.59,18.91,29.05,20.07,
35,8/31/2014 4:27:13,336,8/30/2014 21:27:13,10/15/2015 21:14:15,2,1.88,18.91,29.05,27.01,
36,8/31/2014 4:27:28,55,8/30/2014 21:27:28,10/15/2015 21:14:38,1,1.59,15.54,25.00,19.59,
37,8/31/2014 4:27:28,72,8/30/2014 21:27:28,10/15/2015 21:14:40,2,1.59,15.54,25.67,21.08,
38,8/31/2014 4:27:44,705,8/30/2014 21:27:44,10/15/2015 21:15:02,1,1.73,18.24,31.08,24.34,
39,8/31/2014 4:27:44,455,8/30/2014 21:27:44,10/15/2015 21:15:05,2,1.88,18.91,33.10,22.56,
40,8/31/2014 4:27:56,788,8/30/2014 21:27:56,10/15/2015 21:15:27,1,1.51,15.54,26.35,10.80,
41,8/31/2014 4:27:56,677,8/30/2014 21:27:56,10/15/2015 21:15:30,2,1.08,14.18,25.00,9.01,
42,8/31/2014 4:28:05,810,8/30/2014 21:28:05,10/15/2015 21:15:53,1,1.88,18.24,30.40,17.45,
43,8/31/2014 4:28:05,582,8/30/2014 21:28:05,10/15/2015 21:15:56,2,1.88,18.91,32.43,22.88,
44,8/31/2014 4:28:22,356,8/30/2014 21:28:22,10/15/2015 21:16:31,1,1.51,18.91,31.08,16.50,
45,8/31/2014 4:28:22,317,8/30/2014 21:28:22,10/15/2015 21:16:33,2,1.51,20.27,30.40,15.66,
46,8/31/2014 4:28:38,144,8/30/2014 21:28:38,10/15/2015 21:16:56,1,1.88,13.51,25.67,21.01,
47,8/31/2014 4:28:38,200,8/30/2014 21:28:38,10/15/2015 21:16:59,2,1.66,14.86,24.32,22.69,
48,8/31/2014 4:28:52,992,8/30/2014 21:28:52,10/15/2015 21:17:30,1,1.59,18.24,29.05,19.34,
49,8/31/2014 4:28:53,143,8/30/2014 21:28:53,10/15/2015 21:17:32,2,1.59,18.91,31.08,16.47,
50,8/31/2014 4:29:06,905,8/30/2014 21:29:06,10/15/2015 21:18:00,1,1.80,14.18,22.97,9.24,
51,8/31/2014 4:29:06,984,8/30/2014 21:29:06,10/15/2015 21:18:03,2,1.59,13.51,24.32,16.26,
52,8/31/2014 4:30:01,309,8/30/2014 21:30:01,10/15/2015 21:19:05,1,1.30,18.91,27.02,3.08,
53,8/31/2014 4:30:01,671,8/30/2014 21:30:01,10/15/2015 21:19:07,2,0.94,17.56,27.70,6.05,
54,8/31/2014 4:30:19,289,8/30/2014 21:30:19,10/15/2015 21:19:32,1,1.30,17.56,26.35,4.77,
55,8/31/2014 4:30:18,894,8/30/2014 21:30:18,10/15/2015 21:19:35,2,1.30,17.56,27.70,10.63,
56,8/31/2014 4:30:30,543,8/30/2014 21:30:30,10/15/2015 21:20:04,1,1.30,15.54,27.02,9.69,
57,8/31/2014 4:30:30,237,8/30/2014 21:30:30,10/15/2015 21:20:07,2,1.30,16.89,31.08,9.95,
58,8/31/2014 4:30:48,707,8/30/2014 21:30:48,10/15/2015 21:20:34,1,1.22,15.54,24.32,15.92,
59,8/31/2014 4:30:48,724,8/30/2014 21:30:48,10/15/2015 21:20:37,2,1.44,15.54,25.00,17.42,
60,8/31/2014 4:30:57,206,8/30/2014 21:30:57,10/15/2015 21:21:03,1,1.15,18.91,33.78,6.51,
61,8/31/2014 4:30:56,950,8/30/2014 21:30:56,10/15/2015 21:21:07,2,1.01,19.59,31.08,11.17,
62,8/31/2014 4:31:06,116,8/30/2014 21:31:06,10/15/2015 21:21:39,1,1.59,20.27,30.40,4.40,
63,8/31/2014 4:31:06,489,8/30/2014 21:31:06,10/15/2015 21:21:41,2,1.22,19.59,31.75,13.57,
64,8/31/2014 4:31:13,50,8/30/2014 21:31:13,10/15/2015 21:22:17,1,1.15,-4.05,125.00,1.#Q,"noise                                             "
65,8/31/2014 4:31:27,830,8/30/2014 21:31:27,10/15/2015 21:22:41,1,1.80,13.51,25.00,12.48,
66,8/31/2014 4:31:27,947,8/30/2014 21:31:27,10/15/2015 21:22:43,2,1.44,14.18,25.00,24.65,
67,8/31/2014 4:32:02,407,8/30/2014 21:32:02,10/15/2015 21:23:42,1,1.22,14.18,23.64,13.48,
68,8/31/2014 4:32:02,430,8/30/2014 21:32:02,10/15/2015 21:23:45,2,1.08,15.54,25.00,21.51,
69,8/31/2014 4:32:36,527,8/30/2014 21:32:36,10/15/2015 21:24:43,1,1.08,-1.35,125.00,1.#Q,"noise                                             "
70,8/31/2014 4:34:20,291,8/30/2014 21:34:20,10/15/2015 21:26:38,1,1.59,19.59,30.40,5.57,
71,8/31/2014 4:34:19,952,8/30/2014 21:34:19,10/15/2015 21:26:41,2,1.30,20.27,31.08,7.73,
72,8/31/2014 4:36:05,34,8/30/2014 21:36:05,10/15/2015 21:28:49,1,1.66,-4.72,125.00,1.#Q,"noise                                             "
73,8/31/2014 4:39:31,277,8/30/2014 21:39:31,10/15/2015 21:32:20,1,0.79,0.00,125.00,9.84,"noise                                             "
74,8/31/2014 4:39:42,906,8/30/2014 21:39:42,10/15/2015 21:32:56,2,0.94,26.35,35.81,3.01,
75,8/31/2014 4:39:54,737,8/30/2014 21:39:54,10/15/2015 21:33:16,2,0.86,25.67,34.45,6.37,
76,8/31/2014 4:39:59,73,8/30/2014 21:39:59,10/15/2015 21:33:46,2,1.08,21.62,34.45,2.72,
77,8/31/2014 4:40:11,559,8/30/2014 21:40:11,10/15/2015 21:34:01,2,0.94,21.62,34.45,6.56,
78,8/31/2014 4:43:43,263,8/30/2014 21:43:43,10/15/2015 21:37:36,1,1.08,-4.05,123.64,1.#Q,"noise                                             "
79,8/31/2014 4:43:51,450,8/30/2014 21:43:51,10/15/2015 21:37:45,1,1.08,-1.35,122.29,1.#Q,"noise                                             "
