"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/4/2014 2:30:00,817,10/3/2014 19:30:00,11/30/2015 18:29:01,1,22.78,40.37,48.52,1.63,
2,10/4/2014 2:30:02,271,10/3/2014 19:30:02,11/30/2015 18:29:07,2,19.24,41.53,49.30,5.23,
3,10/4/2014 2:30:34,442,10/3/2014 19:30:34,11/30/2015 18:31:18,1,23.07,41.53,50.07,0.36,
4,10/4/2014 2:30:32,757,10/3/2014 19:30:32,11/30/2015 18:31:22,2,17.72,41.53,50.07,3.38,
5,10/4/2014 2:31:01,973,10/3/2014 19:31:01,11/30/2015 18:31:47,1,19.60,41.53,48.91,3.17,
6,10/4/2014 2:31:03,221,10/3/2014 19:31:03,11/30/2015 18:31:53,2,24.88,43.09,48.91,5.82,
7,10/4/2014 2:31:31,63,10/3/2014 19:31:31,11/30/2015 18:32:17,1,18.80,42.31,47.74,1.67,
8,10/4/2014 2:31:38,831,10/3/2014 19:31:38,11/30/2015 18:32:23,2,21.12,41.92,47.74,1.86,
9,10/4/2014 2:32:08,5,10/3/2014 19:32:08,11/30/2015 18:32:57,1,20.61,41.92,49.30,2.30,
10,10/4/2014 2:32:09,648,10/3/2014 19:32:09,11/30/2015 18:33:02,2,19.67,41.53,48.52,1.39,
11,10/4/2014 2:32:49,314,10/3/2014 19:32:49,11/30/2015 18:33:24,1,19.81,40.76,51.63,3.18,
12,10/4/2014 2:32:49,198,10/3/2014 19:32:49,11/30/2015 18:33:28,2,18.44,42.31,48.91,3.95,
13,10/4/2014 2:33:25,537,10/3/2014 19:33:25,11/30/2015 18:33:57,1,20.25,41.53,53.57,3.99,
14,10/4/2014 2:33:26,923,10/3/2014 19:33:26,11/30/2015 18:34:01,2,15.33,43.47,51.24,3.78,
15,10/4/2014 2:33:22,396,10/3/2014 19:33:22,11/30/2015 18:34:34,1,3.25,78.41,86.18,6.65,
16,10/4/2014 2:34:05,817,10/3/2014 19:34:05,11/30/2015 18:35:09,1,21.33,41.14,51.63,-0.06,
17,10/4/2014 2:34:07,454,10/3/2014 19:34:07,11/30/2015 18:35:15,2,17.35,40.76,51.24,2.64,
18,10/4/2014 2:34:06,999,10/3/2014 19:34:06,11/30/2015 18:35:34,1,21.69,41.92,51.24,9.02513590655262e-03,
19,10/4/2014 2:34:07,490,10/3/2014 19:34:07,11/30/2015 18:35:38,2,17.43,39.98,50.46,2.79,
20,10/4/2014 2:35:10,630,10/3/2014 19:35:10,11/30/2015 18:36:49,1,19.38,42.31,51.24,3.13,
21,10/4/2014 2:35:10,431,10/3/2014 19:35:10,11/30/2015 18:36:53,2,16.70,42.70,50.07,6.80,
22,10/4/2014 2:35:56,955,10/3/2014 19:35:56,11/30/2015 18:38:00,1,15.18,41.92,52.79,1.16,
23,10/4/2014 2:36:01,885,10/3/2014 19:36:01,11/30/2015 18:38:04,2,10.77,44.64,51.63,5.26,
24,10/4/2014 2:36:20,248,10/3/2014 19:36:20,11/30/2015 18:38:10,1,22.06,45.41,52.01,3.10,
25,10/4/2014 2:36:20,661,10/3/2014 19:36:20,11/30/2015 18:38:14,2,18.08,41.92,51.63,3.48,
26,10/4/2014 2:38:57,427,10/3/2014 19:38:57,11/30/2015 18:40:47,1,13.38,45.41,52.01,1.60,
27,10/4/2014 2:38:57,712,10/3/2014 19:38:57,11/30/2015 18:40:51,2,10.41,42.70,50.85,0.58,
28,10/4/2014 2:40:16,922,10/3/2014 19:40:16,11/30/2015 18:42:13,1,11.28,41.92,50.85,2.73,
29,10/4/2014 2:40:19,521,10/3/2014 19:40:19,11/30/2015 18:42:17,2,7.59,42.31,48.91,3.55,
30,10/4/2014 2:41:07,865,10/3/2014 19:41:07,11/30/2015 18:43:00,1,11.93,41.92,51.24,1.81,
31,10/4/2014 2:41:02,887,10/3/2014 19:41:02,11/30/2015 18:43:03,2,10.77,41.14,48.52,3.90,
32,10/4/2014 2:41:37,672,10/3/2014 19:41:37,11/30/2015 18:43:28,1,9.04,80.35,89.67,3.07,
33,10/4/2014 2:41:38,18,10/3/2014 19:41:38,11/30/2015 18:43:32,2,7.66,79.96,87.34,7.60,
34,10/4/2014 2:42:46,580,10/3/2014 19:42:46,11/30/2015 18:44:31,1,17.14,41.92,53.18,5.86,
35,10/4/2014 2:42:46,102,10/3/2014 19:42:46,11/30/2015 18:44:35,2,16.05,42.70,51.24,3.57,
36,10/4/2014 2:42:46,400,10/3/2014 19:42:46,11/30/2015 18:44:45,1,16.92,41.92,50.85,6.76,
37,10/4/2014 2:42:45,983,10/3/2014 19:42:45,11/30/2015 18:44:49,2,16.13,43.09,51.63,2.38,
38,10/4/2014 2:44:16,87,10/3/2014 19:44:16,11/30/2015 18:46:05,1,14.24,41.14,51.63,3.93,
39,10/4/2014 2:44:16,444,10/3/2014 19:44:16,11/30/2015 18:46:10,2,15.84,44.64,50.46,4.27,
40,10/4/2014 2:47:50,306,10/3/2014 19:47:50,11/30/2015 18:49:27,1,17.14,42.31,49.30,3.36,
41,10/4/2014 2:47:51,709,10/3/2014 19:47:51,11/30/2015 18:49:31,2,11.13,42.31,49.68,4.41,
42,10/4/2014 2:51:35,330,10/3/2014 19:51:35,11/30/2015 18:53:12,1,2.45,79.19,87.34,1.75,
43,10/4/2014 2:51:35,253,10/3/2014 19:51:35,11/30/2015 18:53:16,2,4.77,79.58,88.50,5.05,
44,10/4/2014 2:53:49,880,10/3/2014 19:53:49,11/30/2015 18:55:53,1,12.87,39.98,49.68,6.67,
45,10/4/2014 2:53:48,211,10/3/2014 19:53:48,11/30/2015 18:55:57,2,15.18,40.76,48.91,0.01,
46,10/4/2014 2:54:25,355,10/3/2014 19:54:25,11/30/2015 18:56:42,1,19.74,41.14,48.91,5.27,
47,10/4/2014 2:54:26,218,10/3/2014 19:54:26,11/30/2015 18:56:46,2,20.10,42.31,49.30,1.77,
48,10/4/2014 2:55:27,769,10/3/2014 19:55:27,11/30/2015 18:57:44,1,20.83,40.37,48.91,2.08,
49,10/4/2014 2:55:29,372,10/3/2014 19:55:29,11/30/2015 18:57:48,2,17.28,42.31,49.68,2.89,
50,10/4/2014 2:56:02,978,10/3/2014 19:56:02,11/30/2015 18:58:09,1,7.08,42.31,49.30,4.69,
51,10/4/2014 2:56:01,121,10/3/2014 19:56:01,11/30/2015 18:58:12,2,7.73,41.14,50.85,2.19,
