"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/10/2014 4:07:59,803,9/9/2014 21:07:59,11/2/2015 17:38:16,1,20.10,38.49,53.57,3.73,
2,9/10/2014 4:08:00,98,9/9/2014 21:08:00,11/2/2015 17:38:21,2,18.37,39.28,53.57,1.40,
3,9/10/2014 4:08:11,334,9/9/2014 21:08:11,11/2/2015 17:40:42,1,1.30,15.07,23.41,15.07,
4,9/10/2014 4:08:12,513,9/9/2014 21:08:12,11/2/2015 17:40:46,2,1.22,15.47,23.41,2.72,
5,9/10/2014 4:08:13,922,9/9/2014 21:08:13,11/2/2015 17:41:36,1,1.88,14.68,25.79,7.96,
6,9/10/2014 4:08:14,684,9/9/2014 21:08:14,11/2/2015 17:41:39,2,1.44,15.47,24.60,5.01,
7,9/10/2014 4:08:54,188,9/9/2014 21:08:54,11/2/2015 17:49:31,1,18.95,38.88,50.39,2.59,
8,9/10/2014 4:08:54,138,9/9/2014 21:08:54,11/2/2015 17:49:35,2,17.64,40.47,51.58,5.66,
9,9/10/2014 4:09:29,149,9/9/2014 21:09:29,11/2/2015 17:52:24,1,36.52,39.77,49.46,0.34,
10,9/10/2014 4:09:28,816,9/9/2014 21:09:28,11/2/2015 17:52:32,2,37.68,38.43,49.46,0.26,
11,9/10/2014 4:10:16,366,9/9/2014 21:10:16,11/2/2015 17:54:00,1,33.99,41.77,50.80,2.38,
12,9/10/2014 4:10:18,715,9/9/2014 21:10:18,11/2/2015 17:54:03,2,33.99,42.11,49.13,-0.59,
13,9/10/2014 4:11:20,995,9/9/2014 21:11:20,11/2/2015 17:55:08,1,16.56,40.44,50.80,3.97,
14,9/10/2014 4:11:24,623,9/9/2014 21:11:24,11/2/2015 17:55:11,2,16.05,39.77,53.14,1.74,
15,9/10/2014 4:11:54,595,9/9/2014 21:11:54,11/2/2015 17:56:11,1,12.44,40.10,49.13,0.85,
16,9/10/2014 4:12:20,274,9/9/2014 21:12:20,11/2/2015 17:56:39,1,22.42,42.44,48.79,7.39,
17,9/10/2014 4:12:24,287,9/9/2014 21:12:24,11/2/2015 17:56:43,2,21.77,41.10,50.13,2.81,
18,9/10/2014 4:12:31,649,9/9/2014 21:12:31,11/2/2015 17:57:28,1,1.37,17.71,25.73,4.93,
19,9/10/2014 4:12:32,328,9/9/2014 21:12:32,11/2/2015 17:57:31,2,1.37,18.04,25.40,5.73,
20,9/10/2014 4:13:21,722,9/9/2014 21:13:21,11/2/2015 17:58:32,1,20.90,40.10,53.14,4.75,
21,9/10/2014 4:12:52,873,9/9/2014 21:12:52,11/2/2015 17:58:42,1,17.79,41.77,51.47,1.46,
22,9/10/2014 4:12:56,284,9/9/2014 21:12:56,11/2/2015 17:58:45,2,13.81,40.77,50.13,3.27,
23,9/10/2014 4:13:22,387,9/9/2014 21:13:22,11/2/2015 17:59:22,1,32.11,38.10,54.14,2.18,
24,9/10/2014 4:13:22,944,9/9/2014 21:13:22,11/2/2015 17:59:25,2,17.50,38.77,52.80,4.35,
25,9/10/2014 4:13:28,932,9/9/2014 21:13:28,11/2/2015 17:59:53,1,1.08,14.70,21.39,4.78,
26,9/10/2014 4:13:29,999,9/9/2014 21:13:29,11/2/2015 17:59:56,2,1.22,15.70,21.72,-3.41,
27,9/10/2014 4:13:45,564,9/9/2014 21:13:45,11/2/2015 18:00:30,1,1.37,13.36,21.72,-0.28,
28,9/10/2014 4:13:51,307,9/9/2014 21:13:51,11/2/2015 18:00:51,1,1.44,14.70,22.72,3.17,
29,9/10/2014 4:13:52,526,9/9/2014 21:13:52,11/2/2015 18:00:54,2,1.15,14.70,24.06,8.70,
30,9/10/2014 4:14:27,964,9/9/2014 21:14:27,11/2/2015 18:01:58,1,1.22,14.70,21.05,6.33,
31,9/10/2014 4:14:28,866,9/9/2014 21:14:28,11/2/2015 18:02:01,2,1.51,14.70,22.39,2.61,
32,9/10/2014 4:14:15,612,9/9/2014 21:14:15,11/2/2015 18:02:30,1,31.82,39.43,53.14,1.26,
33,9/10/2014 4:14:15,151,9/9/2014 21:14:15,11/2/2015 18:02:33,2,32.62,41.10,52.80,0.75,
34,9/10/2014 4:15:07,139,9/9/2014 21:15:07,11/2/2015 18:03:15,1,37.83,41.44,51.13,-0.41,
35,9/10/2014 4:15:07,345,9/9/2014 21:15:07,11/2/2015 18:03:20,2,34.14,41.44,51.47,1.09,
36,9/10/2014 4:15:18,853,9/9/2014 21:15:18,11/2/2015 18:04:03,1,1.37,14.37,22.05,7.92,
37,9/10/2014 4:15:19,237,9/9/2014 21:15:19,11/2/2015 18:04:06,2,1.66,14.37,22.72,7.84,
38,9/10/2014 4:16:11,428,9/9/2014 21:16:11,11/2/2015 18:05:26,1,39.56,41.44,49.79,6.84,
39,9/10/2014 4:16:10,572,9/9/2014 21:16:10,11/2/2015 18:05:30,2,48.24,41.10,50.80,1.66,
40,9/10/2014 4:17:10,808,9/9/2014 21:17:10,11/2/2015 18:06:20,1,41.22,41.44,50.80,0.77,
41,9/10/2014 4:17:10,914,9/9/2014 21:17:10,11/2/2015 18:06:26,2,44.99,42.44,51.47,1.46,
42,9/10/2014 4:16:55,955,9/9/2014 21:16:55,11/2/2015 18:07:16,1,1.15,14.37,22.05,11.00,
43,9/10/2014 4:16:54,731,9/9/2014 21:16:54,11/2/2015 18:07:19,2,1.44,14.37,22.05,-5.66,
44,9/10/2014 4:24:03,112,9/9/2014 21:24:03,11/2/2015 18:28:46,2,2.31,7.35,111.96,5.68,"noise                                             "
45,9/10/2014 4:24:30,561,9/9/2014 21:24:30,11/2/2015 18:29:43,1,1.73,14.70,22.05,11.67,
46,9/10/2014 4:24:30,512,9/9/2014 21:24:30,11/2/2015 18:29:46,2,1.80,15.37,22.39,7.19,
47,9/10/2014 4:24:16,866,9/9/2014 21:24:16,11/2/2015 18:30:23,1,37.25,42.11,49.79,2.81,
48,9/10/2014 4:24:16,316,9/9/2014 21:24:16,11/2/2015 18:30:26,2,36.02,41.44,50.13,7.43,
49,9/10/2014 4:25:06,292,9/9/2014 21:25:06,11/2/2015 18:30:58,1,31.46,41.77,51.13,6.08,
50,9/10/2014 4:25:12,357,9/9/2014 21:25:12,11/2/2015 18:31:02,2,32.18,41.44,50.80,3.09,
51,9/10/2014 4:24:52,823,9/9/2014 21:24:52,11/2/2015 18:31:37,1,1.51,14.37,22.39,0.98,
52,9/10/2014 4:24:51,888,9/9/2014 21:24:51,11/2/2015 18:31:40,2,1.80,16.04,22.39,6.80,
53,9/10/2014 4:26:01,195,9/9/2014 21:26:01,11/2/2015 18:32:14,1,1.66,15.04,24.06,1.04,
54,9/10/2014 4:26:00,333,9/9/2014 21:26:00,11/2/2015 18:32:17,2,1.88,14.70,24.06,4.55,
55,9/10/2014 4:26:10,972,9/9/2014 21:26:10,11/2/2015 18:32:49,1,1.59,15.37,22.05,1.40,
56,9/10/2014 4:26:11,957,9/9/2014 21:26:11,11/2/2015 18:32:52,2,1.88,16.71,22.72,0.51,
57,9/10/2014 4:26:18,849,9/9/2014 21:26:18,11/2/2015 18:33:34,1,1.80,14.37,22.72,6.60,
58,9/10/2014 4:26:18,149,9/9/2014 21:26:18,11/2/2015 18:33:37,2,1.95,14.70,21.72,15.43,
59,9/10/2014 4:25:59,669,9/9/2014 21:25:59,11/2/2015 18:34:22,1,14.39,41.44,51.13,4.87,
60,9/10/2014 4:25:59,446,9/9/2014 21:25:59,11/2/2015 18:34:25,2,9.54,41.44,52.47,6.26,
61,9/10/2014 4:26:25,64,9/9/2014 21:26:25,11/2/2015 18:34:49,1,15.47,42.11,52.13,8.10,
