"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/5/2014 3:07:00,899,11/4/2014 19:07:00,1/26/2016 21:18:12,1,12.44,80.51,91.17,10.07,
2,11/5/2014 3:07:04,50,11/4/2014 19:07:04,1/26/2016 21:18:17,2,10.41,80.51,90.44,2.07,
3,11/5/2014 3:06:53,270,11/4/2014 19:06:53,1/26/2016 21:19:01,1,24.23,42.27,50.00,0.41,
4,11/5/2014 3:07:10,872,11/4/2014 19:07:10,1/26/2016 21:19:58,1,1.15,14.82,22.58,4.72,
5,11/5/2014 3:07:11,624,11/4/2014 19:07:11,1/26/2016 21:20:06,2,2.09,13.94,20.64,4.89,
6,11/5/2014 3:07:46,668,11/4/2014 19:07:46,1/26/2016 21:21:02,1,1.44,14.82,21.35,0.17,
7,11/5/2014 3:07:50,700,11/4/2014 19:07:50,1/26/2016 21:21:41,1,16.41,39.33,49.26,0.44,
8,11/5/2014 3:07:52,787,11/4/2014 19:07:52,1/26/2016 21:21:45,2,16.63,40.44,50.00,0.33,
9,11/5/2014 3:08:39,498,11/4/2014 19:08:39,1/26/2016 21:22:14,1,11.93,77.20,86.76,10.00,
10,11/5/2014 3:08:42,236,11/4/2014 19:08:42,1/26/2016 21:22:18,2,9.54,77.57,86.39,4.44,
11,11/5/2014 3:08:39,804,11/4/2014 19:08:39,1/26/2016 21:22:40,1,17.86,41.17,51.10,-2.71,
12,11/5/2014 3:08:42,815,11/4/2014 19:08:42,1/26/2016 21:22:43,2,15.26,41.54,50.36,-2.99,
13,11/5/2014 3:09:13,615,11/4/2014 19:09:13,1/26/2016 21:22:57,1,9.69,42.27,48.89,2.38,
14,11/5/2014 3:09:15,747,11/4/2014 19:09:15,1/26/2016 21:23:00,2,8.96,40.07,48.89,-1.27,
15,11/5/2014 3:08:23,292,11/4/2014 19:08:23,1/26/2016 21:23:15,1,1.44,14.64,23.47,9.93,
16,11/5/2014 3:08:23,876,11/4/2014 19:08:23,1/26/2016 21:23:19,2,1.73,15.70,22.41,5.96,
17,11/5/2014 3:09:36,510,11/4/2014 19:09:36,1/26/2016 21:24:07,1,1.37,14.11,22.94,-1.86,
18,11/5/2014 3:09:37,367,11/4/2014 19:09:37,1/26/2016 21:24:10,2,1.01,15.52,23.64,4.26,
19,11/5/2014 3:08:59,943,11/4/2014 19:08:59,1/26/2016 21:24:17,1,1.37,15.35,22.05,2.84,
20,11/5/2014 3:09:00,383,11/4/2014 19:09:00,1/26/2016 21:24:20,2,1.44,15.52,22.94,2.02,
21,11/5/2014 3:09:34,802,11/4/2014 19:09:34,1/26/2016 21:25:46,1,13.30,40.07,51.10,2.20,
22,11/5/2014 3:09:34,880,11/4/2014 19:09:34,1/26/2016 21:25:49,2,9.54,41.91,49.63,1.62,
23,11/5/2014 3:09:54,921,11/4/2014 19:09:54,1/26/2016 21:25:52,1,15.55,40.44,48.89,-1.11,
24,11/5/2014 3:09:54,237,11/4/2014 19:09:54,1/26/2016 21:25:55,2,16.41,40.07,49.26,-0.20,
25,11/5/2014 3:10:14,301,11/4/2014 19:10:14,1/26/2016 21:26:01,1,1.22,14.33,23.52,9.14,
26,11/5/2014 3:10:14,902,11/4/2014 19:10:14,1/26/2016 21:26:04,2,1.08,14.33,24.63,6.33,
27,11/5/2014 3:10:25,714,11/4/2014 19:10:25,1/26/2016 21:28:35,1,14.39,41.91,49.63,2.99,
28,11/5/2014 3:10:27,306,11/4/2014 19:10:27,1/26/2016 21:28:39,2,13.38,40.44,50.73,1.82,
29,11/5/2014 3:10:43,950,11/4/2014 19:10:43,1/26/2016 21:28:44,1,19.60,77.20,91.91,8.78,
30,11/5/2014 3:10:46,627,11/4/2014 19:10:46,1/26/2016 21:28:47,2,16.56,77.94,90.07,5.32,
31,11/5/2014 3:10:47,980,11/4/2014 19:10:47,1/26/2016 21:28:52,1,16.49,40.44,50.00,2.65,
32,11/5/2014 3:10:54,162,11/4/2014 19:10:54,1/26/2016 21:28:55,2,16.70,40.80,48.89,7.76,
33,11/5/2014 3:11:30,403,11/4/2014 19:11:30,1/26/2016 21:30:50,1,7.81,43.01,50.73,13.51,
34,11/5/2014 3:11:32,161,11/4/2014 19:11:32,1/26/2016 21:30:53,2,8.39,43.38,49.26,8.21,
35,11/5/2014 3:11:42,622,11/4/2014 19:11:42,1/26/2016 21:31:00,1,11.79,41.54,47.42,5.42,
36,11/5/2014 3:11:50,601,11/4/2014 19:11:50,1/26/2016 21:31:02,2,12.36,40.80,47.79,4.85,
37,11/5/2014 3:12:25,394,11/4/2014 19:12:25,1/26/2016 21:35:27,1,8.39,40.44,50.73,3.83,
38,11/5/2014 3:12:27,247,11/4/2014 19:12:27,1/26/2016 21:35:29,2,8.53,42.27,50.73,7.53,
