"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/24/2014 2:32:02,191,10/23/2014 19:32:02,1/15/2016 22:55:04,1,8.39,43.75,48.89,7.91,
2,10/24/2014 2:32:01,846,10/23/2014 19:32:01,1/15/2016 22:55:14,1,9.04,43.01,48.52,8.19,
3,10/24/2014 2:32:03,87,10/23/2014 19:32:03,1/15/2016 22:55:21,2,9.40,42.27,48.89,9.78,
4,10/24/2014 2:40:38,722,10/23/2014 19:40:38,1/15/2016 23:03:28,1,1.51,46.69,66.17,17.55,"noise                                             "
5,10/24/2014 2:40:45,496,10/23/2014 19:40:45,1/15/2016 23:03:34,1,4.33,46.69,71.32,19.44,"noise                                             "
6,10/24/2014 3:42:00,28,10/23/2014 20:42:00,1/16/2016 0:06:42,1,0.86,15.88,22.76,4.23,
7,10/24/2014 3:41:59,416,10/23/2014 20:41:59,1/16/2016 0:06:44,2,1.44,15.17,19.94,,
8,10/24/2014 3:42:39,600,10/23/2014 20:42:39,1/16/2016 0:06:48,1,0.79,14.47,22.41,,
9,10/24/2014 3:42:38,481,10/23/2014 20:42:38,1/16/2016 0:06:51,2,1.08,15.70,21.00,,
10,10/24/2014 3:42:39,583,10/23/2014 20:42:39,1/16/2016 0:07:16,1,1.01,14.82,22.23,,
11,10/24/2014 3:42:39,373,10/23/2014 20:42:39,1/16/2016 0:07:37,1,1.01,14.82,22.41,,
12,10/24/2014 3:42:39,390,10/23/2014 20:42:39,1/16/2016 0:07:56,1,1.22,14.33,24.26,,
13,10/24/2014 3:45:22,920,10/23/2014 20:45:22,1/16/2016 0:10:40,1,16.41,40.44,49.26,5.58,
14,10/24/2014 3:45:24,673,10/23/2014 20:45:24,1/16/2016 0:10:51,2,14.03,41.54,45.58,3.22,
15,10/24/2014 3:46:16,419,10/23/2014 20:46:16,1/16/2016 0:10:57,1,10.12,42.27,49.63,12.95,
16,10/24/2014 3:46:15,974,10/23/2014 20:46:15,1/16/2016 0:11:00,2,7.88,41.91,50.00,4.70,
17,10/24/2014 3:47:44,110,10/23/2014 20:47:44,1/16/2016 0:13:23,1,3.11,41.17,63.97,8.35,"noise                                             "
18,10/24/2014 3:49:03,29,10/23/2014 20:49:03,1/16/2016 0:15:04,1,9.25,42.64,48.52,5.10,
19,10/24/2014 3:49:02,285,10/23/2014 20:49:02,1/16/2016 0:15:07,2,11.21,41.54,50.00,2.70,
20,10/24/2014 3:49:13,965,10/23/2014 20:49:13,1/16/2016 0:15:16,1,3.54,43.75,69.11,8.43,"noise                                             "
21,10/24/2014 3:49:58,830,10/23/2014 20:49:58,1/16/2016 0:15:52,1,1.15,15.17,22.76,6.66,
22,10/24/2014 3:49:59,521,10/23/2014 20:49:59,1/16/2016 0:15:54,2,1.01,14.82,21.52,2.57,
23,10/24/2014 3:50:39,23,10/23/2014 20:50:39,1/16/2016 0:16:32,1,1.22,15.35,22.58,5.85,
24,10/24/2014 3:50:39,591,10/23/2014 20:50:39,1/16/2016 0:16:35,2,1.15,16.05,22.94,3.13,
25,10/24/2014 3:51:19,181,10/23/2014 20:51:19,1/16/2016 0:16:42,1,1.22,15.52,24.52,6.56,
26,10/24/2014 3:51:19,627,10/23/2014 20:51:19,1/16/2016 0:16:44,2,1.15,16.76,24.35,7.69,
27,10/24/2014 3:52:40,201,10/23/2014 20:52:40,1/16/2016 0:18:10,1,1.08,14.70,24.26,6.34,
28,10/24/2014 3:52:40,485,10/23/2014 20:52:40,1/16/2016 0:18:14,2,1.66,16.17,25.36,3.70,
29,10/24/2014 3:53:13,671,10/23/2014 20:53:13,1/16/2016 0:18:48,1,7.59,41.91,50.00,6.55,
30,10/24/2014 3:53:13,616,10/23/2014 20:53:13,1/16/2016 0:18:52,2,8.39,41.91,49.26,7.42,
31,10/24/2014 3:53:20,451,10/23/2014 20:53:20,1/16/2016 0:19:02,1,1.30,15.07,24.26,7.19,
32,10/24/2014 3:53:20,279,10/23/2014 20:53:20,1/16/2016 0:19:05,2,1.51,16.54,25.00,4.66,
33,10/24/2014 3:54:00,822,10/23/2014 20:54:00,1/16/2016 0:19:45,1,1.37,15.07,23.52,6.15,
34,10/24/2014 3:54:06,958,10/23/2014 20:54:06,1/16/2016 0:20:07,1,9.69,41.17,50.00,6.46,
35,10/24/2014 3:54:09,418,10/23/2014 20:54:09,1/16/2016 0:20:10,2,6.50,41.91,47.79,7.91,
36,10/24/2014 3:54:42,179,10/23/2014 20:54:42,1/16/2016 0:20:35,1,1.44,14.70,23.89,5.38,
37,10/24/2014 3:54:43,192,10/23/2014 20:54:43,1/16/2016 0:20:38,2,1.44,15.80,22.05,-0.85,
38,10/24/2014 3:55:26,379,10/23/2014 20:55:26,1/16/2016 0:21:25,1,1.37,18.38,23.16,8.13,
39,10/24/2014 3:55:27,93,10/23/2014 20:55:27,1/16/2016 0:21:29,2,1.80,16.17,21.69,4.45,
40,10/24/2014 3:56:31,687,10/23/2014 20:56:31,1/16/2016 0:22:04,1,10.12,40.44,49.26,7.46,
41,10/24/2014 3:56:38,120,10/23/2014 20:56:38,1/16/2016 0:22:08,2,3.18,41.54,47.42,9.66,
42,10/24/2014 3:58:54,395,10/23/2014 20:58:54,1/16/2016 0:24:21,1,7.52,41.54,48.89,5.89,
43,10/24/2014 3:58:52,432,10/23/2014 20:58:52,1/16/2016 0:24:25,2,8.75,42.27,50.00,10.56,
44,10/24/2014 3:59:43,895,10/23/2014 20:59:43,1/16/2016 0:25:49,1,9.04,41.54,48.16,4.07,
45,10/24/2014 3:59:41,52,10/23/2014 20:59:41,1/16/2016 0:25:52,2,7.95,41.91,50.00,6.84,
46,10/24/2014 4:00:50,382,10/23/2014 21:00:50,1/16/2016 0:26:52,1,1.01,16.05,21.70,4.50,
47,10/24/2014 4:00:50,694,10/23/2014 21:00:50,1/16/2016 0:26:55,2,1.22,16.05,21.52,1.40,
48,10/24/2014 4:01:29,786,10/23/2014 21:01:29,1/16/2016 0:27:15,1,1.37,16.23,22.23,9.38,
49,10/24/2014 4:01:31,473,10/23/2014 21:01:31,1/16/2016 0:27:19,2,1.08,16.23,22.94,4.72,
50,10/24/2014 4:02:10,565,10/23/2014 21:02:10,1/16/2016 0:27:41,1,1.44,15.00,21.70,7.42,
51,10/24/2014 4:02:12,179,10/23/2014 21:02:12,1/16/2016 0:27:44,2,1.66,15.52,21.35,4.78,
52,10/24/2014 4:02:53,716,10/23/2014 21:02:53,1/16/2016 0:28:14,1,1.59,15.52,22.05,9.74,
53,10/24/2014 4:02:55,369,10/23/2014 21:02:55,1/16/2016 0:28:17,2,1.44,16.76,22.94,7.56,
54,10/24/2014 4:07:12,560,10/23/2014 21:07:12,1/16/2016 0:32:34,1,8.82,42.64,49.63,5.95,
55,10/24/2014 4:07:11,565,10/23/2014 21:07:11,1/16/2016 0:32:37,2,9.54,41.54,49.63,3.26,
