"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/8/2014 3:36:35,812,10/7/2014 20:36:35,12/9/2015 0:14:06,1,12.15,41.06,48.32,2.43,
2,10/8/2014 3:36:34,516,10/7/2014 20:36:34,12/9/2015 0:14:09,2,6.14,41.42,48.32,3.96,
3,10/8/2014 3:37:27,408,10/7/2014 20:37:27,12/9/2015 0:14:16,1,5.06,42.15,49.41,3.45,
4,10/8/2014 3:37:27,503,10/7/2014 20:37:27,12/9/2015 0:14:19,2,4.70,42.87,48.32,6.44,
5,10/8/2014 3:56:59,359,10/7/2014 20:56:59,12/9/2015 0:24:39,1,12.58,42.87,47.60,5.04,
6,10/8/2014 3:57:02,327,10/7/2014 20:57:02,12/9/2015 0:24:44,2,13.09,41.42,47.23,8.93,
7,10/8/2014 4:05:47,952,10/7/2014 21:05:47,12/9/2015 0:28:59,1,12.00,43.24,48.69,6.93,
8,10/8/2014 4:05:50,423,10/7/2014 21:05:50,12/9/2015 0:29:03,2,10.05,42.87,48.32,5.36,
9,10/8/2014 4:06:51,734,10/7/2014 21:06:51,12/9/2015 0:29:46,1,4.55,42.51,48.69,-0.07,
10,10/8/2014 4:06:46,587,10/7/2014 21:06:46,12/9/2015 0:30:00,2,10.41,43.24,48.32,6.05,
11,10/8/2014 4:20:57,263,10/7/2014 21:20:57,12/9/2015 0:37:17,1,16.05,41.06,48.32,3.84,
12,10/8/2014 4:21:00,130,10/7/2014 21:21:00,12/9/2015 0:37:21,2,16.99,41.06,48.69,5.26,
13,10/8/2014 4:23:03,77,10/7/2014 21:23:03,12/9/2015 0:38:10,1,13.96,41.42,47.23,8.32,
