06/07/2016 13:25:23,0-2571525,UNLIMITED-TRACK,32.79702,-117.58698,"",""
06/07/2016 13:25:04,0-2571518,UNLIMITED-TRACK,32.79344,-117.56259,"",""
06/07/2016 13:24:37,0-2571709,UNLIMITED-TRACK,32.79348,-117.56256,"",""
06/07/2016 13:23:29,0-2571609,UNLIMITED-TRACK,32.79349,-117.56247,"",""
06/07/2016 13:20:24,0-2571525,UNLIMITED-TRACK,32.79744,-117.58725,"",""
06/07/2016 13:20:04,0-2571518,UNLIMITED-TRACK,32.79389,-117.56305,"",""
06/07/2016 13:19:30,0-2571709,UNLIMITED-TRACK,32.80212,-117.56226,"",""
06/07/2016 13:18:32,0-2571609,UNLIMITED-TRACK,32.80452,-117.56178,"",""
06/07/2016 13:17:43,0-2571709,UNLIMITED-TRACK,32.80618,-117.56075,"",""
06/07/2016 13:15:23,0-2571525,UNLIMITED-TRACK,32.79792,-117.58751,"",""
06/07/2016 13:15:04,0-2571518,UNLIMITED-TRACK,32.79437,-117.56334,"",""
06/07/2016 13:13:32,0-2571609,UNLIMITED-TRACK,32.81201,-117.56195,"",""
06/07/2016 13:10:22,0-2571525,UNLIMITED-TRACK,32.79834,-117.58772,"",""
06/07/2016 13:10:06,0-2571518,UNLIMITED-TRACK,32.79491,-117.56366,"",""
06/07/2016 13:09:29,0-2571709,UNLIMITED-TRACK,32.81239,-117.56215,"",""
06/07/2016 13:08:31,0-2571609,UNLIMITED-TRACK,32.81282,-117.57780,"",""
06/07/2016 13:05:24,0-2571525,UNLIMITED-TRACK,32.79875,-117.58794,"",""
06/07/2016 13:05:06,0-2571518,UNLIMITED-TRACK,32.79540,-117.56396,"",""
06/07/2016 13:04:26,0-2571709,UNLIMITED-TRACK,32.81286,-117.56259,"",""
06/07/2016 13:03:33,0-2571609,UNLIMITED-TRACK,32.81236,-117.58434,"",""
06/07/2016 13:00:23,0-2571525,UNLIMITED-TRACK,32.79910,-117.58824,"",""
06/07/2016 13:00:08,0-2571518,UNLIMITED-TRACK,32.79591,-117.56429,"",""
06/07/2016 12:59:25,0-2571709,UNLIMITED-TRACK,32.81331,-117.56310,"",""
06/07/2016 12:58:31,0-2571609,UNLIMITED-TRACK,32.81287,-117.58481,"",""
06/07/2016 12:56:00,0-2571525,UNLIMITED-TRACK,32.79951,-117.58847,"",""
06/07/2016 12:55:08,0-2571518,UNLIMITED-TRACK,32.79644,-117.56464,"",""
06/07/2016 12:54:26,0-2571709,UNLIMITED-TRACK,32.81380,-117.56352,"",""
