"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,9/10/2014 2:52:24,600,9/9/2014 19:52:24,10/28/2015 16:58:28,0,9.999500274,40.495100000,-126.176000000,,,141.000000000,,441.406250000,90.591587139,0.018845026,"Vessel              ",,,,"No group                                                                        "
2,9/10/2014 2:52:34,700,9/9/2014 19:52:34,10/28/2015 16:58:36,0,9.999500274,40.495100000,-126.176000000,,,147.000000000,,441.406250000,89.458324987,0.012309192,"Vessel              ",,,,"No group                                                                        "
3,9/10/2014 2:52:44,700,9/9/2014 19:52:44,10/28/2015 16:58:46,0,9.999500274,40.495100000,-126.176000000,,,145.000000000,,441.406250000,89.727701203,0.011191090,"Vessel              ",,,,"No group                                                                        "
4,9/10/2014 2:52:54,700,9/9/2014 19:52:54,10/28/2015 16:58:56,0,9.999500274,40.495100000,-126.176000000,,,146.000000000,,441.406250000,89.269500914,0.008472918,"Vessel              ",,,,"No group                                                                        "
5,9/10/2014 2:53:04,700,9/9/2014 19:53:04,10/28/2015 16:59:06,0,9.999500274,40.495100000,-126.176000000,,,148.000000000,,441.406250000,87.801792522,0.009196877,"Vessel              ",,,,"No group                                                                        "
6,9/10/2014 2:53:14,700,9/9/2014 19:53:14,10/28/2015 16:59:15,0,9.999500274,40.495100000,-126.176000000,,,146.000000000,,441.406250000,85.614149016,0.003811919,"Vessel              ",,,,"No group                                                                        "
7,9/10/2014 2:58:59,200,9/9/2014 19:58:59,10/28/2015 17:00:19,1,9.999500274,40.478500000,-126.169400000,,,134.000000000,,332.031250000,92.824279161,0.014422972,"Vessel              ",,,,"No group                                                                        "
8,9/10/2014 2:59:09,300,9/9/2014 19:59:09,10/28/2015 17:00:27,1,9.999500274,40.478500000,-126.169400000,,,128.000000000,,332.031250000,92.162487824,0.010605926,"Vessel              ",,,,"No group                                                                        "
9,9/10/2014 2:59:19,300,9/9/2014 19:59:19,10/28/2015 17:00:37,1,9.999500274,40.478500000,-126.169400000,,,137.000000000,,394.531250000,91.526379393,0.011658904,"Vessel              ",,,,"No group                                                                        "
10,9/10/2014 2:59:29,300,9/9/2014 19:59:29,10/28/2015 17:00:47,1,9.999500274,40.478500000,-126.169400000,,,131.000000000,,394.531250000,91.567586783,0.011054942,"Vessel              ",,,,"No group                                                                        "
11,9/10/2014 2:59:39,300,9/9/2014 19:59:39,10/28/2015 17:00:57,1,9.999500274,40.478500000,-126.169400000,,,134.000000000,,453.125000000,92.209592024,0.016218395,"Vessel              ",,,,"No group                                                                        "
12,9/10/2014 2:59:49,300,9/9/2014 19:59:49,10/28/2015 17:01:07,1,9.999500274,40.478500000,-126.169400000,,,129.000000000,,394.531250000,91.117511683,0.010813081,"Vessel              ",,,,"No group                                                                        "
13,9/10/2014 3:00:53,331,9/9/2014 20:00:53,10/28/2015 17:04:07,0,1.024000048,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,270.000000000,284.500000000,21.484375000,81.923204689,0.000028882,"Bp                  ",,,,"1                                                                               "
14,9/10/2014 3:00:54,260,9/9/2014 20:00:54,10/28/2015 17:04:20,1,1.080000042,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,180.000000000,195.500000000,21.484375000,83.974783500,0.000025867,"Bp                  ",,,,"1                                                                               "
15,9/10/2014 3:00:59,430,9/9/2014 20:00:59,10/28/2015 17:04:58,0,1.024000048,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,270.000000000,284.500000000,21.484375000,83.706061976,0.000016092,"Bp                  ",,,,"2                                                                               "
16,9/10/2014 3:01:00,488,9/9/2014 20:01:00,10/28/2015 17:05:30,1,1.024000048,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,270.000000000,285.500000000,20.507812500,86.282107050,0.000015070,"Bp                  ",40.705344363,-127.246584775,"15                                                                              ","2                                                                               "
17,9/10/2014 3:01:01,424,9/9/2014 20:01:01,10/28/2015 17:06:19,0,1.151979207,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,31.000000000,45.500000000,20.507812500,79.839333881,0.000013627,"Bp                  ",,,,"3                                                                               "
18,9/10/2014 3:01:02,676,9/9/2014 20:01:02,10/28/2015 17:06:29,1,1.080000042,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,270.000000000,285.500000000,20.507812500,82.103961879,0.000036204,"Bp                  ",,,,"3                                                                               "
19,9/10/2014 3:01:24,919,9/9/2014 20:01:24,10/28/2015 17:08:45,0,1.080000042,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,180.000000000,194.500000000,22.460937500,78.700798415,0.000008562,"Bp                  ",,,,"4                                                                               "
20,9/10/2014 3:01:25,788,9/9/2014 20:01:25,10/28/2015 17:09:03,1,1.151979207,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,199.000000000,214.500000000,22.460937500,77.180698040,0.000009564,"Bp                  ",40.456774982,-126.189026349,"19                                                                              ","4                                                                               "
21,9/10/2014 3:01:28,793,9/9/2014 20:01:28,10/28/2015 17:09:33,0,1.080000042,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,180.000000000,194.500000000,19.531250000,80.324691714,0.000004580,"Bp                  ",,,,"5                                                                               "
22,9/10/2014 3:01:29,617,9/9/2014 20:01:29,10/28/2015 17:10:01,1,1.511999964,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,326.000000000,341.500000000,20.507812500,84.326079872,0.000047337,"Bp                  ",40.494198780,-126.176306402,"21                                                                              ","5                                                                               "
23,9/10/2014 3:01:30,464,9/9/2014 20:01:30,10/28/2015 17:10:25,0,1.151979207,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,94.000000000,108.500000000,18.554687500,79.150378148,0.000006432,"Bp                  ",,,,"6                                                                               "
24,9/10/2014 3:01:31,555,9/9/2014 20:01:31,10/28/2015 17:10:38,1,1.024000048,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,270.000000000,285.500000000,20.507812500,78.444044844,0.000031600,"Bp                  ",,,,"6                                                                               "
25,9/10/2014 3:01:18,127,9/9/2014 20:01:18,10/28/2015 17:12:42,0,22.635999679,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,75.000000000,89.500000000,41.992187500,90.814498615,0.000186374,"BmB                 ",,,,"7                                                                               "
26,9/10/2014 3:01:17,932,9/9/2014 20:01:17,10/28/2015 17:13:04,1,24.587999343,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,77.000000000,92.500000000,41.992187500,89.523280075,0.000154672,"BmB                 ",,,,"7                                                                               "
27,9/10/2014 3:02:00,225,9/9/2014 20:02:00,10/28/2015 17:13:38,0,1.080000042,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,270.000000000,284.500000000,20.507812500,75.059059157,0.000003732,"Bp                  ",,,,"8                                                                               "
28,9/10/2014 3:02:00,593,9/9/2014 20:02:00,10/28/2015 17:13:53,1,1.728000044,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,337.000000000,352.500000000,16.601562500,80.257491636,0.000005244,"Bp                  ",,,,"8                                                                               "
29,9/10/2014 3:02:05,194,9/9/2014 20:02:05,10/28/2015 17:14:42,0,1.511999964,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,307.000000000,321.500000000,20.507812500,77.116664387,0.000012136,"Bp                  ",,,,"9                                                                               "
30,9/10/2014 3:02:06,190,9/9/2014 20:02:06,10/28/2015 17:14:54,1,1.368000030,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,105.000000000,120.500000000,23.437500000,77.762306851,0.000014442,"Bp                  ",,,,"9                                                                               "
31,9/10/2014 3:02:32,398,9/9/2014 20:02:32,10/28/2015 17:16:10,0,1.080000042,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,180.000000000,194.500000000,21.484375000,81.902606717,0.000002624,"Bp                  ",,,,"10                                                                              "
32,9/10/2014 3:02:33,611,9/9/2014 20:02:33,10/28/2015 17:16:19,1,1.024000048,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,270.000000000,285.500000000,21.484375000,83.172837385,0.000005639,"Bp                  ",40.480909811,-126.180823991,"31                                                                              ","10                                                                              "
33,9/10/2014 3:02:43,118,9/9/2014 20:02:43,10/28/2015 17:18:59,0,1.296000003,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,321.000000000,335.500000000,21.484375000,83.593305354,0.000039966,"Bp                  ",,,,"11                                                                              "
34,9/10/2014 3:02:44,97,9/9/2014 20:02:44,10/28/2015 17:19:11,1,1.223999977,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,9.000000000,24.500000000,21.484375000,80.532097941,0.000057148,"Bp                  ",,,,"11                                                                              "
35,9/10/2014 3:02:06,340,9/9/2014 20:02:06,10/28/2015 17:19:38,0,19.955999374,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,14.000000000,28.500000000,43.945312500,87.424388050,0.000126749,"BmB                 ",,,,"12                                                                              "
36,9/10/2014 3:02:08,604,9/9/2014 20:02:08,10/28/2015 17:20:00,1,17.500000000,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,24.000000000,39.500000000,43.945312500,88.190760876,0.000121042,"BmB                 ",,,,"12                                                                              "
37,9/10/2014 3:03:19,245,9/9/2014 20:03:19,10/28/2015 17:21:07,0,1.151979207,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,12.000000000,26.500000000,21.484375000,82.078926768,0.000012892,"Bp                  ",,,,"13                                                                              "
38,9/10/2014 3:03:20,369,9/9/2014 20:03:20,10/28/2015 17:21:17,1,1.024000048,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,270.000000000,285.500000000,20.507812500,87.313287121,0.000022409,"Bp                  ",,,,"13                                                                              "
39,9/10/2014 3:02:49,716,9/9/2014 20:02:49,10/28/2015 17:23:58,0,19.884000778,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,35.000000000,49.500000000,43.945312500,87.973115914,0.000138196,"BmB                 ",,,,"14                                                                              "
40,9/10/2014 3:02:55,959,9/9/2014 20:02:55,10/28/2015 17:24:17,1,10.119999885,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,33.000000000,48.500000000,43.945312500,88.771723693,0.000204335,"BmB                 ",41.081524305,-125.269275457,"39                                                                              ","14                                                                              "
41,9/10/2014 3:03:27,268,9/9/2014 20:03:27,10/28/2015 17:24:37,0,17.860000610,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,45.000000000,59.500000000,43.945312500,89.323206232,0.000188971,"BmB                 ",,,,"15                                                                              "
42,9/10/2014 3:03:28,175,9/9/2014 20:03:28,10/28/2015 17:24:54,1,14.315999984,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,44.000000000,59.500000000,43.945312500,89.242941180,0.000161655,"BmB                 ",,,,"15                                                                              "
43,9/10/2014 3:04:04,325,9/9/2014 20:04:04,10/28/2015 17:31:18,0,29.360000610,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,46.000000000,60.500000000,43.945312500,88.125828514,0.000095725,"BmB                 ",,,,"16                                                                              "
44,9/10/2014 3:04:05,744,9/9/2014 20:04:05,10/28/2015 17:31:29,1,26.611999511,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,79.000000000,94.500000000,41.992187500,90.134481980,0.000172203,"BmB                 ",,,,"16                                                                              "
45,9/10/2014 3:05:38,254,9/9/2014 20:05:38,10/28/2015 17:33:34,0,1.024000048,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,180.000000000,194.500000000,19.531250000,73.813046612,0.000024297,"Bp                  ",,,,"No group                                                                        "
46,9/10/2014 3:05:39,935,9/9/2014 20:05:39,10/28/2015 17:34:00,0,1.151979207,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,4.000000000,18.500000000,18.554687500,77.725867687,0.000024301,"Bp                  ",,,,"No group                                                                        "
47,9/10/2014 3:05:42,22,9/9/2014 20:05:42,10/28/2015 17:34:18,0,1.080000042,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,180.000000000,194.500000000,21.484375000,75.782302687,0.000007335,"Bp                  ",,,,"17                                                                              "
48,9/10/2014 3:05:43,130,9/9/2014 20:05:43,10/28/2015 17:34:39,1,1.296000003,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,308.000000000,323.500000000,19.531250000,82.444624072,0.000042166,"Bp                  ",40.487825974,-126.178472951,"47                                                                              ","17                                                                              "
49,9/10/2014 3:06:02,383,9/9/2014 20:06:02,10/28/2015 17:35:40,0,1.223999977,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,50.000000000,64.500000000,22.460937500,79.826256157,0.000022157,"Bp                  ",,,,"18                                                                              "
50,9/10/2014 3:06:03,240,9/9/2014 20:06:03,10/28/2015 17:35:52,1,1.296000003,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,67.000000000,82.500000000,21.484375000,95.602695301,0.000271263,"Bp                  ",,,,"18                                                                              "
51,9/10/2014 3:06:09,930,9/9/2014 20:06:09,10/28/2015 17:36:38,0,1.223999977,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,75.000000000,89.500000000,15.625000000,74.968977312,0.000008840,"Bp                  ",,,,"19                                                                              "
52,9/10/2014 3:06:10,537,9/9/2014 20:06:10,10/28/2015 17:36:51,1,1.440000057,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,348.000000000,363.500000000,21.484375000,77.381472049,0.000007522,"Bp                  ",40.495152694,-126.168060817,"51                                                                              ","19                                                                              "
53,9/10/2014 3:06:13,782,9/9/2014 20:06:13,10/28/2015 17:37:12,0,1.024000048,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,270.000000000,284.500000000,20.507812500,73.055981360,0.000008620,"Bp                  ",,,,"20                                                                              "
54,9/10/2014 3:06:14,912,9/9/2014 20:06:14,10/28/2015 17:37:23,1,1.151979207,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,7.000000000,22.500000000,22.460937500,77.145248654,0.000014140,"Bp                  ",,,,"20                                                                              "
55,9/10/2014 3:06:15,870,9/9/2014 20:06:15,10/28/2015 17:37:48,0,1.151979207,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,349.000000000,363.500000000,21.484375000,80.243263358,0.000068224,"Bp                  ",,,,"21                                                                              "
56,9/10/2014 3:06:16,878,9/9/2014 20:06:16,10/28/2015 17:38:06,1,1.296000003,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,344.000000000,359.500000000,21.484375000,81.069646225,0.000094945,"Bp                  ",40.564850116,-126.170391326,"55                                                                              ","21                                                                              "
57,9/10/2014 3:06:24,331,9/9/2014 20:06:24,10/28/2015 17:38:48,0,1.223999977,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,105.000000000,119.500000000,21.484375000,83.123521506,0.000036183,"Bp                  ",,,,"22                                                                              "
58,9/10/2014 3:06:25,427,9/9/2014 20:06:25,10/28/2015 17:38:58,1,1.296000003,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,90.000000000,105.500000000,20.507812500,83.217198667,0.000046670,"Bp                  ",40.465270631,-126.106691937,"57                                                                              ","22                                                                              "
59,9/10/2014 3:06:26,708,9/9/2014 20:06:26,10/28/2015 17:39:16,0,1.151979207,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,35.000000000,49.500000000,15.625000000,76.955157988,0.000006453,"Bp                  ",,,,"23                                                                              "
60,9/10/2014 3:06:27,988,9/9/2014 20:06:27,10/28/2015 17:39:31,1,1.024000048,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,180.000000000,195.500000000,20.507812500,77.932932864,0.000005736,"Bp                  ",,,,"23                                                                              "
61,9/10/2014 3:06:27,211,9/9/2014 20:06:27,10/28/2015 17:39:55,0,14.675999641,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,40.000000000,54.500000000,43.945312500,89.382000567,0.000234740,"BmB                 ",,,,"24                                                                              "
62,9/10/2014 3:06:27,278,9/9/2014 20:06:27,10/28/2015 17:40:06,1,15.543999671,40.478500000,-126.169400000,"DIFAR Localisation                                                              ",15.500000000,45.000000000,60.500000000,43.945312500,90.304958198,0.000199726,"BmB                 ",,,,"24                                                                              "
63,9/10/2014 3:06:49,560,9/9/2014 20:06:49,10/28/2015 17:41:04,0,1.151979207,40.495100000,-126.176000000,"DIFAR Localisation                                                              ",14.500000000,326.000000000,340.500000000,20.507812500,74.834735863,0.000016797,"Bp                  ",,,,"25                                                                              "
