"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,9/16/2014 2:48:45,0,9/15/2014 19:48:45,11/5/2015 17:40:48,0,9.999500274,42.389900000,-126.571100000,,,329.000000000,,367.187500000,89.426188125,0.010078765,"Vessel              ",,,,"No group                                                                        "
2,9/16/2014 2:48:55,100,9/15/2014 19:48:55,11/5/2015 17:40:57,0,9.999500274,42.389900000,-126.571100000,,,332.000000000,,367.187500000,89.552014397,0.008928782,"Vessel              ",,,,"No group                                                                        "
3,9/16/2014 2:49:05,100,9/15/2014 19:49:05,11/5/2015 17:41:08,0,9.999500274,42.389900000,-126.571100000,,,333.000000000,,367.187500000,90.383572101,0.010707710,"Vessel              ",,,,"No group                                                                        "
4,9/16/2014 2:49:25,100,9/15/2014 19:49:25,11/5/2015 17:41:27,0,9.999500274,42.389900000,-126.571100000,,,325.000000000,,367.187500000,86.670579100,0.003842256,"Vessel              ",,,,"No group                                                                        "
5,9/16/2014 2:55:18,400,9/15/2014 19:55:18,11/5/2015 17:46:14,1,9.999500274,42.405900000,-126.580000000,,,326.000000000,,312.500000000,92.946125345,0.024528522,"Vessel              ",,,,"No group                                                                        "
6,9/16/2014 2:55:28,500,9/15/2014 19:55:28,11/5/2015 17:46:23,1,9.999500274,42.405900000,-126.580000000,,,338.000000000,,316.406250000,92.651020671,0.022225401,"Vessel              ",,,,"No group                                                                        "
7,9/16/2014 2:55:38,500,9/15/2014 19:55:38,11/5/2015 17:46:34,1,9.999500274,42.405900000,-126.580000000,,,337.000000000,,316.406250000,91.826001682,0.024247806,"Vessel              ",,,,"No group                                                                        "
8,9/16/2014 2:55:48,500,9/15/2014 19:55:48,11/5/2015 17:46:44,1,9.999500274,42.405900000,-126.580000000,,,338.000000000,,316.406250000,91.513929812,0.022921481,"Vessel              ",,,,"No group                                                                        "
9,9/16/2014 2:55:58,500,9/15/2014 19:55:58,11/5/2015 17:46:56,1,9.999500274,42.405900000,-126.580000000,,,341.000000000,,316.406250000,91.021088306,0.021097074,"Vessel              ",,,,"No group                                                                        "
10,9/16/2014 2:56:08,500,9/15/2014 19:56:08,11/5/2015 17:47:04,1,9.999500274,42.405900000,-126.580000000,,,347.000000000,,496.093750000,90.325286689,0.010954083,"Vessel              ",,,,"No group                                                                        "
11,9/16/2014 2:56:18,500,9/15/2014 19:56:18,11/5/2015 17:47:13,1,9.999500274,42.405900000,-126.580000000,,,353.000000000,,347.656250000,89.038445844,0.006567915,"Vessel              ",,,,"No group                                                                        "
12,9/16/2014 2:56:28,500,9/15/2014 19:56:28,11/5/2015 17:47:23,1,9.999500274,42.405900000,-126.580000000,,,351.000000000,,527.343750000,89.353797848,0.008456657,"Vessel              ",,,,"No group                                                                        "
13,9/16/2014 2:57:35,166,9/15/2014 19:57:35,11/5/2015 17:52:42,0,1.296000003,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,179.000000000,184.500000000,19.531250000,77.950692285,0.000027381,"Bp                  ",,,,"1                                                                               "
14,9/16/2014 2:57:36,51,9/15/2014 19:57:36,11/5/2015 17:52:55,1,1.296000003,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,150.000000000,167.500000000,21.484375000,75.236531654,0.000037526,"Bp                  ",42.379828781,-126.572173943,"13                                                                              ","1                                                                               "
15,9/16/2014 2:57:36,975,9/15/2014 19:57:36,11/5/2015 17:53:00,0,1.368000030,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,172.000000000,177.500000000,20.507812500,74.039318007,0.000066214,"Bp                  ",,,,"2                                                                               "
16,9/16/2014 2:57:38,61,9/15/2014 19:57:38,11/5/2015 17:53:16,1,1.296000003,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,163.000000000,180.500000000,16.601562500,80.223928311,0.000051130,"Bp                  ",,,,"2                                                                               "
17,9/16/2014 2:58:11,821,9/15/2014 19:58:11,11/5/2015 17:53:38,0,1.583999991,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,175.000000000,180.500000000,19.531250000,78.615658227,0.000020631,"Bp                  ",,,,"3                                                                               "
18,9/16/2014 2:58:12,862,9/15/2014 19:58:12,11/5/2015 17:53:48,1,1.223999977,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,111.000000000,128.500000000,17.578125000,73.309120864,0.000002246,"Bp                  ",,,,"3                                                                               "
19,9/16/2014 2:58:54,293,9/15/2014 19:58:54,11/5/2015 17:58:19,0,1.296000003,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,190.000000000,195.500000000,20.507812500,73.759881510,0.000101323,"Bp                  ",,,,"4                                                                               "
20,9/16/2014 2:58:55,116,9/15/2014 19:58:55,11/5/2015 17:58:30,1,1.368000030,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,162.000000000,179.500000000,21.484375000,73.061541185,0.000021024,"Bp                  ",42.367411585,-126.579545250,"19                                                                              ","4                                                                               "
21,9/16/2014 2:58:55,990,9/15/2014 19:58:55,11/5/2015 17:58:36,0,1.440000057,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,179.000000000,184.500000000,19.531250000,77.651937944,0.000147925,"Bp                  ",,,,"5                                                                               "
22,9/16/2014 2:58:57,81,9/15/2014 19:58:57,11/5/2015 17:58:55,1,1.511999964,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,170.000000000,187.500000000,19.531250000,80.527887927,0.000090578,"Bp                  ",,,,"5                                                                               "
23,9/16/2014 2:58:58,767,9/15/2014 19:58:58,11/5/2015 17:59:06,0,1.440000057,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,192.000000000,197.500000000,19.531250000,78.196326295,0.000051185,"Bp                  ",,,,"6                                                                               "
24,9/16/2014 2:58:59,351,9/15/2014 19:58:59,11/5/2015 17:59:17,1,1.947999954,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,164.000000000,181.500000000,19.531250000,88.045838214,0.000098919,"Bp                  ",42.365717584,-126.581424562,"23                                                                              ","6                                                                               "
25,9/16/2014 2:59:33,351,9/15/2014 19:59:33,11/5/2015 18:00:55,0,1.368000030,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,176.000000000,181.500000000,19.531250000,77.666258059,0.000032344,"Bp                  ",,,,"7                                                                               "
26,9/16/2014 2:59:34,336,9/15/2014 19:59:34,11/5/2015 18:01:03,1,1.223999977,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,164.000000000,181.500000000,21.484375000,74.059488812,0.000008528,"Bp                  ",,,,"7                                                                               "
27,9/16/2014 2:59:35,176,9/15/2014 19:59:35,11/5/2015 18:01:08,0,1.440000057,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,182.000000000,187.500000000,17.578125000,79.698144001,0.000054208,"Bp                  ",,,,"8                                                                               "
28,9/16/2014 2:59:36,89,9/15/2014 19:59:36,11/5/2015 18:01:21,1,1.368000030,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,203.000000000,220.500000000,21.484375000,75.871189896,0.000027568,"Bp                  ",,,,"8                                                                               "
29,9/16/2014 2:59:38,70,9/15/2014 19:59:38,11/5/2015 18:01:27,0,1.656000018,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,186.000000000,191.500000000,17.578125000,82.526472607,0.000114259,"Bp                  ",,,,"9                                                                               "
30,9/16/2014 2:59:38,476,9/15/2014 19:59:38,11/5/2015 18:01:38,1,1.728000044,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,165.000000000,182.500000000,17.578125000,83.145768672,0.000126903,"Bp                  ",42.344396614,-126.583634929,"29                                                                              ","9                                                                               "
31,9/16/2014 3:00:09,536,9/15/2014 20:00:09,11/5/2015 18:03:42,0,1.223999977,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,178.000000000,183.500000000,21.484375000,69.513711149,0.000015819,"Bp                  ",,,,"10                                                                              "
32,9/16/2014 3:00:10,738,9/15/2014 20:00:10,11/5/2015 18:03:51,1,1.440000057,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,168.000000000,185.500000000,19.531250000,77.406562088,0.000180259,"Bp                  ",,,,"10                                                                              "
33,9/16/2014 3:00:11,384,9/15/2014 20:00:11,11/5/2015 18:03:58,0,1.511999964,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,183.000000000,188.500000000,17.578125000,79.452851177,0.000049829,"Bp                  ",,,,"11                                                                              "
34,9/16/2014 3:00:14,856,9/15/2014 20:00:14,11/5/2015 18:04:09,1,2.092000007,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,173.000000000,190.500000000,17.578125000,87.659462991,0.000094942,"Bp                  ",,,,"11                                                                              "
35,9/16/2014 3:00:14,178,9/15/2014 20:00:14,11/5/2015 18:04:12,0,1.080000042,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,180.000000000,185.500000000,18.554687500,77.586189994,0.000053732,"Bp                  ",,,,"12                                                                              "
36,9/16/2014 3:00:18,56,9/15/2014 20:00:18,11/5/2015 18:04:21,1,1.511999964,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,180.000000000,197.500000000,19.531250000,78.915622038,0.000087709,"Bp                  ",,,,"12                                                                              "
37,9/16/2014 2:58:55,227,9/15/2014 19:58:55,11/5/2015 18:04:58,0,19.739999771,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,74.000000000,79.500000000,44.921875000,79.969056182,0.000023622,"BmB                 ",,,,"13                                                                              "
38,9/16/2014 2:58:56,118,9/15/2014 19:58:56,11/5/2015 18:05:08,1,21.475999832,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,84.000000000,101.500000000,43.945312500,79.536468120,0.000022755,"BmB                 ",42.396889847,-126.520027112,"37                                                                              ","13                                                                              "
39,9/16/2014 2:59:46,990,9/15/2014 19:59:46,11/5/2015 18:05:35,0,20.031999588,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,90.000000000,95.500000000,44.921875000,81.000999139,0.000024764,"BmB                 ",,,,"14                                                                              "
40,9/16/2014 2:59:52,20,9/15/2014 19:59:52,11/5/2015 18:05:46,1,22.416000366,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,101.000000000,118.500000000,43.945312500,78.957379061,0.000026973,"BmB                 ",42.387220123,-126.533413339,"39                                                                              ","14                                                                              "
41,9/16/2014 3:00:47,391,9/15/2014 20:00:47,11/5/2015 18:07:43,0,1.080000042,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,180.000000000,185.500000000,20.507812500,71.661009412,0.000027411,"Bp                  ",,,,"15                                                                              "
42,9/16/2014 3:00:48,393,9/15/2014 20:00:48,11/5/2015 18:07:52,1,1.440000057,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,171.000000000,188.500000000,19.531250000,76.215661108,0.000111047,"Bp                  ",,,,"15                                                                              "
43,9/16/2014 3:00:49,178,9/15/2014 20:00:49,11/5/2015 18:07:57,0,1.368000030,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,183.000000000,188.500000000,17.578125000,76.313692070,0.000058495,"Bp                  ",,,,"16                                                                              "
44,9/16/2014 3:00:53,207,9/15/2014 20:00:53,11/5/2015 18:08:06,1,1.223999977,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,183.000000000,200.500000000,18.554687500,87.904653994,0.000068576,"Bp                  ",,,,"16                                                                              "
45,9/16/2014 3:00:52,156,9/15/2014 20:00:52,11/5/2015 18:08:11,0,1.876000046,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,184.000000000,189.500000000,18.554687500,84.523458755,0.000056440,"Bp                  ",,,,"17                                                                              "
46,9/16/2014 3:00:55,606,9/15/2014 20:00:55,11/5/2015 18:08:21,1,1.296000003,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,152.000000000,169.500000000,19.531250000,81.147919648,0.000068598,"Bp                  ",,,,"17                                                                              "
47,9/16/2014 3:00:42,933,9/15/2014 20:00:42,11/5/2015 18:08:55,0,30.156000137,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,74.000000000,79.500000000,43.945312500,80.490903632,0.000020095,"BmB                 ",,,,"18                                                                              "
48,9/16/2014 3:00:41,587,9/15/2014 20:00:41,11/5/2015 18:09:07,1,33.268001556,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,63.000000000,80.500000000,43.945312500,78.701375299,0.000013300,"BmB                 ",42.566005603,-125.282606986,"47                                                                              ","18                                                                              "
49,9/16/2014 3:01:25,238,9/15/2014 20:01:25,11/5/2015 18:12:11,0,1.024000048,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,180.000000000,185.500000000,20.507812500,69.075012970,0.000008758,"Bp                  ",,,,"19                                                                              "
50,9/16/2014 3:01:26,90,9/15/2014 20:01:26,11/5/2015 18:12:21,1,1.024000048,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,180.000000000,197.500000000,20.507812500,76.260356983,0.000003560,"Bp                  ",,,,"19                                                                              "
51,9/16/2014 3:02:00,902,9/15/2014 20:02:00,11/5/2015 18:13:08,0,1.080000042,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,180.000000000,185.500000000,19.531250000,73.802592038,0.000013214,"Bp                  ",,,,"20                                                                              "
52,9/16/2014 3:02:01,971,9/15/2014 20:02:01,11/5/2015 18:13:17,1,1.151979207,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,170.000000000,187.500000000,19.531250000,71.390767422,0.000043532,"Bp                  ",,,,"20                                                                              "
53,9/16/2014 3:02:03,128,9/15/2014 20:02:03,11/5/2015 18:13:22,0,1.296000003,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,162.000000000,167.500000000,19.531250000,87.845335318,0.000042160,"Bp                  ",,,,"21                                                                              "
54,9/16/2014 3:02:03,685,9/15/2014 20:02:03,11/5/2015 18:13:32,1,1.440000057,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,160.000000000,177.500000000,18.554687500,77.880306508,0.000063993,"Bp                  ",,,,"21                                                                              "
55,9/16/2014 3:02:05,221,9/15/2014 20:02:05,11/5/2015 18:13:39,0,1.080000042,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,180.000000000,185.500000000,18.554687500,75.894843308,0.000010734,"Bp                  ",,,,"22                                                                              "
56,9/16/2014 3:02:06,718,9/15/2014 20:02:06,11/5/2015 18:13:50,1,1.440000057,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,172.000000000,189.500000000,16.601562500,85.134739305,0.000067362,"Bp                  ",,,,"22                                                                              "
57,9/16/2014 3:01:31,662,9/15/2014 20:01:31,11/5/2015 18:14:30,0,37.316001892,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,103.000000000,108.500000000,43.945312500,78.927088133,0.000017944,"BmB                 ",,,,"23                                                                              "
58,9/16/2014 3:01:31,144,9/15/2014 20:01:31,11/5/2015 18:15:02,1,38.332000732,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,104.000000000,121.500000000,43.945312500,77.925007197,0.000013264,"BmB                 ",42.375500916,-126.512833520,"57                                                                              ","23                                                                              "
59,9/16/2014 3:02:39,12,9/15/2014 20:02:39,11/5/2015 18:16:57,0,1.080000042,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,180.000000000,185.500000000,19.531250000,69.154154164,0.000017503,"Bp                  ",,,,"24                                                                              "
60,9/16/2014 3:02:39,819,9/15/2014 20:02:39,11/5/2015 18:17:09,1,1.296000003,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,141.000000000,158.500000000,20.507812500,70.499501811,0.000008180,"Bp                  ",42.389349397,-126.571171830,"59                                                                              ","24                                                                              "
61,9/16/2014 3:02:40,788,9/15/2014 20:02:40,11/5/2015 18:17:43,0,1.656000018,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,175.000000000,180.500000000,19.531250000,83.152281404,0.000116345,"Bp                  ",,,,"25                                                                              "
62,9/16/2014 3:02:41,901,9/15/2014 20:02:41,11/5/2015 18:17:52,1,1.656000018,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,137.000000000,154.500000000,20.507812500,81.179366749,0.000025986,"Bp                  ",,,,"25                                                                              "
63,9/16/2014 3:02:43,431,9/15/2014 20:02:43,11/5/2015 18:17:58,0,2.380000114,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,167.000000000,172.500000000,16.601562500,87.076823661,0.000075808,"Bp                  ",,,,"26                                                                              "
64,9/16/2014 3:02:44,306,9/15/2014 20:02:44,11/5/2015 18:18:09,1,1.804000020,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,189.000000000,206.500000000,16.601562500,82.644217230,0.000038266,"Bp                  ",,,,"26                                                                              "
65,9/16/2014 3:02:41,997,9/15/2014 20:02:41,11/5/2015 18:19:42,0,23.719999313,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,85.000000000,90.500000000,44.921875000,79.952268097,0.000026631,"BmB                 ",,,,"27                                                                              "
66,9/16/2014 3:02:42,604,9/15/2014 20:02:42,11/5/2015 18:19:56,1,26.756000518,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,93.000000000,110.500000000,43.945312500,78.057229007,0.000015660,"BmB                 ",42.389576345,-126.520879264,"65                                                                              ","27                                                                              "
67,9/16/2014 3:03:35,988,9/15/2014 20:03:35,11/5/2015 18:20:46,0,19.451999664,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,85.000000000,90.500000000,43.945312500,79.903316382,0.000019666,"BmB                 ",,,,"28                                                                              "
68,9/16/2014 3:03:39,211,9/15/2014 20:03:39,11/5/2015 18:20:56,1,19.379980087,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,90.000000000,107.500000000,43.945312500,78.426341186,0.000016332,"BmB                 ",42.389503533,-126.509581330,"67                                                                              ","28                                                                              "
69,9/16/2014 3:04:20,238,9/15/2014 20:04:20,11/5/2015 18:21:37,0,29.795999526,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,65.000000000,70.500000000,43.945312500,79.969126714,0.000019291,"BmB                 ",,,,"29                                                                              "
70,9/16/2014 3:04:20,312,9/15/2014 20:04:20,11/5/2015 18:21:50,1,27.916000366,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,50.000000000,67.500000000,43.945312500,78.644172397,0.000013779,"BmB                 ",,,,"29                                                                              "
71,9/16/2014 3:04:41,139,9/15/2014 20:04:41,11/5/2015 18:22:32,0,1.223999977,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,171.000000000,176.500000000,17.578125000,73.227854915,0.000033680,"Bp                  ",,,,"No group                                                                        "
72,9/16/2014 3:04:43,109,9/15/2014 20:04:43,11/5/2015 18:23:03,0,1.368000030,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,139.000000000,144.500000000,20.507812500,80.635898239,0.000014237,"Bp                  ",,,,"30                                                                              "
73,9/16/2014 3:04:41,690,9/15/2014 20:04:41,11/5/2015 18:23:16,1,1.368000030,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,108.000000000,125.500000000,21.484375000,77.750383001,0.000013281,"Bp                  ",,,,"30                                                                              "
74,9/16/2014 3:04:45,402,9/15/2014 20:04:45,11/5/2015 18:23:22,0,1.080000042,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,180.000000000,185.500000000,19.531250000,70.543143629,0.000007822,"Bp                  ",,,,"31                                                                              "
75,9/16/2014 3:04:43,399,9/15/2014 20:04:43,11/5/2015 18:23:34,1,1.296000003,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,90.000000000,107.500000000,21.484375000,72.926462586,0.000020271,"Bp                  ",,,,"31                                                                              "
76,9/16/2014 3:05:16,362,9/15/2014 20:05:16,11/5/2015 18:24:24,0,1.656000018,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,102.000000000,107.500000000,21.484375000,77.576310452,0.000019967,"Bp                  ",,,,"32                                                                              "
77,9/16/2014 3:05:17,541,9/15/2014 20:05:17,11/5/2015 18:24:39,1,1.728000044,42.405900000,-126.580000000,"DIFAR Localisation                                                              ",17.500000000,165.000000000,182.500000000,20.507812500,76.076553045,0.000022898,"Bp                  ",,,,"32                                                                              "
78,9/16/2014 3:05:18,793,9/15/2014 20:05:18,11/5/2015 18:24:57,0,1.728000044,42.389900000,-126.571100000,"DIFAR Localisation                                                              ",5.500000000,168.000000000,173.500000000,20.507812500,81.399051494,0.000122974,"Bp                  ",,,,"33                                                                              "
