"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,8/22/2014 3:01:09,600,8/21/2014 20:01:09,2/23/2016 19:47:46,1,9.999500274,44.538900000,-128.084000000,,,173.000000000,,406.250000000,90.327986211,0.035840798,"Vessel              ",,,,"No group                                                                        "
2,8/22/2014 3:01:19,700,8/21/2014 20:01:19,2/23/2016 19:47:57,1,9.999500274,44.538900000,-128.084000000,,,174.000000000,,402.343750000,89.865343082,0.027726007,"Vessel              ",,,,"No group                                                                        "
3,8/22/2014 3:01:29,700,8/21/2014 20:01:29,2/23/2016 19:48:09,1,9.999500274,44.538900000,-128.084000000,,,176.000000000,,406.250000000,89.495179319,0.018751852,"Vessel              ",,,,"No group                                                                        "
4,8/22/2014 3:01:39,700,8/21/2014 20:01:39,2/23/2016 19:48:15,1,9.999500274,44.538900000,-128.084000000,,,177.000000000,,406.250000000,88.357227121,0.011761689,"Vessel              ",,,,"No group                                                                        "
5,8/22/2014 3:01:49,700,8/21/2014 20:01:49,2/23/2016 19:48:27,1,9.999500274,44.538900000,-128.084000000,,,178.000000000,,402.343750000,87.048071011,0.008896883,"Vessel              ",,,,"No group                                                                        "
6,8/22/2014 3:01:59,700,8/21/2014 20:01:59,2/23/2016 19:48:34,1,9.999500274,44.538900000,-128.084000000,,,178.000000000,,402.343750000,86.372516906,0.006352139,"Vessel              ",,,,"No group                                                                        "
7,8/22/2014 3:02:09,700,8/21/2014 20:02:09,2/23/2016 19:48:45,1,9.999500274,44.538900000,-128.084000000,,,180.000000000,,406.250000000,85.373542546,0.004087783,"Vessel              ",,,,"No group                                                                        "
8,8/22/2014 3:02:19,700,8/21/2014 20:02:19,2/23/2016 19:48:55,1,9.999500274,44.538900000,-128.084000000,,,180.000000000,,402.343750000,84.824400318,0.005136977,"Vessel              ",,,,"No group                                                                        "
9,8/22/2014 3:09:21,100,8/21/2014 20:09:21,2/23/2016 19:49:51,0,9.999500274,44.522900000,-128.089700000,,,179.000000000,,402.343750000,88.595553129,0.020348444,"Vessel              ",,,,"No group                                                                        "
10,8/22/2014 3:09:31,200,8/21/2014 20:09:31,2/23/2016 19:50:00,0,9.999500274,44.522900000,-128.089700000,,,180.000000000,,402.343750000,87.210575509,0.014672539,"Vessel              ",,,,"No group                                                                        "
