"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channel","ClipLength","BuoyLatitude","BuoyLongitude","TriggerName","BuoyHeading","DIFARBearing","TrueBearing","DifarFrequency","SignalAmplitude","DifarGain","Species","Latitude","Longitude","MatchedAngles","TrackedGroup"
1,12/8/2014 1:11:30,600,12/7/2014 17:11:30,2/22/2016 18:34:27,0,9.999500274,-35.469133333,-122.058266666,,,63.000000000,,410.156250000,87.783553403,0.019656540,"Vessel              ",,,,"No group                                                                        "
2,12/8/2014 1:11:48,900,12/7/2014 17:11:48,2/22/2016 18:34:41,0,9.999500274,31.723150000,-122.010033333,,,64.000000000,,410.156250000,88.068554504,0.028252465,"Vessel              ",,,,"No group                                                                        "
3,12/8/2014 1:11:59,0,12/7/2014 17:11:59,2/22/2016 18:34:51,0,9.999500274,31.723150000,-122.010033333,,,65.000000000,,410.156250000,88.109947357,0.023960210,"Vessel              ",,,,"No group                                                                        "
4,12/8/2014 1:12:09,0,12/7/2014 17:12:09,2/22/2016 18:35:00,0,9.999500274,31.723150000,-122.010033333,,,64.000000000,,410.156250000,87.489528618,0.022771000,"Vessel              ",,,,"No group                                                                        "
5,12/8/2014 1:12:19,0,12/7/2014 17:12:19,2/22/2016 18:35:10,0,9.999500274,31.723150000,-122.010033333,,,66.000000000,,410.156250000,86.854274777,0.018525633,"Vessel              ",,,,"No group                                                                        "
6,12/8/2014 1:12:29,0,12/7/2014 17:12:29,2/22/2016 18:35:20,0,9.999500274,31.723150000,-122.010033333,,,65.000000000,,410.156250000,86.017111372,0.016579979,"Vessel              ",,,,"No group                                                                        "
7,12/8/2014 1:12:39,0,12/7/2014 17:12:39,2/22/2016 18:35:30,0,9.999500274,31.723150000,-122.010033333,,,67.000000000,,410.156250000,84.801957616,0.012880039,"Vessel              ",,,,"No group                                                                        "
8,12/8/2014 1:18:36,500,12/7/2014 17:18:36,2/22/2016 18:36:20,1,9.999500274,31.727450000,-121.991883333,,,73.000000000,,585.937500000,92.059395376,0.017220594,"Vessel              ",,,,"No group                                                                        "
9,12/8/2014 1:18:46,600,12/7/2014 17:18:46,2/22/2016 18:36:29,1,9.999500274,31.727450000,-121.991883333,,,81.000000000,,535.156250000,91.183950950,0.015583288,"Vessel              ",,,,"No group                                                                        "
10,12/8/2014 1:18:56,600,12/7/2014 17:18:56,2/22/2016 18:36:40,1,9.999500274,31.727450000,-121.991883333,,,86.000000000,,535.156250000,89.895464123,0.011623679,"Vessel              ",,,,"No group                                                                        "
11,12/8/2014 1:19:06,600,12/7/2014 17:19:06,2/22/2016 18:36:52,1,9.999500274,31.727450000,-121.991883333,,,89.000000000,,535.156250000,89.328306684,0.010428576,"Vessel              ",,,,"No group                                                                        "
12,12/8/2014 1:19:16,600,12/7/2014 17:19:16,2/22/2016 18:37:06,1,9.999500274,31.727450000,-121.991883333,,,94.000000000,,535.156250000,88.824091336,0.008313853,"Vessel              ",,,,"No group                                                                        "
13,12/8/2014 1:19:26,600,12/7/2014 17:19:26,2/22/2016 18:37:09,1,9.999500274,31.727450000,-121.991883333,,,97.000000000,,535.156250000,88.815572303,0.012766380,"Vessel              ",,,,"No group                                                                        "
14,12/8/2014 1:19:36,600,12/7/2014 17:19:36,2/22/2016 18:37:20,1,9.999500274,31.727450000,-121.991883333,,,100.000000000,,535.156250000,88.659150220,0.009553016,"Vessel              ",,,,"No group                                                                        "
