"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,10/3/2014 2:46:53,906,10/2/2014 19:46:53,11/25/2015 18:18:50,1,2.53,39.78,59.68,11.57,"noise                                             "
2,10/3/2014 2:47:48,172,10/2/2014 19:47:48,11/25/2015 18:20:37,1,15.76,40.91,49.17,0.37,
3,10/3/2014 2:47:49,876,10/2/2014 19:47:49,11/25/2015 18:20:42,2,11.50,40.91,49.54,2.46,
4,10/3/2014 2:48:58,634,10/2/2014 19:48:58,11/25/2015 18:21:24,1,4.41,54.05,71.32,14.38,"noise                                             "
5,10/3/2014 2:49:09,553,10/2/2014 19:49:09,11/25/2015 18:21:46,1,5.85,50.67,70.19,11.75,"noise                                             "
6,10/3/2014 2:48:36,677,10/2/2014 19:48:36,11/25/2015 18:22:23,1,13.59,40.91,51.05,5.23,
7,10/3/2014 2:48:40,800,10/2/2014 19:48:40,11/25/2015 18:22:29,2,10.19,42.79,51.05,6.72,
8,10/3/2014 2:49:39,22,10/2/2014 19:49:39,11/25/2015 18:23:40,1,20.03,42.04,49.17,6.68,
9,10/3/2014 2:49:39,668,10/2/2014 19:49:39,11/25/2015 18:23:44,2,13.30,42.41,50.30,1.80,
10,10/3/2014 3:01:00,682,10/2/2014 20:01:00,11/25/2015 18:35:08,1,3.54,40.54,49.17,-3.05,
11,10/3/2014 3:00:55,591,10/2/2014 20:00:55,11/25/2015 18:35:11,2,10.34,42.04,51.05,6.94,
12,10/3/2014 3:02:54,735,10/2/2014 20:02:54,11/25/2015 18:37:16,1,2.09,63.81,78.07,9.88,"noise                                             "
13,10/3/2014 3:03:02,181,10/2/2014 20:03:02,11/25/2015 18:37:20,1,2.89,61.56,76.95,7.08,"noise                                             "
14,10/3/2014 3:03:06,717,10/2/2014 20:03:06,11/25/2015 18:37:27,1,1.15,58.18,73.19,8.92,"noise                                             "
15,10/3/2014 3:07:32,789,10/2/2014 20:07:32,11/25/2015 18:42:09,1,22.13,41.29,48.42,2.65,
16,10/3/2014 3:07:29,997,10/2/2014 20:07:29,11/25/2015 18:42:15,2,21.48,42.79,48.79,0.45,
17,10/3/2014 3:08:48,0,10/2/2014 20:08:48,11/25/2015 18:42:46,1,8.67,41.66,49.17,2.34,
18,10/3/2014 3:08:47,501,10/2/2014 20:08:47,11/25/2015 18:42:50,2,6.58,40.91,48.42,4.01,
19,10/3/2014 3:11:21,556,10/2/2014 20:11:21,11/25/2015 18:45:47,1,29.15,42.04,48.04,1.14,
20,10/3/2014 3:11:21,496,10/2/2014 20:11:21,11/25/2015 18:45:51,2,22.20,42.04,50.30,4.60,
21,10/3/2014 3:13:51,783,10/2/2014 20:13:51,11/25/2015 18:54:06,1,30.16,40.91,50.67,6.18,
22,10/3/2014 3:13:52,831,10/2/2014 20:13:52,11/25/2015 18:54:11,2,28.35,40.16,51.42,2.35,
23,10/3/2014 3:14:51,239,10/2/2014 20:14:51,11/25/2015 18:54:50,1,22.13,40.54,48.79,3.86,
24,10/3/2014 3:14:52,25,10/2/2014 20:14:52,11/25/2015 18:54:54,2,17.57,44.29,50.30,4.46,
25,10/3/2014 3:15:55,315,10/2/2014 20:15:55,11/25/2015 18:56:09,1,25.24,43.54,51.42,0.95,
26,10/3/2014 3:15:55,155,10/2/2014 20:15:55,11/25/2015 18:56:13,2,23.07,42.41,50.67,5.86,
27,10/3/2014 3:16:50,820,10/2/2014 20:16:50,11/25/2015 18:56:51,1,14.17,40.91,52.55,0.51,
28,10/3/2014 3:16:51,93,10/2/2014 20:16:51,11/25/2015 18:56:54,2,13.52,40.16,50.30,-1.27,
29,10/3/2014 3:17:38,844,10/2/2014 20:17:38,11/25/2015 18:57:47,1,20.25,42.41,49.92,3.33,
30,10/3/2014 3:17:54,591,10/2/2014 20:17:54,11/25/2015 18:57:51,2,3.76,42.79,52.17,4.45,
31,10/3/2014 3:17:54,336,10/2/2014 20:17:54,11/25/2015 18:57:59,2,3.54,90.09,98.34,-0.57,
32,10/3/2014 3:18:12,799,10/2/2014 20:18:12,11/25/2015 18:58:55,1,24.73,42.41,49.17,3.26,
33,10/3/2014 3:18:18,336,10/2/2014 20:18:18,11/25/2015 18:58:59,2,19.45,43.16,51.05,2.92,
34,10/3/2014 3:19:21,69,10/2/2014 20:19:21,11/25/2015 18:59:41,1,24.73,43.16,49.54,2.72,
35,10/3/2014 3:19:19,790,10/2/2014 20:19:19,11/25/2015 18:59:46,2,22.27,43.54,50.67,6.42,
36,10/3/2014 3:20:19,382,10/2/2014 20:20:19,11/25/2015 19:00:16,1,19.81,41.29,51.05,3.82,
37,10/3/2014 3:20:19,750,10/2/2014 20:20:19,11/25/2015 19:00:19,2,16.41,42.04,52.17,-6.9815082317802e-03,
38,10/3/2014 3:21:02,426,10/2/2014 20:21:02,11/25/2015 19:00:45,1,13.38,40.16,49.17,6.27,
39,10/3/2014 3:21:01,765,10/2/2014 20:21:01,11/25/2015 19:00:48,2,11.06,42.41,51.05,5.26,
40,10/3/2014 3:24:34,541,10/2/2014 20:24:34,11/25/2015 19:04:48,1,8.60,40.54,49.17,3.79,
41,10/3/2014 3:24:27,981,10/2/2014 20:24:27,11/25/2015 19:04:52,2,11.79,41.29,50.67,7.55,
42,10/3/2014 3:25:25,618,10/2/2014 20:25:25,11/25/2015 19:06:17,1,11.79,42.04,48.79,4.81,
43,10/3/2014 3:25:26,643,10/2/2014 20:25:26,11/25/2015 19:06:21,2,19.45,42.41,49.17,3.45,
44,10/3/2014 3:27:24,162,10/2/2014 20:27:24,11/25/2015 19:08:09,1,16.05,42.04,48.42,3.62,
45,10/3/2014 3:27:24,263,10/2/2014 20:27:24,11/25/2015 19:08:13,2,15.26,42.79,48.42,7.36,
46,10/3/2014 3:27:47,954,10/2/2014 20:27:47,11/25/2015 19:08:37,1,15.91,40.54,48.79,4.31,
47,10/3/2014 3:27:44,683,10/2/2014 20:27:44,11/25/2015 19:08:41,2,16.70,39.78,51.05,1.03,
48,10/3/2014 3:29:02,724,10/2/2014 20:29:02,11/25/2015 19:09:59,1,15.04,42.04,50.67,3.71,
49,10/3/2014 3:29:07,750,10/2/2014 20:29:07,11/25/2015 19:10:02,2,14.24,41.29,51.80,2.53,
50,10/3/2014 3:30:23,259,10/2/2014 20:30:23,11/25/2015 19:13:36,1,17.79,40.91,49.54,1.08,
51,10/3/2014 3:30:24,962,10/2/2014 20:30:24,11/25/2015 19:13:39,2,13.23,40.54,51.42,2.88,
52,10/3/2014 3:31:11,636,10/2/2014 20:31:11,11/25/2015 19:14:14,1,22.85,40.91,51.42,2.82,
53,10/3/2014 3:31:16,573,10/2/2014 20:31:16,11/25/2015 19:14:20,2,15.62,42.41,48.42,7.69,
