"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/16/2014 2:57:35,166,9/15/2014 19:57:35,11/5/2015 17:52:16,1,1.30,16.17,22.07,14.36,
2,9/16/2014 2:57:36,51,9/15/2014 19:57:36,11/5/2015 17:52:21,2,1.30,15.00,22.58,10.19,
3,9/16/2014 2:57:36,975,9/15/2014 19:57:36,11/5/2015 17:52:28,1,1.37,15.33,22.07,0.80,
4,9/16/2014 2:57:38,61,9/15/2014 19:57:38,11/5/2015 17:52:34,2,1.30,16.34,22.07,-9.08,
5,9/16/2014 2:58:11,821,9/15/2014 19:58:11,11/5/2015 17:53:31,1,1.59,15.84,22.07,6.97,
6,9/16/2014 2:58:12,862,9/15/2014 19:58:12,11/5/2015 17:53:33,2,1.22,15.50,21.91,4.97,
7,9/16/2014 2:58:54,293,9/15/2014 19:58:54,11/5/2015 17:57:58,1,1.30,16.17,23.42,11.29,
8,9/16/2014 2:58:55,116,9/15/2014 19:58:55,11/5/2015 17:58:01,2,1.37,16.01,23.59,10.76,
9,9/16/2014 2:58:55,990,9/15/2014 19:58:55,11/5/2015 17:58:05,1,1.44,15.67,23.42,-1.47,
10,9/16/2014 2:58:57,81,9/15/2014 19:58:57,11/5/2015 17:58:08,2,1.51,15.67,22.75,-3.53,
11,9/16/2014 2:58:58,767,9/15/2014 19:58:58,11/5/2015 17:58:11,1,1.44,15.16,23.42,-1.81,
12,9/16/2014 2:58:59,351,9/15/2014 19:58:59,11/5/2015 17:58:14,2,1.95,15.84,22.41,2.62,
13,9/16/2014 2:59:33,351,9/15/2014 19:59:33,11/5/2015 18:00:36,1,1.37,15.67,22.24,17.57,
14,9/16/2014 2:59:34,336,9/15/2014 19:59:34,11/5/2015 18:00:39,2,1.22,15.50,24.43,11.61,
15,9/16/2014 2:59:35,176,9/15/2014 19:59:35,11/5/2015 18:00:42,1,1.44,15.00,23.08,-0.58,
16,9/16/2014 2:59:36,89,9/15/2014 19:59:36,11/5/2015 18:00:45,2,1.37,16.34,24.10,-4.23,
17,9/16/2014 2:59:38,70,9/15/2014 19:59:38,11/5/2015 18:00:48,1,1.66,15.50,22.58,1.45,
18,9/16/2014 2:59:38,476,9/15/2014 19:59:38,11/5/2015 18:00:50,2,1.73,16.01,22.92,8.87,
19,9/16/2014 3:00:09,536,9/15/2014 20:00:09,11/5/2015 18:03:12,1,1.22,16.34,23.42,13.70,
20,9/16/2014 3:00:10,738,9/15/2014 20:00:10,11/5/2015 18:03:14,2,1.44,15.67,24.10,17.88,
21,9/16/2014 3:00:11,384,9/15/2014 20:00:11,11/5/2015 18:03:19,1,1.51,15.50,24.10,-2.45,
22,9/16/2014 3:00:14,856,9/15/2014 20:00:14,11/5/2015 18:03:25,2,2.09,15.84,22.58,9.12,
23,9/16/2014 3:00:14,178,9/15/2014 20:00:14,11/5/2015 18:03:28,1,1.08,16.17,23.93,0.46,
24,9/16/2014 3:00:18,56,9/15/2014 20:00:18,11/5/2015 18:03:31,2,1.51,15.50,21.74,3.60,
25,9/16/2014 2:58:55,227,9/15/2014 19:58:55,11/5/2015 18:04:43,1,19.74,41.08,50.56,2.12,
26,9/16/2014 2:58:56,118,9/15/2014 19:58:56,11/5/2015 18:04:50,2,21.48,40.73,50.21,4.51,
27,9/16/2014 2:59:46,990,9/15/2014 19:59:46,11/5/2015 18:05:21,1,20.03,39.67,50.21,6.94,
28,9/16/2014 2:59:52,20,9/15/2014 19:59:52,11/5/2015 18:05:25,2,22.42,42.13,47.75,1.03,
29,9/16/2014 3:00:47,391,9/15/2014 20:00:47,11/5/2015 18:07:13,1,1.08,14.73,22.89,10.47,
30,9/16/2014 3:00:48,393,9/15/2014 20:00:48,11/5/2015 18:07:16,2,1.44,15.21,23.85,17.08,
31,9/16/2014 3:00:49,178,9/15/2014 20:00:49,11/5/2015 18:07:20,1,1.37,15.85,22.09,-3.39,
32,9/16/2014 3:00:53,207,9/15/2014 20:00:53,11/5/2015 18:07:22,2,1.22,15.69,22.41,6.80,
33,9/16/2014 3:00:52,156,9/15/2014 20:00:52,11/5/2015 18:07:24,1,1.88,16.33,22.41,0.30,
34,9/16/2014 3:00:55,606,9/15/2014 20:00:55,11/5/2015 18:07:27,2,1.30,15.69,23.05,4.81,
35,9/16/2014 3:00:42,933,9/15/2014 20:00:42,11/5/2015 18:08:46,1,30.16,40.02,49.15,7.13,
36,9/16/2014 3:00:41,587,9/15/2014 20:00:41,11/5/2015 18:08:50,2,33.27,40.73,48.80,-0.80,
