"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,9/9/2014 2:48:09,742,9/8/2014 19:48:09,10/27/2015 22:32:04,1,1.01,14.89,21.36,3.79,
2,9/9/2014 2:48:13,693,9/8/2014 19:48:13,10/27/2015 22:32:19,2,0.86,16.58,22.48,0.82,
3,9/9/2014 3:26:52,168,9/8/2014 20:26:52,10/27/2015 23:19:24,1,1.01,15.11,20.42,2.86,
4,9/9/2014 3:26:52,919,9/8/2014 20:26:52,10/27/2015 23:19:28,2,1.01,15.52,21.65,4.25,
5,9/9/2014 3:44:44,952,9/8/2014 20:44:44,10/27/2015 23:40:41,1,21.12,40.44,48.61,2.46,
6,9/9/2014 3:44:47,384,9/8/2014 20:44:47,10/27/2015 23:40:45,2,17.28,40.03,51.06,-0.21,
7,9/9/2014 3:45:32,587,9/8/2014 20:45:32,10/27/2015 23:42:18,1,13.59,41.25,49.01,4.48,
8,9/9/2014 3:45:30,341,9/8/2014 20:45:30,10/27/2015 23:42:25,2,13.96,41.25,50.24,3.95,
9,9/9/2014 3:46:33,564,9/8/2014 20:46:33,10/27/2015 23:43:26,1,14.90,40.03,49.83,3.99,
10,9/9/2014 3:46:30,526,9/8/2014 20:46:30,10/27/2015 23:43:31,2,17.28,40.84,49.83,-2.29,
11,9/9/2014 3:47:25,632,9/8/2014 20:47:25,10/27/2015 23:44:52,1,15.69,40.84,49.42,3.79,
12,9/9/2014 3:47:21,410,9/8/2014 20:47:21,10/27/2015 23:44:57,2,17.79,40.03,49.83,2.75,
13,9/9/2014 3:47:55,339,9/8/2014 20:47:55,10/27/2015 23:45:44,1,25.09,41.25,49.42,0.61,
14,9/9/2014 3:47:52,424,9/8/2014 20:47:52,10/27/2015 23:45:49,2,27.70,41.66,49.83,2.77,
15,9/9/2014 3:48:55,869,9/8/2014 20:48:55,10/27/2015 23:46:53,1,24.88,40.84,50.65,0.64,
16,9/9/2014 3:48:57,661,9/8/2014 20:48:57,10/27/2015 23:46:57,2,25.82,41.66,50.65,3.47,
17,9/9/2014 3:49:55,961,9/8/2014 20:49:55,10/27/2015 23:47:46,1,21.26,40.74,49.84,1.88,
18,9/9/2014 3:49:56,90,9/8/2014 20:49:56,10/27/2015 23:47:53,2,17.93,40.34,49.05,-0.01,
19,9/9/2014 3:50:46,359,9/8/2014 20:50:46,10/27/2015 23:48:36,1,23.00,39.55,50.63,1.27,
20,9/9/2014 3:50:47,61,9/8/2014 20:50:47,10/27/2015 23:48:40,2,21.84,39.95,49.84,4.56,
21,9/9/2014 3:51:43,397,9/8/2014 20:51:43,10/27/2015 23:49:32,1,20.10,38.37,49.84,2.49,
22,9/9/2014 3:51:44,294,9/8/2014 20:51:44,10/27/2015 23:49:38,2,17.28,41.53,50.63,0.11,
23,9/9/2014 3:55:02,480,9/8/2014 20:55:02,10/27/2015 23:53:35,1,20.68,40.74,49.05,1.99,
24,9/9/2014 3:55:06,137,9/8/2014 20:55:06,10/27/2015 23:53:40,2,20.18,41.13,49.44,-1.71,
25,9/9/2014 3:56:00,795,9/8/2014 20:56:00,10/27/2015 23:54:07,1,16.56,40.34,48.25,2.40,
26,9/9/2014 3:56:01,746,9/8/2014 20:56:01,10/27/2015 23:54:10,2,15.11,39.95,47.86,3.13,
27,9/9/2014 3:56:01,779,9/8/2014 20:56:01,10/27/2015 23:55:14,1,1.01,15.42,20.17,-4.42,
28,9/9/2014 3:56:00,572,9/8/2014 20:56:00,10/27/2015 23:55:16,2,1.08,15.42,20.96,7.48,
29,9/9/2014 3:56:50,830,9/8/2014 20:56:50,10/27/2015 23:56:08,1,16.70,41.13,49.05,2.59,
30,9/9/2014 3:56:51,571,9/8/2014 20:56:51,10/27/2015 23:56:11,2,16.41,39.55,50.63,2.95,
31,9/9/2014 3:57:42,21,9/8/2014 20:57:42,10/27/2015 23:57:05,1,23.29,42.72,50.23,4.27,
32,9/9/2014 3:57:42,634,9/8/2014 20:57:42,10/27/2015 23:57:09,2,21.77,41.93,49.44,1.76,
33,9/9/2014 3:58:06,627,9/8/2014 20:58:06,10/27/2015 23:57:45,1,1.01,15.03,21.36,2.95,
34,9/9/2014 3:58:05,320,9/8/2014 20:58:05,10/27/2015 23:57:48,2,1.08,15.03,22.15,6.86,
35,9/9/2014 3:58:44,626,9/8/2014 20:58:44,10/27/2015 23:58:19,1,0.94,15.82,20.96,-0.06,
36,9/9/2014 3:58:43,502,9/8/2014 20:58:43,10/27/2015 23:58:22,2,1.01,15.82,20.17,2.29,
37,9/9/2014 3:58:37,301,9/8/2014 20:58:37,10/27/2015 23:59:16,1,13.88,40.74,49.05,2.41,
