"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,8/16/2014 3:42:33,209,8/15/2014 20:42:33,2/23/2016 23:15:25,2,9.98,42.27,62.50,2.84,"noise                                             "
2,8/16/2014 3:45:30,154,8/15/2014 20:45:30,2/23/2016 23:17:04,2,2.02,49.63,64.33,3.69,"noise                                             "
3,8/16/2014 3:45:36,43,8/15/2014 20:45:36,2/23/2016 23:17:09,2,2.31,52.94,63.97,5.39,"noise                                             "
4,8/16/2014 3:45:48,719,8/15/2014 20:45:48,2/23/2016 23:17:13,2,3.68,46.32,62.86,10.39,"noise                                             "
5,8/16/2014 3:58:47,772,8/15/2014 20:58:47,2/23/2016 23:24:03,1,1.01,15.70,21.88,3.03,
6,8/16/2014 3:58:48,446,8/15/2014 20:58:48,2/23/2016 23:24:05,2,1.22,15.00,21.52,-4.54,
7,8/16/2014 4:00:06,165,8/15/2014 21:00:06,2/23/2016 23:25:04,1,1.30,15.92,22.12,-0.27,
8,8/16/2014 4:00:07,162,8/15/2014 21:00:07,2/23/2016 23:25:07,2,1.30,14.92,22.80,2.02,
9,8/16/2014 4:00:08,292,8/15/2014 21:00:08,2/23/2016 23:25:09,1,1.44,15.08,23.13,6.31,
10,8/16/2014 4:00:09,183,8/15/2014 21:00:09,2/23/2016 23:25:13,2,1.51,15.42,22.96,0.71,
11,8/16/2014 5:08:07,653,8/15/2014 22:08:07,2/23/2016 23:59:38,2,2.82,43.01,55.51,4.13,"noise                                             "
12,8/16/2014 5:08:13,798,8/15/2014 22:08:13,2/23/2016 23:59:43,2,9.76,41.17,66.54,-0.63,"noise                                             "
13,8/16/2014 5:09:42,434,8/15/2014 22:09:42,2/24/2016 0:00:26,2,3.68,24.63,44.11,11.03,"noise                                             "
14,8/16/2014 5:09:49,804,8/15/2014 22:09:49,2/24/2016 0:00:30,2,1.44,25.73,40.07,3.33,"noise                                             "
15,8/16/2014 5:11:17,640,8/15/2014 22:11:17,2/24/2016 0:01:01,2,1.95,38.60,52.20,7.01,"noise                                             "
16,8/16/2014 5:11:35,804,8/15/2014 22:11:35,2/24/2016 0:01:09,2,4.48,40.07,59.55,0.28,"noise                                             "
17,8/16/2014 5:11:51,80,8/15/2014 22:11:51,2/24/2016 0:01:19,2,2.82,37.86,54.77,1.68,"noise                                             "
