"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/27/2014 1:22:56,358,11/26/2014 17:22:56,2/16/2016 18:55:30,1,13.45,41.91,50.36,2.39,
2,11/27/2014 1:22:55,507,11/26/2014 17:22:55,2/16/2016 18:55:35,2,11.93,41.54,48.52,3.34,
3,11/27/2014 1:23:36,988,11/26/2014 17:23:36,2/16/2016 18:56:44,1,7.88,40.80,50.00,8.67,
4,11/27/2014 1:24:26,814,11/26/2014 17:24:26,2/16/2016 18:58:05,1,10.05,40.07,49.26,7.31,
5,11/27/2014 1:24:50,11,11/26/2014 17:24:50,2/16/2016 18:58:30,1,13.59,39.33,49.63,1.36,
6,11/27/2014 1:25:36,767,11/26/2014 17:25:36,2/16/2016 18:59:04,1,10.41,41.17,50.00,2.14,
7,11/27/2014 1:26:29,177,11/26/2014 17:26:29,2/16/2016 19:00:09,1,17.64,38.97,50.36,5.80,
8,11/27/2014 1:28:23,906,11/26/2014 17:28:23,2/16/2016 19:02:12,1,11.86,40.07,50.00,3.13,
9,11/27/2014 1:28:52,598,11/26/2014 17:28:52,2/16/2016 19:02:27,1,8.89,40.44,49.63,3.67,
10,11/27/2014 1:29:14,919,11/26/2014 17:29:14,2/16/2016 19:02:43,1,12.58,40.44,49.63,2.73,
11,11/27/2014 1:29:14,758,11/26/2014 17:29:14,2/16/2016 19:02:46,2,11.28,39.70,48.16,2.94,
12,11/27/2014 1:29:59,397,11/26/2014 17:29:59,2/16/2016 19:03:31,1,13.74,38.60,50.00,2.14,
13,11/27/2014 1:30:03,932,11/26/2014 17:30:03,2/16/2016 19:03:35,2,8.02,39.70,47.79,2.16,
14,11/27/2014 1:30:52,633,11/26/2014 17:30:52,2/16/2016 19:04:22,1,17.50,40.44,50.00,3.48,
15,11/27/2014 1:30:52,873,11/26/2014 17:30:52,2/16/2016 19:04:26,2,18.01,40.80,50.00,5.75,
16,11/27/2014 1:31:28,618,11/26/2014 17:31:28,2/16/2016 19:04:59,1,6.50,78.30,84.92,3.25,
17,11/27/2014 1:31:44,547,11/26/2014 17:31:44,2/16/2016 19:05:17,1,10.19,41.17,48.89,5.73,
18,11/27/2014 1:31:44,597,11/26/2014 17:31:44,2/16/2016 19:05:20,2,10.19,41.91,49.26,4.64,
19,11/27/2014 1:32:42,511,11/26/2014 17:32:42,2/16/2016 19:06:54,1,15.11,42.64,50.00,1.77,
20,11/27/2014 1:32:43,202,11/26/2014 17:32:43,2/16/2016 19:06:57,2,14.53,44.11,51.10,1.02,
21,11/27/2014 1:33:14,276,11/26/2014 17:33:14,2/16/2016 19:07:19,1,13.96,41.17,50.00,2.86,
22,11/27/2014 1:33:14,499,11/26/2014 17:33:14,2/16/2016 19:07:22,2,13.09,38.60,49.63,-1.31,
23,11/27/2014 1:33:43,955,11/26/2014 17:33:43,2/16/2016 19:07:47,1,17.93,38.60,50.73,3.15,
24,11/27/2014 1:33:44,33,11/26/2014 17:33:44,2/16/2016 19:07:50,2,18.22,40.07,49.26,3.88,
25,11/27/2014 1:34:04,880,11/26/2014 17:34:04,2/16/2016 19:08:09,1,9.04,43.01,50.00,0.61,
26,11/27/2014 1:34:04,786,11/26/2014 17:34:04,2/16/2016 19:08:11,2,13.45,40.07,50.36,-0.13,
27,11/27/2014 1:34:54,874,11/26/2014 17:34:54,2/16/2016 19:09:04,1,16.63,38.97,49.63,1.10,
28,11/27/2014 1:34:52,187,11/26/2014 17:34:52,2/16/2016 19:09:07,2,17.28,40.80,50.73,2.05,
29,11/27/2014 1:35:44,881,11/26/2014 17:35:44,2/16/2016 19:09:44,1,18.01,39.33,51.10,4.00,
30,11/27/2014 1:35:43,402,11/26/2014 17:35:43,2/16/2016 19:09:47,2,18.87,40.44,50.36,-0.19,
31,11/27/2014 1:36:37,188,11/26/2014 17:36:37,2/16/2016 19:10:33,1,13.45,38.97,51.10,4.00,
32,11/27/2014 1:36:36,20,11/26/2014 17:36:36,2/16/2016 19:10:36,2,13.81,39.33,51.47,3.80,
33,11/27/2014 1:37:27,490,11/26/2014 17:37:27,2/16/2016 19:13:53,1,21.77,39.70,48.89,4.24,
34,11/27/2014 1:38:22,310,11/26/2014 17:38:22,2/16/2016 19:14:48,1,5.13,41.54,49.26,6.14,
35,11/27/2014 1:38:37,503,11/26/2014 17:38:37,2/16/2016 19:15:03,1,14.17,39.70,51.47,2.30,
36,11/27/2014 1:38:36,513,11/26/2014 17:38:36,2/16/2016 19:15:06,2,14.24,39.70,51.47,2.15,
37,11/27/2014 1:39:28,118,11/26/2014 17:39:28,2/16/2016 19:15:53,1,19.24,39.70,50.00,0.54,
38,11/27/2014 1:39:24,842,11/26/2014 17:39:24,2/16/2016 19:15:56,2,19.02,40.07,50.73,6.61,
39,11/27/2014 1:40:06,46,11/26/2014 17:40:06,2/16/2016 19:16:37,1,8.24,42.27,48.52,4.36,
40,11/27/2014 1:40:20,345,11/26/2014 17:40:20,2/16/2016 19:16:54,1,12.15,39.33,49.26,4.79,
41,11/27/2014 1:40:18,537,11/26/2014 17:40:18,2/16/2016 19:16:57,2,13.30,41.17,49.26,4.16,
42,11/27/2014 1:40:45,584,11/26/2014 17:40:45,2/16/2016 19:17:27,1,18.87,41.54,48.52,-0.04,
43,11/27/2014 1:41:10,701,11/26/2014 17:41:10,2/16/2016 19:17:46,1,16.05,39.70,50.36,1.04,
44,11/27/2014 1:41:08,36,11/26/2014 17:41:08,2/16/2016 19:17:49,2,18.15,39.33,51.10,3.74,
45,11/27/2014 1:42:02,958,11/26/2014 17:42:02,2/16/2016 19:19:06,1,12.07,40.07,49.63,1.70,
46,11/27/2014 1:42:01,367,11/26/2014 17:42:01,2/16/2016 19:19:08,2,12.65,38.97,51.10,3.07,
47,11/27/2014 1:42:20,903,11/26/2014 17:42:20,2/16/2016 19:19:57,1,17.50,38.97,50.36,1.91,
48,11/27/2014 1:42:20,981,11/26/2014 17:42:20,2/16/2016 19:20:00,2,9.33,41.17,48.52,2.00,
49,11/27/2014 1:42:52,635,11/26/2014 17:42:52,2/16/2016 19:21:03,1,15.91,38.60,50.00,1.55,
50,11/27/2014 1:43:14,700,11/26/2014 17:43:14,2/16/2016 19:21:21,1,13.38,41.54,50.73,2.09,
51,11/27/2014 1:43:14,573,11/26/2014 17:43:14,2/16/2016 19:21:23,2,12.07,41.91,50.73,5.86,
52,11/27/2014 1:44:01,749,11/26/2014 17:44:01,2/16/2016 19:22:09,1,14.24,40.44,51.47,1.95,
53,11/27/2014 1:44:00,303,11/26/2014 17:44:00,2/16/2016 19:22:12,2,13.81,38.97,50.36,4.65,
54,11/27/2014 1:44:47,724,11/26/2014 17:44:47,2/16/2016 19:22:58,1,18.22,39.33,50.36,2.46,
55,11/27/2014 1:44:47,218,11/26/2014 17:44:47,2/16/2016 19:23:01,2,18.58,40.44,51.47,4.46,
56,11/27/2014 1:45:23,423,11/26/2014 17:45:23,2/16/2016 19:23:22,1,9.62,41.17,48.89,4.21,
57,11/27/2014 1:45:23,702,11/26/2014 17:45:23,2/16/2016 19:23:25,2,8.67,41.91,51.83,4.75,
58,11/27/2014 1:45:42,498,11/26/2014 17:45:42,2/16/2016 19:23:55,1,13.23,38.60,51.47,1.15,
59,11/27/2014 1:45:41,102,11/26/2014 17:45:41,2/16/2016 19:23:58,2,13.67,38.23,50.36,0.59,
60,11/27/2014 1:46:02,533,11/26/2014 17:46:02,2/16/2016 19:24:17,1,21.41,40.80,49.63,0.97,
61,11/27/2014 1:46:09,478,11/26/2014 17:46:09,2/16/2016 19:24:20,2,13.59,41.54,52.20,3.82,
62,11/27/2014 1:47:03,331,11/26/2014 17:47:03,2/16/2016 19:25:08,1,13.74,41.17,51.47,1.54,
63,11/27/2014 1:47:11,656,11/26/2014 17:47:11,2/16/2016 19:25:11,2,7.08,41.91,51.83,2.76,
64,11/27/2014 1:47:10,851,11/26/2014 17:47:10,2/16/2016 19:25:20,1,17.72,39.33,52.20,2.64,
65,11/27/2014 1:47:12,126,11/26/2014 17:47:12,2/16/2016 19:25:23,2,16.99,39.70,50.73,3.84,
66,11/27/2014 1:47:42,521,11/26/2014 17:47:42,2/16/2016 19:25:44,1,14.61,38.23,50.73,2.80,
67,11/27/2014 1:47:42,65,11/26/2014 17:47:42,2/16/2016 19:25:46,2,13.23,38.60,50.73,0.77,
68,11/27/2014 1:48:04,622,11/26/2014 17:48:04,2/16/2016 19:26:13,1,12.00,41.17,50.36,2.50,
69,11/27/2014 1:48:05,869,11/26/2014 17:48:05,2/16/2016 19:26:15,2,11.93,41.17,49.63,3.46,
70,11/27/2014 1:48:30,232,11/26/2014 17:48:30,2/16/2016 19:26:34,1,15.76,41.17,50.73,-0.37,
71,11/27/2014 1:48:29,92,11/26/2014 17:48:29,2/16/2016 19:26:36,2,16.27,39.33,50.73,-2.12,
72,11/27/2014 1:48:21,288,11/26/2014 17:48:21,2/16/2016 19:27:11,1,1.37,15.35,24.17,8.86,
73,11/27/2014 1:48:22,757,11/26/2014 17:48:22,2/16/2016 19:27:14,1,1.30,14.47,24.35,-4.42,
74,11/27/2014 1:48:58,759,11/26/2014 17:48:58,2/16/2016 19:28:04,1,14.39,39.70,49.63,2.45,
75,11/27/2014 1:49:00,368,11/26/2014 17:49:00,2/16/2016 19:28:06,2,12.80,40.07,49.26,4.29,
76,11/27/2014 1:49:21,784,11/26/2014 17:49:21,2/16/2016 19:28:34,1,17.21,40.07,49.63,1.31,
77,11/27/2014 1:49:20,105,11/26/2014 17:49:20,2/16/2016 19:28:37,2,18.01,40.44,50.00,4.98,
78,11/27/2014 1:49:47,914,11/26/2014 17:49:47,2/16/2016 19:29:03,1,14.32,41.17,50.36,2.33,
79,11/27/2014 1:49:48,822,11/26/2014 17:49:48,2/16/2016 19:29:06,2,17.28,39.33,50.36,1.61,
80,11/27/2014 1:50:12,514,11/26/2014 17:50:12,2/16/2016 19:29:09,1,16.27,40.07,50.36,2.47,
81,11/27/2014 1:50:12,364,11/26/2014 17:50:12,2/16/2016 19:29:12,2,13.67,39.70,50.00,4.45,
82,11/27/2014 1:50:55,999,11/26/2014 17:50:55,2/16/2016 19:38:11,1,1.44,15.70,22.23,5.95,
