"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/24/2014 1:43:53,476,11/23/2014 17:43:53,2/10/2016 19:46:59,1,15.04,40.68,50.95,0.93,
2,11/24/2014 1:43:51,407,11/23/2014 17:43:51,2/10/2016 19:47:03,2,16.56,40.32,50.58,2.78,
3,11/24/2014 1:44:43,629,11/23/2014 17:44:43,2/10/2016 19:48:53,1,17.64,38.85,52.05,1.93,
4,11/24/2014 1:45:35,448,11/23/2014 17:45:35,2/10/2016 19:49:53,1,17.14,39.58,51.31,3.44,
5,11/24/2014 1:46:24,767,11/23/2014 17:46:24,2/10/2016 19:50:14,1,5.78,42.88,50.21,5.49,
6,11/24/2014 1:47:16,121,11/23/2014 17:47:16,2/10/2016 19:51:10,1,16.85,40.32,50.21,0.84,
7,11/24/2014 1:48:01,267,11/23/2014 17:48:01,2/10/2016 19:52:12,1,10.12,42.88,51.68,5.17,
8,11/24/2014 1:49:55,144,11/23/2014 17:49:55,2/10/2016 19:53:48,1,15.33,41.42,50.58,1.56,
9,11/24/2014 1:50:45,273,11/23/2014 17:50:45,2/10/2016 19:54:55,1,4.41,42.88,49.85,9.44,
10,11/24/2014 1:55:01,891,11/23/2014 17:55:01,2/10/2016 19:58:49,1,17.57,38.48,49.85,2.57,
11,11/24/2014 1:55:51,964,11/23/2014 17:55:51,2/10/2016 19:59:48,1,17.07,41.42,50.21,6.39,
12,11/24/2014 1:56:42,201,11/23/2014 17:56:42,2/10/2016 20:00:37,1,17.07,39.22,51.68,0.80,
13,11/24/2014 1:57:29,118,11/23/2014 17:57:29,2/10/2016 20:01:31,1,11.42,41.42,51.31,1.09,
14,11/24/2014 1:59:35,107,11/23/2014 17:59:35,2/10/2016 20:03:26,1,16.27,37.39,49.85,1.17,
15,11/24/2014 2:00:25,336,11/23/2014 18:00:25,2/10/2016 20:04:05,1,16.20,40.68,50.21,2.77,
16,11/24/2014 2:01:17,310,11/23/2014 18:01:17,2/10/2016 20:05:23,1,16.27,38.85,49.85,3.11,
17,11/24/2014 2:02:08,203,11/23/2014 18:02:08,2/10/2016 20:06:09,1,16.41,40.68,50.58,0.25,
18,11/24/2014 2:02:58,65,11/23/2014 18:02:58,2/10/2016 20:07:16,1,6.79,42.52,50.58,5.14,
19,11/24/2014 2:05:31,90,11/23/2014 18:05:31,2/10/2016 20:09:15,1,15.33,38.12,50.95,5.62,
20,11/24/2014 2:06:20,966,11/23/2014 18:06:20,2/10/2016 20:10:05,1,17.43,39.58,50.21,3.78,
21,11/24/2014 2:06:19,25,11/23/2014 18:06:19,2/10/2016 20:10:08,2,14.24,44.72,50.21,4.72,
22,11/24/2014 2:07:12,317,11/23/2014 18:07:12,2/10/2016 20:10:58,1,18.66,38.85,49.12,3.04,
23,11/24/2014 2:08:02,637,11/23/2014 18:08:02,2/10/2016 20:11:48,1,16.85,40.68,49.12,2.24,
24,11/24/2014 2:08:53,129,11/23/2014 18:08:53,2/10/2016 20:12:31,1,16.78,38.85,50.21,6.48,
25,11/24/2014 2:09:44,329,11/23/2014 18:09:44,2/10/2016 20:13:21,1,17.21,41.05,49.48,0.02,
26,11/24/2014 2:10:49,374,11/23/2014 18:10:49,2/10/2016 20:14:44,1,3.32,40.68,48.75,1.33,
27,11/24/2014 2:11:27,605,11/23/2014 18:11:27,2/10/2016 20:15:15,1,15.91,40.68,49.85,2.64,
28,11/24/2014 2:12:18,17,11/23/2014 18:12:18,2/10/2016 20:16:16,1,15.98,41.05,47.65,4.08,
29,11/24/2014 2:13:12,409,11/23/2014 18:13:12,2/10/2016 20:17:11,1,1.15,15.37,22.39,7.52,
30,11/24/2014 2:13:11,185,11/23/2014 18:13:11,2/10/2016 20:17:14,2,1.15,15.71,22.23,-0.50,
31,11/24/2014 2:13:52,946,11/23/2014 18:13:52,2/10/2016 20:18:01,1,1.22,15.02,22.72,2.66,
32,11/24/2014 2:14:33,603,11/23/2014 18:14:33,2/10/2016 20:19:20,1,1.37,14.29,21.99,8.66,
