"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,8/31/2014 3:54:17,779,8/30/2014 20:54:17,10/15/2015 18:51:08,1,1.28,16.43,23.47,10.72,
2,8/31/2014 3:54:17,71,8/30/2014 20:54:17,10/15/2015 18:51:13,2,1.35,14.08,24.06,14.24,
3,8/31/2014 3:54:37,444,8/30/2014 20:54:37,10/15/2015 18:51:52,1,1.28,17.01,28.75,8.54,
4,8/31/2014 3:54:36,690,8/30/2014 20:54:36,10/15/2015 18:51:56,2,1.64,17.60,26.99,17.73,
5,8/31/2014 3:54:55,395,8/30/2014 20:54:55,10/15/2015 18:52:22,1,1.00,18.19,28.75,10.66,
6,8/31/2014 3:54:54,596,8/30/2014 20:54:54,10/15/2015 18:52:26,2,1.14,19.36,28.16,13.04,
7,8/31/2014 4:02:00,367,8/30/2014 21:02:00,10/15/2015 19:02:27,1,2.28,0.00,124.41,10.68,"noise                                             "
8,8/31/2014 4:06:33,861,8/30/2014 21:06:33,10/15/2015 19:06:47,1,0.85,18.77,26.40,5.87,
9,8/31/2014 4:06:34,226,8/30/2014 21:06:34,10/15/2015 19:06:50,2,0.93,19.36,27.58,2.54,
10,8/31/2014 4:06:48,866,8/30/2014 21:06:48,10/15/2015 19:07:19,1,0.85,19.36,28.16,1.64,
11,8/31/2014 4:06:50,959,8/30/2014 21:06:50,10/15/2015 19:07:24,2,0.93,19.36,26.40,1.08,
12,8/31/2014 4:07:46,929,8/30/2014 21:07:46,10/15/2015 19:08:55,1,1.00,19.36,27.58,7.57,
13,8/31/2014 4:07:47,463,8/30/2014 21:07:47,10/15/2015 19:09:03,2,1.00,18.19,28.75,5.18,
14,8/31/2014 4:08:05,186,8/30/2014 21:08:05,10/15/2015 19:09:46,1,1.00,15.25,23.47,7.52,
15,8/31/2014 4:08:05,822,8/30/2014 21:08:05,10/15/2015 19:09:51,2,0.78,14.67,22.88,-1.58,
