"Id","UTC","UTCMilliseconds","PCLocalTime","PCTime","Channels","Duration","f1","f2","snr","notes"
1,11/5/2014 4:17:04,326,11/4/2014 20:17:04,1/27/2016 19:05:38,1,18.95,40.80,48.16,6.77,
2,11/5/2014 4:17:04,227,11/4/2014 20:17:04,1/27/2016 19:05:42,2,18.37,41.54,48.52,8.60,
3,11/5/2014 4:17:31,208,11/4/2014 20:17:31,1/27/2016 19:05:50,1,15.69,41.17,48.52,1.78,
4,11/5/2014 4:17:30,931,11/4/2014 20:17:30,1/27/2016 19:05:53,2,16.27,40.44,48.16,3.58,
5,11/5/2014 4:17:58,46,11/4/2014 20:17:58,1/27/2016 19:05:57,1,10.92,78.67,87.50,3.11,
6,11/5/2014 4:17:58,258,11/4/2014 20:17:58,1/27/2016 19:06:01,2,10.84,76.83,86.76,-0.67,
7,11/5/2014 4:17:35,106,11/4/2014 20:17:35,1/27/2016 19:09:02,1,11.79,41.91,49.26,5.80,
8,11/5/2014 4:17:32,129,11/4/2014 20:17:32,1/27/2016 19:09:06,2,15.40,40.07,49.26,2.50,
9,11/5/2014 4:18:04,526,11/4/2014 20:18:04,1/27/2016 19:10:44,1,12.29,40.44,49.26,3.23,
10,11/5/2014 4:18:02,217,11/4/2014 20:18:02,1/27/2016 19:10:47,2,15.26,40.44,49.63,-0.34,
11,11/5/2014 4:18:30,488,11/4/2014 20:18:30,1/27/2016 19:10:51,1,6.07,41.54,49.26,-1.17,
12,11/5/2014 4:18:31,740,11/4/2014 20:18:31,1/27/2016 19:10:54,2,6.29,41.54,50.00,-0.89,
13,11/5/2014 4:18:46,357,11/4/2014 20:18:46,1/27/2016 19:10:57,1,7.59,41.54,49.63,-0.06,
14,11/5/2014 4:18:45,856,11/4/2014 20:18:45,1/27/2016 19:11:01,2,8.53,41.17,50.00,0.11,
15,11/5/2014 4:18:58,486,11/4/2014 20:18:58,1/27/2016 19:13:56,1,8.24,40.44,48.89,-0.46,
16,11/5/2014 4:18:58,725,11/4/2014 20:18:58,1/27/2016 19:13:59,2,9.54,40.07,48.16,0.48,
17,11/5/2014 4:19:24,348,11/4/2014 20:19:24,1/27/2016 19:15:31,1,11.93,41.54,48.89,0.49,
18,11/5/2014 4:19:25,617,11/4/2014 20:19:25,1/27/2016 19:15:37,2,13.67,41.54,49.26,5.99,
19,11/5/2014 4:19:41,698,11/4/2014 20:19:41,1/27/2016 19:15:41,1,14.24,40.80,48.89,-1.64,
20,11/5/2014 4:19:42,711,11/4/2014 20:19:42,1/27/2016 19:15:44,2,12.80,40.80,48.89,-3.16,
21,11/5/2014 4:20:12,978,11/4/2014 20:20:12,1/27/2016 19:17:14,1,9.62,40.44,50.00,2.60,
22,11/5/2014 4:20:14,592,11/4/2014 20:20:14,1/27/2016 19:17:18,2,8.82,41.91,50.00,1.85,
23,11/5/2014 4:20:29,376,11/4/2014 20:20:29,1/27/2016 19:17:23,1,15.62,41.54,48.89,2.55,
24,11/5/2014 4:20:28,386,11/4/2014 20:20:28,1/27/2016 19:17:27,2,16.56,41.17,48.89,3.26,
25,11/5/2014 4:20:54,293,11/4/2014 20:20:54,1/27/2016 19:19:13,1,15.91,40.44,48.52,1.03,
26,11/5/2014 4:20:55,395,11/4/2014 20:20:55,1/27/2016 19:19:15,2,10.99,40.07,49.26,2.45,
27,11/5/2014 4:21:20,16,11/4/2014 20:21:20,1/27/2016 19:19:20,1,17.07,41.54,49.26,5.78,
28,11/5/2014 4:21:18,625,11/4/2014 20:21:18,1/27/2016 19:19:23,2,18.80,40.44,50.00,5.54,
29,11/5/2014 4:21:07,543,11/4/2014 20:21:07,1/27/2016 19:19:33,1,12.73,78.30,85.66,5.31,
30,11/5/2014 4:21:13,41,11/4/2014 20:21:13,1/27/2016 19:19:36,2,11.06,78.67,86.76,3.54,
31,11/5/2014 4:21:31,352,11/4/2014 20:21:31,1/27/2016 19:19:41,1,12.15,79.77,89.70,1.83,
32,11/5/2014 4:21:34,357,11/4/2014 20:21:34,1/27/2016 19:19:44,2,11.71,79.77,90.80,8.10,
33,11/5/2014 4:21:44,836,11/4/2014 20:21:44,1/27/2016 19:21:57,1,11.28,40.80,48.89,2.85,
34,11/5/2014 4:21:45,604,11/4/2014 20:21:45,1/27/2016 19:22:00,2,11.13,41.17,49.26,0.96,
35,11/5/2014 4:22:02,130,11/4/2014 20:22:02,1/27/2016 19:22:05,1,8.31,41.91,49.26,4.52,
36,11/5/2014 4:22:01,830,11/4/2014 20:22:01,1/27/2016 19:22:07,2,6.94,41.91,49.26,3.81,
37,11/5/2014 4:22:14,950,11/4/2014 20:22:14,1/27/2016 19:22:10,1,15.11,37.86,50.00,6.17,
38,11/5/2014 4:22:12,229,11/4/2014 20:22:12,1/27/2016 19:22:14,2,18.22,40.07,50.00,4.94,
39,11/5/2014 4:22:30,419,11/4/2014 20:22:30,1/27/2016 19:22:26,1,11.21,77.57,87.13,0.34,
40,11/5/2014 4:22:31,604,11/4/2014 20:22:31,1/27/2016 19:22:28,2,9.04,78.67,86.76,2.11,
41,11/5/2014 4:22:41,856,11/4/2014 20:22:41,1/27/2016 19:25:47,1,12.80,40.44,48.89,5.77,
